pvt,process_section,mim_section,vdd_v,temp_c,job_id,phase,role,method_id,mismatch_seed,noise_mode,noise_seed,band,warmup_frames,total_frames,maxstep_ns,frame_index,phase_index,view,retained,ideal_vid_v,commanded_vid_v,code,bits,valid,complete_v,invalid_v,timeout_v,sampled_diff_v,input_diff_v,complete_time_s,stable_margin_s
SS_3P0_125C,ss,mimcap_ss,3.0,125,PVT3_SS_3P0_125C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S036_LOW_W4,P5_PVT_SS_MC20_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,FAST64_V2_FIRST_CONVERSION_SEPARATED,36,ON,100036,LOW,4,68,0.05,60,60,STEADY_STATE_RETAINED,True,-1.4826665008379531,-1.4826550225378077,15,00001111,True,3.0,0.0,0.0,-1.48344,-1.48264,3.03755e-05,1.0449999999999536e-07
SS_3P0_125C,ss,mimcap_ss,3.0,125,PVT3_SS_3P0_125C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S036_LOW_W4,P5_PVT_SS_MC20_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,FAST64_V2_FIRST_CONVERSION_SEPARATED,36,ON,100036,LOW,4,68,0.05,61,61,STEADY_STATE_RETAINED,True,-1.2903627930586619,-1.290311841235215,29,00011101,True,3.0,0.0,0.0,-1.29307,-1.2903,3.08755e-05,1.0449999999999875e-07
SS_3P0_125C,ss,mimcap_ss,3.0,125,PVT3_SS_3P0_125C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S036_LOW_W4,P5_PVT_SS_MC20_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,FAST64_V2_FIRST_CONVERSION_SEPARATED,36,ON,100036,LOW,4,68,0.05,62,62,STEADY_STATE_RETAINED,True,-0.5122613544914125,-0.5123296177575392,88,01011000,True,3.0,0.0,0.0,-0.510414,-0.51232,3.13755e-05,1.0449999999999875e-07
SS_3P0_125C,ss,mimcap_ss,3.0,125,PVT3_SS_3P0_125C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S036_LOW_W4,P5_PVT_SS_MC20_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,FAST64_V2_FIRST_CONVERSION_SEPARATED,36,ON,100036,LOW,4,68,0.05,63,63,STEADY_STATE_RETAINED,True,0.4983960293074198,0.4983001641876328,164,10100100,True,3.0,0.0,0.0,0.496388,0.49831,3.18755e-05,1.0449999999999197e-07
SS_3P0_125C,ss,mimcap_ss,3.0,125,PVT3_SS_3P0_125C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S036_LOW_W4,P5_PVT_SS_MC20_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,FAST64_V2_FIRST_CONVERSION_SEPARATED,36,ON,100036,LOW,4,68,0.05,64,0,STEADY_STATE_RETAINED,True,1.2827920356296547,1.2828144197536089,223,11011111,True,3.0,0.0,0.0,1.28321,1.28282,3.23755e-05,1.0449999999999197e-07
SS_3P0_125C,ss,mimcap_ss,3.0,125,PVT3_SS_3P0_125C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S036_LOW_W4,P5_PVT_SS_MC20_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,FAST64_V2_FIRST_CONVERSION_SEPARATED,36,ON,100036,LOW,4,68,0.05,65,1,STEADY_STATE_RETAINED,True,1.4848272767569535,1.4848609260456613,239,11101111,True,3.0,0.0,0.0,1.48594,1.48487,3.28755e-05,1.0449999999999197e-07
SS_3P0_125C,ss,mimcap_ss,3.0,125,PVT3_SS_3P0_125C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S036_LOW_W4,P5_PVT_SS_MC20_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,FAST64_V2_FIRST_CONVERSION_SEPARATED,36,ON,100036,LOW,4,68,0.05,66,2,STEADY_STATE_RETAINED,True,1.0127819771128523,1.0129138575333334,203,11001011,True,3.0,0.0,0.0,1.0141,1.01292,3.33755e-05,1.0449999999999197e-07
SS_3P0_125C,ss,mimcap_ss,3.0,125,PVT3_SS_3P0_125C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S036_LOW_W4,P5_PVT_SS_MC20_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,FAST64_V2_FIRST_CONVERSION_SEPARATED,36,ON,100036,LOW,4,68,0.05,67,3,STEADY_STATE_RETAINED,True,0.08095483381426302,0.08096636399507832,133,10000101,True,3.0,0.0,0.0,0.0808667,0.0809767,3.38755e-05,1.0449999999999875e-07
SS_3P0_125C,ss,mimcap_ss,3.0,125,PVT3_SS_3P0_125C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S002_LOW_W4,P5_PVT_SS_MC20_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,FAST64_V2_FIRST_CONVERSION_SEPARATED,2,ON,100002,LOW,4,68,0.05,4,4,STEADY_STATE_RETAINED,True,-0.887624111535514,-0.887615351269771,60,00111100,True,3.0,0.0,0.0,-0.886267,-0.887605,2.37549e-06,1.0450999999999987e-07
SS_3P0_125C,ss,mimcap_ss,3.0,125,PVT3_SS_3P0_125C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S002_LOW_W4,P5_PVT_SS_MC20_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,FAST64_V2_FIRST_CONVERSION_SEPARATED,2,ON,100002,LOW,4,68,0.05,5,5,STEADY_STATE_RETAINED,True,-1.4532402675617817,-1.4531661708667036,18,00010010,True,3.0,0.0,0.0,-1.45338,-1.45316,2.87551e-06,1.0448999999999974e-07
SS_3P0_125C,ss,mimcap_ss,3.0,125,PVT3_SS_3P0_125C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S002_LOW_W4,P5_PVT_SS_MC20_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,FAST64_V2_FIRST_CONVERSION_SEPARATED,2,ON,100002,LOW,4,68,0.05,6,6,STEADY_STATE_RETAINED,True,-1.359115724610322,-1.359045258678856,24,00011000,True,3.0,0.0,0.0,-1.35924,-1.35904,3.37549e-06,1.0451000000000029e-07
SS_3P0_125C,ss,mimcap_ss,3.0,125,PVT3_SS_3P0_125C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S002_LOW_W4,P5_PVT_SS_MC20_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,FAST64_V2_FIRST_CONVERSION_SEPARATED,2,ON,100002,LOW,4,68,0.05,7,7,STEADY_STATE_RETAINED,True,-0.6479810573451181,-0.6479459273124593,78,01001110,True,3.0,0.0,0.0,-0.647084,-0.647936,3.87549e-06,1.0451000000000029e-07
SS_3P0_125C,ss,mimcap_ss,3.0,125,PVT3_SS_3P0_125C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S002_LOW_W4,P5_PVT_SS_MC20_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,FAST64_V2_FIRST_CONVERSION_SEPARATED,2,ON,100002,LOW,4,68,0.05,8,8,STEADY_STATE_RETAINED,True,0.35732346279269056,0.35726357172357215,154,10011010,True,3.0,0.0,0.0,0.35921,0.357273,4.3755e-06,1.0450000000000044e-07
SS_3P0_125C,ss,mimcap_ss,3.0,125,PVT3_SS_3P0_125C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S002_LOW_W4,P5_PVT_SS_MC20_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,FAST64_V2_FIRST_CONVERSION_SEPARATED,2,ON,100002,LOW,4,68,0.05,9,9,STEADY_STATE_RETAINED,True,1.200410601286161,1.200340534548391,217,11011001,True,3.0,0.0,0.0,1.20055,1.20035,4.87549e-06,1.0451000000000029e-07
SS_3P0_125C,ss,mimcap_ss,3.0,125,PVT3_SS_3P0_125C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S002_LOW_W4,P5_PVT_SS_MC20_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,FAST64_V2_FIRST_CONVERSION_SEPARATED,2,ON,100002,LOW,4,68,0.05,10,10,STEADY_STATE_RETAINED,True,1.4985364234506107,1.4985315730509847,240,11110000,True,3.0,0.0,0.0,1.50045,1.49854,5.37551e-06,1.0448999999999974e-07
SS_3P0_125C,ss,mimcap_ss,3.0,125,PVT3_SS_3P0_125C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S002_LOW_W4,P5_PVT_SS_MC20_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,FAST64_V2_FIRST_CONVERSION_SEPARATED,2,ON,100002,LOW,4,68,0.05,11,11,STEADY_STATE_RETAINED,True,1.1163580388581014,1.11636518588472,211,11010011,True,3.0,0.0,0.0,1.11632,1.11638,5.87549e-06,1.0451000000000029e-07
SS_3P0_125C,ss,mimcap_ss,3.0,125,PVT3_SS_3P0_125C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S002_LOW_W4,P5_PVT_SS_MC20_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,FAST64_V2_FIRST_CONVERSION_SEPARATED,2,ON,100002,LOW,4,68,0.05,12,12,STEADY_STATE_RETAINED,True,0.22737644401506385,0.22745874835700858,144,10010000,True,3.0,0.0,0.0,0.225686,0.227469,6.37549e-06,1.0451000000000029e-07
SS_3P0_125C,ss,mimcap_ss,3.0,125,PVT3_SS_3P0_125C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S002_LOW_W4,P5_PVT_SS_MC20_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,FAST64_V2_FIRST_CONVERSION_SEPARATED,2,ON,100002,LOW,4,68,0.05,13,13,STEADY_STATE_RETAINED,True,-0.7648293027139206,-0.7647504384223655,69,01000101,True,3.0,0.0,0.0,-0.765226,-0.76474,6.87549e-06,1.0451000000000029e-07
SS_3P0_125C,ss,mimcap_ss,3.0,125,PVT3_SS_3P0_125C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S002_LOW_W4,P5_PVT_SS_MC20_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,FAST64_V2_FIRST_CONVERSION_SEPARATED,2,ON,100002,LOW,4,68,0.05,14,14,STEADY_STATE_RETAINED,True,-1.40981853608705,-1.4099176988344653,21,00010101,True,3.0,0.0,0.0,-1.40816,-1.40991,7.37549e-06,1.0451000000000029e-07
SS_3P0_125C,ss,mimcap_ss,3.0,125,PVT3_SS_3P0_125C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S002_LOW_W4,P5_PVT_SS_MC20_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,FAST64_V2_FIRST_CONVERSION_SEPARATED,2,ON,100002,LOW,4,68,0.05,15,15,STEADY_STATE_RETAINED,True,-1.4147796287657606,-1.4146868148787406,20,00010100,True,3.0,0.0,0.0,-1.41532,-1.41468,7.87549e-06,1.0450999999999944e-07
SS_3P0_125C,ss,mimcap_ss,3.0,125,PVT3_SS_3P0_125C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S002_LOW_W4,P5_PVT_SS_MC20_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,FAST64_V2_FIRST_CONVERSION_SEPARATED,2,ON,100002,LOW,4,68,0.05,16,16,STEADY_STATE_RETAINED,True,-0.7774603483941246,-0.7774423196796384,68,01000100,True,3.0,0.0,0.0,-0.779128,-0.777432,8.37549e-06,1.0450999999999944e-07
SS_3P0_125C,ss,mimcap_ss,3.0,125,PVT3_SS_3P0_125C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S002_LOW_W4,P5_PVT_SS_MC20_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,FAST64_V2_FIRST_CONVERSION_SEPARATED,2,ON,100002,LOW,4,68,0.05,17,17,STEADY_STATE_RETAINED,True,0.21280967599837608,0.21287328129957175,143,10001111,True,3.0,0.0,0.0,0.21184,0.212883,8.87549e-06,1.0451000000000114e-07
SS_3P0_125C,ss,mimcap_ss,3.0,125,PVT3_SS_3P0_125C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S002_LOW_W4,P5_PVT_SS_MC20_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,FAST64_V2_FIRST_CONVERSION_SEPARATED,2,ON,100002,LOW,4,68,0.05,18,18,STEADY_STATE_RETAINED,True,1.106468556641088,1.1064669697232585,210,11010010,True,3.0,0.0,0.0,1.10438,1.10648,9.37549e-06,1.0451000000000114e-07
SS_3P0_125C,ss,mimcap_ss,3.0,125,PVT3_SS_3P0_125C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S002_LOW_W4,P5_PVT_SS_MC20_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,FAST64_V2_FIRST_CONVERSION_SEPARATED,2,ON,100002,LOW,4,68,0.05,19,19,STEADY_STATE_RETAINED,True,1.4978138452031033,1.497910600290017,240,11110000,True,3.0,0.0,0.0,1.4972,1.49792,9.87551e-06,1.0448999999999974e-07
SS_3P0_125C,ss,mimcap_ss,3.0,125,PVT3_SS_3P0_125C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S002_LOW_W4,P5_PVT_SS_MC20_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,FAST64_V2_FIRST_CONVERSION_SEPARATED,2,ON,100002,LOW,4,68,0.05,20,20,STEADY_STATE_RETAINED,True,1.2091829624257837,1.2090892642134818,218,11011010,True,3.0,0.0,0.0,1.21056,1.2091,1.03755e-05,1.0450000000000044e-07
SS_3P0_125C,ss,mimcap_ss,3.0,125,PVT3_SS_3P0_125C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S002_LOW_W4,P5_PVT_SS_MC20_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,FAST64_V2_FIRST_CONVERSION_SEPARATED,2,ON,100002,LOW,4,68,0.05,21,21,STEADY_STATE_RETAINED,True,0.3716082947633996,0.37154127976880197,155,10011011,True,3.0,0.0,0.0,0.37266,0.371551,1.08755e-05,1.0450000000000044e-07
SS_3P0_125C,ss,mimcap_ss,3.0,125,PVT3_SS_3P0_125C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S002_LOW_W4,P5_PVT_SS_MC20_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,FAST64_V2_FIRST_CONVERSION_SEPARATED,2,ON,100002,LOW,4,68,0.05,22,22,STEADY_STATE_RETAINED,True,-0.6346687696089611,-0.634572107428467,79,01001111,True,3.0,0.0,0.0,-0.634811,-0.634562,1.13755e-05,1.0450000000000044e-07
SS_3P0_125C,ss,mimcap_ss,3.0,125,PVT3_SS_3P0_125C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S002_LOW_W4,P5_PVT_SS_MC20_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,FAST64_V2_FIRST_CONVERSION_SEPARATED,2,ON,100002,LOW,4,68,0.05,23,23,STEADY_STATE_RETAINED,True,-1.3528194814245906,-1.3527718820275296,25,00011001,True,3.0,0.0,0.0,-1.3521,-1.35276,1.18755e-05,1.0450000000000044e-07
SS_3P0_125C,ss,mimcap_ss,3.0,125,PVT3_SS_3P0_125C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S002_LOW_W4,P5_PVT_SS_MC20_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,FAST64_V2_FIRST_CONVERSION_SEPARATED,2,ON,100002,LOW,4,68,0.05,24,24,STEADY_STATE_RETAINED,True,-1.4568184316989683,-1.4567816315131663,17,00010001,True,3.0,0.0,0.0,-1.45647,-1.45677,1.23755e-05,1.0450000000000044e-07
SS_3P0_125C,ss,mimcap_ss,3.0,125,PVT3_SS_3P0_125C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S002_LOW_W4,P5_PVT_SS_MC20_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,FAST64_V2_FIRST_CONVERSION_SEPARATED,2,ON,100002,LOW,4,68,0.05,25,25,STEADY_STATE_RETAINED,True,-0.8994522712850329,-0.899400174140638,59,00111011,True,3.0,0.0,0.0,-0.90141,-0.89939,1.28755e-05,1.0449999999999875e-07
SS_3P0_125C,ss,mimcap_ss,3.0,125,PVT3_SS_3P0_125C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S002_LOW_W4,P5_PVT_SS_MC20_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,FAST64_V2_FIRST_CONVERSION_SEPARATED,2,ON,100002,LOW,4,68,0.05,26,26,STEADY_STATE_RETAINED,True,0.0662464156905973,0.06616229928588875,132,10000100,True,3.0,0.0,0.0,0.0663914,0.0661719,1.33755e-05,1.0450000000000044e-07
SS_3P0_125C,ss,mimcap_ss,3.0,125,PVT3_SS_3P0_125C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S002_LOW_W4,P5_PVT_SS_MC20_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,FAST64_V2_FIRST_CONVERSION_SEPARATED,2,ON,100002,LOW,4,68,0.05,27,27,STEADY_STATE_RETAINED,True,1.0018706149383227,1.0017827901637142,202,11001010,True,3.0,0.0,0.0,1.00014,1.00179,1.38755e-05,1.0450000000000044e-07
SS_3P0_125C,ss,mimcap_ss,3.0,125,PVT3_SS_3P0_125C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S002_LOW_W4,P5_PVT_SS_MC20_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,FAST64_V2_FIRST_CONVERSION_SEPARATED,2,ON,100002,LOW,4,68,0.05,28,28,STEADY_STATE_RETAINED,True,1.482666500837955,1.4826022251950888,239,11101111,True,3.0,0.0,0.0,1.48578,1.48261,1.43755e-05,1.0450000000000044e-07
SS_3P0_125C,ss,mimcap_ss,3.0,125,PVT3_SS_3P0_125C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S002_LOW_W4,P5_PVT_SS_MC20_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,FAST64_V2_FIRST_CONVERSION_SEPARATED,2,ON,100002,LOW,4,68,0.05,29,29,STEADY_STATE_RETAINED,True,1.2903627930586585,1.2904051940531678,225,11100001,True,3.0,0.0,0.0,1.2895,1.29042,1.48755e-05,1.0450000000000044e-07
SS_3P0_125C,ss,mimcap_ss,3.0,125,PVT3_SS_3P0_125C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S002_LOW_W4,P5_PVT_SS_MC20_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,FAST64_V2_FIRST_CONVERSION_SEPARATED,2,ON,100002,LOW,4,68,0.05,30,30,STEADY_STATE_RETAINED,True,0.5122613544914112,0.5123605282981473,166,10100110,True,3.0,0.0,0.0,0.515192,0.512371,1.53755e-05,1.0449999999999875e-07
SS_3P0_125C,ss,mimcap_ss,3.0,125,PVT3_SS_3P0_125C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S002_LOW_W4,P5_PVT_SS_MC20_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,FAST64_V2_FIRST_CONVERSION_SEPARATED,2,ON,100002,LOW,4,68,0.05,31,31,STEADY_STATE_RETAINED,True,-0.4983960293074411,-0.4983128093608476,89,01011001,True,3.0,0.0,0.0,-0.4972,-0.498302,1.58755e-05,1.0449999999999875e-07
SS_3P0_125C,ss,mimcap_ss,3.0,125,PVT3_SS_3P0_125C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S002_LOW_W4,P5_PVT_SS_MC20_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,FAST64_V2_FIRST_CONVERSION_SEPARATED,2,ON,100002,LOW,4,68,0.05,32,32,STEADY_STATE_RETAINED,True,-1.2827920356296636,-1.2828008566572877,30,00011110,True,3.0,0.0,0.0,-1.28343,-1.28279,1.63755e-05,1.0449999999999875e-07
SS_3P0_125C,ss,mimcap_ss,3.0,125,PVT3_SS_3P0_125C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S002_LOW_W4,P5_PVT_SS_MC20_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,FAST64_V2_FIRST_CONVERSION_SEPARATED,2,ON,100002,LOW,4,68,0.05,33,33,STEADY_STATE_RETAINED,True,-1.4848272767569517,-1.4848621738867074,15,00001111,True,3.0,0.0,0.0,-1.48265,-1.48485,1.68755e-05,1.0449999999999536e-07
SS_3P0_125C,ss,mimcap_ss,3.0,125,PVT3_SS_3P0_125C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S002_LOW_W4,P5_PVT_SS_MC20_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,FAST64_V2_FIRST_CONVERSION_SEPARATED,2,ON,100002,LOW,4,68,0.05,34,34,STEADY_STATE_RETAINED,True,-1.0127819771128357,-1.012731104738726,51,00110011,True,3.0,0.0,0.0,-1.00951,-1.01272,1.73755e-05,1.0449999999999875e-07
SS_3P0_125C,ss,mimcap_ss,3.0,125,PVT3_SS_3P0_125C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S002_LOW_W4,P5_PVT_SS_MC20_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,FAST64_V2_FIRST_CONVERSION_SEPARATED,2,ON,100002,LOW,4,68,0.05,35,35,STEADY_STATE_RETAINED,True,-0.08095483381425642,-0.08095586904037666,121,01111001,True,3.0,0.0,0.0,-0.0819111,-0.0809462,1.78755e-05,1.0449999999999875e-07
SS_3P0_125C,ss,mimcap_ss,3.0,125,PVT3_SS_3P0_125C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S002_LOW_W4,P5_PVT_SS_MC20_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,FAST64_V2_FIRST_CONVERSION_SEPARATED,2,ON,100002,LOW,4,68,0.05,36,36,STEADY_STATE_RETAINED,True,0.8876241115355172,0.8875584459772288,194,11000010,True,3.0,0.0,0.0,0.885748,0.887568,1.83755e-05,1.0449999999999875e-07
SS_3P0_125C,ss,mimcap_ss,3.0,125,PVT3_SS_3P0_125C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S002_LOW_W4,P5_PVT_SS_MC20_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,FAST64_V2_FIRST_CONVERSION_SEPARATED,2,ON,100002,LOW,4,68,0.05,37,37,STEADY_STATE_RETAINED,True,1.453240267561782,1.453313306570226,237,11101101,True,3.0,0.0,0.0,1.45382,1.45332,1.88755e-05,1.0449999999999875e-07
SS_3P0_125C,ss,mimcap_ss,3.0,125,PVT3_SS_3P0_125C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S002_LOW_W4,P5_PVT_SS_MC20_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,FAST64_V2_FIRST_CONVERSION_SEPARATED,2,ON,100002,LOW,4,68,0.05,38,38,STEADY_STATE_RETAINED,True,1.3591157246103238,1.3590761095048536,229,11100101,True,3.0,0.0,0.0,1.35711,1.35909,1.93755e-05,1.0449999999999536e-07
SS_3P0_125C,ss,mimcap_ss,3.0,125,PVT3_SS_3P0_125C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S002_LOW_W4,P5_PVT_SS_MC20_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,FAST64_V2_FIRST_CONVERSION_SEPARATED,2,ON,100002,LOW,4,68,0.05,39,39,STEADY_STATE_RETAINED,True,0.6479810573451193,0.6480051148003446,176,10110000,True,3.0,0.0,0.0,0.647498,0.648015,1.98755e-05,1.0449999999999875e-07
SS_3P0_125C,ss,mimcap_ss,3.0,125,PVT3_SS_3P0_125C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S002_LOW_W4,P5_PVT_SS_MC20_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,FAST64_V2_FIRST_CONVERSION_SEPARATED,2,ON,100002,LOW,4,68,0.05,40,40,STEADY_STATE_RETAINED,True,-0.3573234627926919,-0.3573742231462024,100,01100100,True,3.0,0.0,0.0,-0.357513,-0.357364,2.03755e-05,1.0449999999999536e-07
SS_3P0_125C,ss,mimcap_ss,3.0,125,PVT3_SS_3P0_125C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S002_LOW_W4,P5_PVT_SS_MC20_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,FAST64_V2_FIRST_CONVERSION_SEPARATED,2,ON,100002,LOW,4,68,0.05,41,41,STEADY_STATE_RETAINED,True,-1.2004106012861624,-1.2004076994407822,37,00100101,True,3.0,0.0,0.0,-1.19938,-1.2004,2.08755e-05,1.0449999999999875e-07
SS_3P0_125C,ss,mimcap_ss,3.0,125,PVT3_SS_3P0_125C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S002_LOW_W4,P5_PVT_SS_MC20_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,FAST64_V2_FIRST_CONVERSION_SEPARATED,2,ON,100002,LOW,4,68,0.05,42,42,STEADY_STATE_RETAINED,True,-1.4985364234506107,-1.4985152992639172,14,00001110,True,3.0,0.0,0.0,-1.49694,-1.49851,2.13755e-05,1.0449999999999875e-07
SS_3P0_125C,ss,mimcap_ss,3.0,125,PVT3_SS_3P0_125C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S002_LOW_W4,P5_PVT_SS_MC20_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,FAST64_V2_FIRST_CONVERSION_SEPARATED,2,ON,100002,LOW,4,68,0.05,43,43,STEADY_STATE_RETAINED,True,-1.116358038858104,-1.1163805703287037,43,00101011,True,3.0,0.0,0.0,-1.11979,-1.11637,2.18755e-05,1.0449999999999536e-07
