category,mismatch_seed,noise_seed,repeat_index,frame_index,ideal_vid_v,commanded_vid_v,code,valid,invalid_v,timeout_v,complete_time_s,measurement_stem,measurement_maxstep_ps,measurement_solver_profile
MC200_MAIN,113,100113,,63,0.4983960293074198,0.4982333868193399,169,True,0.0,0.0,3.18755e-05,fast64_s113_n100113_main_strict_retry,50.0,DEFAULT
MC200_MAIN,114,100114,,0,1.2827920356296627,1.2828750996770124,225,True,0.0,0.0,3.75496e-07,fast64_s114_n100114_main_robust_retry,50.0,ROBUST_GEAR
MC200_MAIN,114,100114,,1,1.4848272767569515,1.4847765707562541,240,True,0.0,0.0,8.75501e-07,fast64_s114_n100114_main_robust_retry,50.0,ROBUST_GEAR
MC200_MAIN,114,100114,,2,1.0127819771128357,1.0127202104020556,204,True,0.0,0.0,1.37548e-06,fast64_s114_n100114_main_robust_retry,50.0,ROBUST_GEAR
MC200_MAIN,114,100114,,3,0.08095483381425314,0.08099749316394167,134,True,0.0,0.0,1.8755e-06,fast64_s114_n100114_main_robust_retry,50.0,ROBUST_GEAR
MC200_MAIN,114,100114,,4,-0.887624111535514,-0.8877106314082701,61,True,0.0,0.0,2.3755e-06,fast64_s114_n100114_main_robust_retry,50.0,ROBUST_GEAR
MC200_MAIN,114,100114,,5,-1.4532402675617817,-1.4532576284412464,19,True,0.0,0.0,2.87551e-06,fast64_s114_n100114_main_robust_retry,50.0,ROBUST_GEAR
MC200_MAIN,114,100114,,6,-1.359115724610322,-1.3591230928048983,26,True,0.0,0.0,3.37548e-06,fast64_s114_n100114_main_robust_retry,50.0,ROBUST_GEAR
MC200_MAIN,114,100114,,7,-0.6479810573451181,-0.6480011306151128,79,True,0.0,0.0,3.8755e-06,fast64_s114_n100114_main_robust_retry,50.0,ROBUST_GEAR
MC200_MAIN,114,100114,,8,0.35732346279269056,0.35734495424948204,155,True,0.0,0.0,4.37548e-06,fast64_s114_n100114_main_robust_retry,50.0,ROBUST_GEAR
MC200_MAIN,114,100114,,9,1.200410601286161,1.2004668593478767,219,True,0.0,0.0,4.8755e-06,fast64_s114_n100114_main_robust_retry,50.0,ROBUST_GEAR
MC200_MAIN,114,100114,,10,1.4985364234506107,1.4985611780043042,241,True,0.0,0.0,5.3755e-06,fast64_s114_n100114_main_robust_retry,50.0,ROBUST_GEAR
MC200_MAIN,114,100114,,11,1.1163580388581014,1.116354168139538,212,True,0.0,0.0,5.8755e-06,fast64_s114_n100114_main_robust_retry,50.0,ROBUST_GEAR
MC200_MAIN,114,100114,,12,0.22737644401506385,0.227373657646105,145,True,0.0,0.0,6.3755e-06,fast64_s114_n100114_main_robust_retry,50.0,ROBUST_GEAR
MC200_MAIN,114,100114,,13,-0.7648293027139206,-0.7647114156138476,70,True,0.0,0.0,6.8755e-06,fast64_s114_n100114_main_robust_retry,50.0,ROBUST_GEAR
MC200_MAIN,114,100114,,14,-1.40981853608705,-1.4097750895099206,22,True,0.0,0.0,7.3755e-06,fast64_s114_n100114_main_robust_retry,50.0,ROBUST_GEAR
MC200_MAIN,114,100114,,15,-1.4147796287657606,-1.4147488854944978,22,True,0.0,0.0,7.87548e-06,fast64_s114_n100114_main_robust_retry,50.0,ROBUST_GEAR
MC200_MAIN,114,100114,,16,-0.7774603483941246,-0.7775436489162157,69,True,0.0,0.0,8.3755e-06,fast64_s114_n100114_main_robust_retry,50.0,ROBUST_GEAR
MC200_MAIN,114,100114,,17,0.21280967599837608,0.21284076123126633,144,True,0.0,0.0,8.87551e-06,fast64_s114_n100114_main_robust_retry,50.0,ROBUST_GEAR
MC200_MAIN,114,100114,,18,1.106468556641088,1.1064998636287247,211,True,0.0,0.0,9.3755e-06,fast64_s114_n100114_main_robust_retry,50.0,ROBUST_GEAR
MC200_MAIN,114,100114,,19,1.4978138452031033,1.4977647639569533,241,True,0.0,0.0,9.8755e-06,fast64_s114_n100114_main_robust_retry,50.0,ROBUST_GEAR
MC200_MAIN,114,100114,,20,1.2091829624257837,1.2092561204356695,219,True,0.0,0.0,1.03755e-05,fast64_s114_n100114_main_robust_retry,50.0,ROBUST_GEAR
MC200_MAIN,114,100114,,21,0.3716082947633996,0.3716014734506228,156,True,0.0,0.0,1.08755e-05,fast64_s114_n100114_main_robust_retry,50.0,ROBUST_GEAR
MC200_MAIN,114,100114,,22,-0.6346687696089611,-0.6347904685658953,80,True,0.0,0.0,1.13755e-05,fast64_s114_n100114_main_robust_retry,50.0,ROBUST_GEAR
MC200_MAIN,114,100114,,23,-1.3528194814245906,-1.352745397753211,26,True,0.0,0.0,1.18755e-05,fast64_s114_n100114_main_robust_retry,50.0,ROBUST_GEAR
MC200_MAIN,114,100114,,24,-1.4568184316989683,-1.4569926224444165,18,True,0.0,0.0,1.23755e-05,fast64_s114_n100114_main_robust_retry,50.0,ROBUST_GEAR
MC200_MAIN,114,100114,,25,-0.8994522712850329,-0.8993325445696186,60,True,0.0,0.0,1.28755e-05,fast64_s114_n100114_main_robust_retry,50.0,ROBUST_GEAR
MC200_MAIN,114,100114,,26,0.0662464156905973,0.06634324605439436,133,True,0.0,0.0,1.33755e-05,fast64_s114_n100114_main_robust_retry,50.0,ROBUST_GEAR
MC200_MAIN,114,100114,,27,1.0018706149383227,1.0018439524264153,204,True,0.0,0.0,1.38755e-05,fast64_s114_n100114_main_robust_retry,50.0,ROBUST_GEAR
MC200_MAIN,114,100114,,28,1.482666500837955,1.4826821116100553,240,True,0.0,0.0,1.43755e-05,fast64_s114_n100114_main_robust_retry,50.0,ROBUST_GEAR
MC200_MAIN,114,100114,,29,1.2903627930586585,1.2902692539632732,225,True,0.0,0.0,1.48755e-05,fast64_s114_n100114_main_robust_retry,50.0,ROBUST_GEAR
MC200_MAIN,114,100114,,30,0.5122613544914112,0.512271858326747,167,True,0.0,0.0,1.53755e-05,fast64_s114_n100114_main_robust_retry,50.0,ROBUST_GEAR
MC200_MAIN,114,100114,,31,-0.4983960293074411,-0.4984461724201132,90,True,0.0,0.0,1.58755e-05,fast64_s114_n100114_main_robust_retry,50.0,ROBUST_GEAR
MC200_MAIN,114,100114,,32,-1.2827920356296636,-1.2827498212859567,31,True,0.0,0.0,1.63755e-05,fast64_s114_n100114_main_robust_retry,50.0,ROBUST_GEAR
MC200_MAIN,114,100114,,33,-1.4848272767569517,-1.4848706534656153,16,True,0.0,0.0,1.68755e-05,fast64_s114_n100114_main_robust_retry,50.0,ROBUST_GEAR
MC200_MAIN,114,100114,,34,-1.0127819771128357,-1.012834587545995,52,True,0.0,0.0,1.73755e-05,fast64_s114_n100114_main_robust_retry,50.0,ROBUST_GEAR
MC200_MAIN,114,100114,,35,-0.08095483381425642,-0.0809496895395898,122,True,0.0,0.0,1.78755e-05,fast64_s114_n100114_main_robust_retry,50.0,ROBUST_GEAR
MC200_MAIN,114,100114,,36,0.8876241115355172,0.8877776908395274,195,True,0.0,0.0,1.83755e-05,fast64_s114_n100114_main_robust_retry,50.0,ROBUST_GEAR
MC200_MAIN,114,100114,,37,1.453240267561782,1.453301564411143,238,True,0.0,0.0,1.88755e-05,fast64_s114_n100114_main_robust_retry,50.0,ROBUST_GEAR
MC200_MAIN,114,100114,,38,1.3591157246103238,1.3590667659709625,231,True,0.0,0.0,1.93755e-05,fast64_s114_n100114_main_robust_retry,50.0,ROBUST_GEAR
MC200_MAIN,114,100114,,39,0.6479810573451193,0.6479979430242768,177,True,0.0,0.0,1.98755e-05,fast64_s114_n100114_main_robust_retry,50.0,ROBUST_GEAR
MC200_MAIN,114,100114,,40,-0.3573234627926919,-0.35721187175373165,101,True,0.0,0.0,2.03755e-05,fast64_s114_n100114_main_robust_retry,50.0,ROBUST_GEAR
MC200_MAIN,114,100114,,41,-1.2004106012861624,-1.2004542886232878,38,True,0.0,0.0,2.08755e-05,fast64_s114_n100114_main_robust_retry,50.0,ROBUST_GEAR
MC200_MAIN,114,100114,,42,-1.4985364234506107,-1.498507472879635,15,True,0.0,0.0,2.13755e-05,fast64_s114_n100114_main_robust_retry,50.0,ROBUST_GEAR
MC200_MAIN,114,100114,,43,-1.116358038858104,-1.1163220366051494,44,True,0.0,0.0,2.18755e-05,fast64_s114_n100114_main_robust_retry,50.0,ROBUST_GEAR
MC200_MAIN,114,100114,,44,-0.22737644401505985,-0.22734240504253053,111,True,0.0,0.0,2.23755e-05,fast64_s114_n100114_main_robust_retry,50.0,ROBUST_GEAR
MC200_MAIN,114,100114,,45,0.7648293027139195,0.764867396604565,186,True,0.0,0.0,2.28755e-05,fast64_s114_n100114_main_robust_retry,50.0,ROBUST_GEAR
MC200_MAIN,114,100114,,46,1.4098185360870479,1.4097788912450349,234,True,0.0,0.0,2.33755e-05,fast64_s114_n100114_main_robust_retry,50.0,ROBUST_GEAR
MC200_MAIN,114,100114,,47,1.414779628765761,1.4147246702032235,235,True,0.0,0.0,2.38755e-05,fast64_s114_n100114_main_robust_retry,50.0,ROBUST_GEAR
MC200_MAIN,114,100114,,48,0.7774603483941213,0.7774235175852491,187,True,0.0,0.0,2.43755e-05,fast64_s114_n100114_main_robust_retry,50.0,ROBUST_GEAR
MC200_MAIN,114,100114,,49,-0.2128096759983695,-0.21285431384150483,112,True,0.0,0.0,2.48755e-05,fast64_s114_n100114_main_robust_retry,50.0,ROBUST_GEAR
MC200_MAIN,114,100114,,50,-1.1064685566410837,-1.1065530307485432,45,True,0.0,0.0,2.53755e-05,fast64_s114_n100114_main_robust_retry,50.0,ROBUST_GEAR
MC200_MAIN,114,100114,,51,-1.4978138452031033,-1.4978286042869327,15,True,0.0,0.0,2.58755e-05,fast64_s114_n100114_main_robust_retry,50.0,ROBUST_GEAR
MC200_MAIN,114,100114,,52,-1.2091829624257844,-1.2091378156268007,37,True,0.0,0.0,2.63755e-05,fast64_s114_n100114_main_robust_retry,50.0,ROBUST_GEAR
MC200_MAIN,114,100114,,53,-0.37160829476340085,-0.37161792281824907,100,True,0.0,0.0,2.68755e-05,fast64_s114_n100114_main_robust_retry,50.0,ROBUST_GEAR
MC200_MAIN,114,100114,,54,0.6346687696089551,0.6347422289784888,176,True,0.0,0.0,2.73755e-05,fast64_s114_n100114_main_robust_retry,50.0,ROBUST_GEAR
MC200_MAIN,114,100114,,55,1.352819481424588,1.3529627123228842,230,True,0.0,0.0,2.78755e-05,fast64_s114_n100114_main_robust_retry,50.0,ROBUST_GEAR
MC200_MAIN,114,100114,,56,1.4568184316989696,1.4567898310939165,238,True,0.0,0.0,2.83755e-05,fast64_s114_n100114_main_robust_retry,50.0,ROBUST_GEAR
MC200_MAIN,114,100114,,57,0.8994522712850339,0.899491527654695,196,True,0.0,0.0,2.88755e-05,fast64_s114_n100114_main_robust_retry,50.0,ROBUST_GEAR
MC200_MAIN,114,100114,,58,-0.06624641569059603,-0.06630141830921304,123,True,0.0,0.0,2.93755e-05,fast64_s114_n100114_main_robust_retry,50.0,ROBUST_GEAR
MC200_MAIN,114,100114,,59,-1.0018706149383219,-1.0017681808340153,53,True,0.0,0.0,2.98755e-05,fast64_s114_n100114_main_robust_retry,50.0,ROBUST_GEAR
MC200_MAIN,114,100114,,60,-1.4826665008379531,-1.4826222130876967,16,True,0.0,0.0,3.03755e-05,fast64_s114_n100114_main_robust_retry,50.0,ROBUST_GEAR
MC200_MAIN,114,100114,,61,-1.2903627930586619,-1.2903225703412429,31,True,0.0,0.0,3.08755e-05,fast64_s114_n100114_main_robust_retry,50.0,ROBUST_GEAR
MC200_MAIN,114,100114,,62,-0.5122613544914125,-0.5122346586939419,89,True,0.0,0.0,3.13755e-05,fast64_s114_n100114_main_robust_retry,50.0,ROBUST_GEAR
MC200_MAIN,114,100114,,63,0.4983960293074198,0.4983371291464475,166,True,0.0,0.0,3.18755e-05,fast64_s114_n100114_main_robust_retry,50.0,ROBUST_GEAR
MC200_MAIN,115,100115,,0,1.2827920356296627,1.2827828174229792,222,True,0.0,0.0,3.75481e-07,fast64_s115_n100115_main,100.0,DEFAULT
MC200_MAIN,115,100115,,1,1.4848272767569515,1.484814029607922,238,True,0.0,0.0,8.7548e-07,fast64_s115_n100115_main,100.0,DEFAULT
MC200_MAIN,115,100115,,2,1.0127819771128357,1.0126732772110187,202,True,0.0,0.0,1.37548e-06,fast64_s115_n100115_main,100.0,DEFAULT
MC200_MAIN,115,100115,,3,0.08095483381425314,0.0808674556743031,132,True,0.0,0.0,1.87548e-06,fast64_s115_n100115_main,100.0,DEFAULT
MC200_MAIN,115,100115,,4,-0.887624111535514,-0.8876761741361064,59,True,0.0,0.0,2.37548e-06,fast64_s115_n100115_main,100.0,DEFAULT
MC200_MAIN,115,100115,,5,-1.4532402675617817,-1.4532813597022713,17,True,0.0,0.0,2.87548e-06,fast64_s115_n100115_main,100.0,DEFAULT
MC200_MAIN,115,100115,,6,-1.359115724610322,-1.359047229189669,23,True,0.0,0.0,3.37548e-06,fast64_s115_n100115_main,100.0,DEFAULT
MC200_MAIN,115,100115,,7,-0.6479810573451181,-0.6479601014468471,77,True,0.0,0.0,3.87549e-06,fast64_s115_n100115_main,100.0,DEFAULT
MC200_MAIN,115,100115,,8,0.35732346279269056,0.35739161682919096,153,True,0.0,0.0,4.37548e-06,fast64_s115_n100115_main,100.0,DEFAULT
MC200_MAIN,115,100115,,9,1.200410601286161,1.2004639404560846,216,True,0.0,0.0,4.87548e-06,fast64_s115_n100115_main,100.0,DEFAULT
MC200_MAIN,115,100115,,10,1.4985364234506107,1.4986420240327472,239,True,0.0,0.0,5.37548e-06,fast64_s115_n100115_main,100.0,DEFAULT
MC200_MAIN,115,100115,,11,1.1163580388581014,1.1163816833695173,210,True,0.0,0.0,5.87548e-06,fast64_s115_n100115_main,100.0,DEFAULT
MC200_MAIN,115,100115,,12,0.22737644401506385,0.22736525429850032,143,True,0.0,0.0,6.37548e-06,fast64_s115_n100115_main,100.0,DEFAULT
MC200_MAIN,115,100115,,13,-0.7648293027139206,-0.7647892010477088,68,True,0.0,0.0,6.87548e-06,fast64_s115_n100115_main,100.0,DEFAULT
MC200_MAIN,115,100115,,14,-1.40981853608705,-1.4099073227963332,20,True,0.0,0.0,7.37548e-06,fast64_s115_n100115_main,100.0,DEFAULT
MC200_MAIN,115,100115,,15,-1.4147796287657606,-1.4148807479068477,19,True,0.0,0.0,7.87549e-06,fast64_s115_n100115_main,100.0,DEFAULT
MC200_MAIN,115,100115,,16,-0.7774603483941246,-0.7773593907073666,67,True,0.0,0.0,8.37548e-06,fast64_s115_n100115_main,100.0,DEFAULT
MC200_MAIN,115,100115,,17,0.21280967599837608,0.21275354974553218,142,True,0.0,0.0,8.87548e-06,fast64_s115_n100115_main,100.0,DEFAULT
MC200_MAIN,115,100115,,18,1.106468556641088,1.1064722259157926,209,True,0.0,0.0,9.37548e-06,fast64_s115_n100115_main,100.0,DEFAULT
MC200_MAIN,115,100115,,19,1.4978138452031033,1.4978440529919417,239,True,0.0,0.0,9.87548e-06,fast64_s115_n100115_main,100.0,DEFAULT
MC200_MAIN,115,100115,,20,1.2091829624257837,1.2092644177516902,217,True,0.0,0.0,1.03755e-05,fast64_s115_n100115_main,100.0,DEFAULT
MC200_MAIN,115,100115,,21,0.3716082947633996,0.3716102669320462,154,True,0.0,0.0,1.08755e-05,fast64_s115_n100115_main,100.0,DEFAULT
MC200_MAIN,115,100115,,22,-0.6346687696089611,-0.6346298259669293,78,True,0.0,0.0,1.13755e-05,fast64_s115_n100115_main,100.0,DEFAULT
MC200_MAIN,115,100115,,23,-1.3528194814245906,-1.3527182845186378,24,True,0.0,0.0,1.18755e-05,fast64_s115_n100115_main,100.0,DEFAULT
MC200_MAIN,115,100115,,24,-1.4568184316989683,-1.456817495505219,16,True,0.0,0.0,1.23755e-05,fast64_s115_n100115_main,100.0,DEFAULT
MC200_MAIN,115,100115,,25,-0.8994522712850329,-0.8995222064674212,58,True,0.0,0.0,1.28755e-05,fast64_s115_n100115_main,100.0,DEFAULT
MC200_MAIN,115,100115,,26,0.0662464156905973,0.06620425743924387,131,True,0.0,0.0,1.33755e-05,fast64_s115_n100115_main,100.0,DEFAULT
MC200_MAIN,115,100115,,27,1.0018706149383227,1.001801770541039,201,True,0.0,0.0,1.38755e-05,fast64_s115_n100115_main,100.0,DEFAULT
MC200_MAIN,115,100115,,28,1.482666500837955,1.4827321103100246,238,True,0.0,0.0,1.43755e-05,fast64_s115_n100115_main,100.0,DEFAULT
MC200_MAIN,115,100115,,29,1.2903627930586585,1.2902789529352394,223,True,0.0,0.0,1.48755e-05,fast64_s115_n100115_main,100.0,DEFAULT
MC200_MAIN,115,100115,,30,0.5122613544914112,0.5123789767805293,165,True,0.0,0.0,1.53755e-05,fast64_s115_n100115_main,100.0,DEFAULT
MC200_MAIN,115,100115,,31,-0.4983960293074411,-0.4983654069315946,88,True,0.0,0.0,1.58755e-05,fast64_s115_n100115_main,100.0,DEFAULT
MC200_MAIN,115,100115,,32,-1.2827920356296636,-1.2828032889599825,29,True,0.0,0.0,1.63755e-05,fast64_s115_n100115_main,100.0,DEFAULT
MC200_MAIN,115,100115,,33,-1.4848272767569517,-1.4848863345776324,14,True,0.0,0.0,1.68755e-05,fast64_s115_n100115_main,100.0,DEFAULT
MC200_MAIN,115,100115,,34,-1.0127819771128357,-1.0127449332534908,49,True,0.0,0.0,1.73755e-05,fast64_s115_n100115_main,100.0,DEFAULT
MC200_MAIN,115,100115,,35,-0.08095483381425642,-0.08098232489413085,120,True,0.0,0.0,1.78755e-05,fast64_s115_n100115_main,100.0,DEFAULT
MC200_MAIN,115,100115,,36,0.8876241115355172,0.8876118075772131,191,True,0.0,0.0,1.83755e-05,fast64_s115_n100115_main,100.0,DEFAULT
MC200_MAIN,115,100115,,37,1.453240267561782,1.4532773910346815,235,True,0.0,0.0,1.88755e-05,fast64_s115_n100115_main,100.0,DEFAULT
MC200_MAIN,115,100115,,38,1.3591157246103238,1.3591435971520809,228,True,0.0,0.0,1.93755e-05,fast64_s115_n100115_main,100.0,DEFAULT
MC200_MAIN,115,100115,,39,0.6479810573451193,0.6478927384871231,175,True,0.0,0.0,1.98755e-05,fast64_s115_n100115_main,100.0,DEFAULT
MC200_MAIN,115,100115,,40,-0.3573234627926919,-0.35722843793936976,99,True,0.0,0.0,2.03755e-05,fast64_s115_n100115_main,100.0,DEFAULT
MC200_MAIN,115,100115,,41,-1.2004106012861624,-1.2004110525305691,35,True,0.0,0.0,2.08755e-05,fast64_s115_n100115_main,100.0,DEFAULT
MC200_MAIN,115,100115,,42,-1.4985364234506107,-1.4984581476702412,13,True,0.0,0.0,2.13755e-05,fast64_s115_n100115_main,100.0,DEFAULT
MC200_MAIN,115,100115,,43,-1.116358038858104,-1.1164124813818217,42,True,0.0,0.0,2.18755e-05,fast64_s115_n100115_main,100.0,DEFAULT
MC200_MAIN,115,100115,,44,-0.22737644401505985,-0.2273935378207397,109,True,0.0,0.0,2.23755e-05,fast64_s115_n100115_main,100.0,DEFAULT
MC200_MAIN,115,100115,,45,0.7648293027139195,0.7647654943208871,183,True,0.0,0.0,2.28755e-05,fast64_s115_n100115_main,100.0,DEFAULT
MC200_MAIN,115,100115,,46,1.4098185360870479,1.4097915189989758,232,True,0.0,0.0,2.33755e-05,fast64_s115_n100115_main,100.0,DEFAULT
MC200_MAIN,115,100115,,47,1.414779628765761,1.4148229770148824,232,True,0.0,0.0,2.38755e-05,fast64_s115_n100115_main,100.0,DEFAULT
MC200_MAIN,115,100115,,48,0.7774603483941213,0.7774101117552088,185,True,0.0,0.0,2.43755e-05,fast64_s115_n100115_main,100.0,DEFAULT
MC200_MAIN,115,100115,,49,-0.2128096759983695,-0.21283109954553797,110,True,0.0,0.0,2.48755e-05,fast64_s115_n100115_main,100.0,DEFAULT
MC200_MAIN,115,100115,,50,-1.1064685566410837,-1.106454844228594,42,True,0.0,0.0,2.53755e-05,fast64_s115_n100115_main,100.0,DEFAULT
MC200_MAIN,115,100115,,51,-1.4978138452031033,-1.4977533028630088,13,True,0.0,0.0,2.58755e-05,fast64_s115_n100115_main,100.0,DEFAULT
MC200_MAIN,115,100115,,52,-1.2091829624257844,-1.209127815333626,35,True,0.0,0.0,2.63755e-05,fast64_s115_n100115_main,100.0,DEFAULT
MC200_MAIN,115,100115,,53,-0.37160829476340085,-0.37158888650217264,98,True,0.0,0.0,2.68755e-05,fast64_s115_n100115_main,100.0,DEFAULT
MC200_MAIN,115,100115,,54,0.6346687696089551,0.6346946270572565,174,True,0.0,0.0,2.73755e-05,fast64_s115_n100115_main,100.0,DEFAULT
MC200_MAIN,115,100115,,55,1.352819481424588,1.3528725784546478,228,True,0.0,0.0,2.78755e-05,fast64_s115_n100115_main,100.0,DEFAULT
MC200_MAIN,115,100115,,56,1.4568184316989696,1.4568272104020157,236,True,0.0,0.0,2.83755e-05,fast64_s115_n100115_main,100.0,DEFAULT
MC200_MAIN,115,100115,,57,0.8994522712850339,0.899408020394302,193,True,0.0,0.0,2.88755e-05,fast64_s115_n100115_main,100.0,DEFAULT
MC200_MAIN,115,100115,,58,-0.06624641569059603,-0.06617559905346959,121,True,0.0,0.0,2.93755e-05,fast64_s115_n100115_main,100.0,DEFAULT
MC200_MAIN,115,100115,,59,-1.0018706149383219,-1.001847548630148,50,True,0.0,0.0,2.98755e-05,fast64_s115_n100115_main,100.0,DEFAULT
MC200_MAIN,115,100115,,60,-1.4826665008379531,-1.4826745638404384,14,True,0.0,0.0,3.03755e-05,fast64_s115_n100115_main,100.0,DEFAULT
MC200_MAIN,115,100115,,61,-1.2903627930586619,-1.290419662870552,29,True,0.0,0.0,3.08755e-05,fast64_s115_n100115_main,100.0,DEFAULT
MC200_MAIN,115,100115,,62,-0.5122613544914125,-0.5122004825748994,87,True,0.0,0.0,3.13755e-05,fast64_s115_n100115_main,100.0,DEFAULT
MC200_MAIN,115,100115,,63,0.4983960293074198,0.4984306685664602,163,True,0.0,0.0,3.18755e-05,fast64_s115_n100115_main,100.0,DEFAULT
MC200_MAIN,116,100116,,0,1.2827920356296627,1.2828784027637237,226,True,0.0,0.0,3.75483e-07,fast64_s116_n100116_main,100.0,DEFAULT
MC200_MAIN,116,100116,,1,1.4848272767569515,1.4847934372991924,241,True,0.0,0.0,8.75481e-07,fast64_s116_n100116_main,100.0,DEFAULT
MC200_MAIN,116,100116,,2,1.0127819771128357,1.0128742955199077,205,True,0.0,0.0,1.37548e-06,fast64_s116_n100116_main,100.0,DEFAULT
MC200_MAIN,116,100116,,3,0.08095483381425314,0.081109063136863,135,True,0.0,0.0,1.87548e-06,fast64_s116_n100116_main,100.0,DEFAULT
MC200_MAIN,116,100116,,4,-0.887624111535514,-0.8876334316378044,64,True,0.0,0.0,2.37548e-06,fast64_s116_n100116_main,100.0,DEFAULT
MC200_MAIN,116,100116,,5,-1.4532402675617817,-1.4532665242636953,20,True,0.0,0.0,2.87548e-06,fast64_s116_n100116_main,100.0,DEFAULT
MC200_MAIN,116,100116,,6,-1.359115724610322,-1.3589751774288938,27,True,0.0,0.0,3.37548e-06,fast64_s116_n100116_main,100.0,DEFAULT
MC200_MAIN,116,100116,,7,-0.6479810573451181,-0.647965202778276,80,True,0.0,0.0,3.87548e-06,fast64_s116_n100116_main,100.0,DEFAULT
MC200_MAIN,116,100116,,8,0.35732346279269056,0.35725022250681826,156,True,0.0,0.0,4.37549e-06,fast64_s116_n100116_main,100.0,DEFAULT
MC200_MAIN,116,100116,,9,1.200410601286161,1.2003636640244533,220,True,0.0,0.0,4.87548e-06,fast64_s116_n100116_main,100.0,DEFAULT
MC200_MAIN,116,100116,,10,1.4985364234506107,1.498554916085913,242,True,0.0,0.0,5.37548e-06,fast64_s116_n100116_main,100.0,DEFAULT
MC200_MAIN,116,100116,,11,1.1163580388581014,1.1163984550866746,213,True,0.0,0.0,5.87548e-06,fast64_s116_n100116_main,100.0,DEFAULT
MC200_MAIN,116,100116,,12,0.22737644401506385,0.22729694544960202,146,True,0.0,0.0,6.37548e-06,fast64_s116_n100116_main,100.0,DEFAULT
MC200_MAIN,116,100116,,13,-0.7648293027139206,-0.7648812381302277,71,True,0.0,0.0,6.87548e-06,fast64_s116_n100116_main,100.0,DEFAULT
MC200_MAIN,116,100116,,14,-1.40981853608705,-1.409876196574983,23,True,0.0,0.0,7.37548e-06,fast64_s116_n100116_main,100.0,DEFAULT
MC200_MAIN,116,100116,,15,-1.4147796287657606,-1.4147911413477707,22,True,0.0,0.0,7.87548e-06,fast64_s116_n100116_main,100.0,DEFAULT
MC200_MAIN,116,100116,,16,-0.7774603483941246,-0.7773412518281697,71,True,0.0,0.0,8.37548e-06,fast64_s116_n100116_main,100.0,DEFAULT
MC200_MAIN,116,100116,,17,0.21280967599837608,0.21269360089304856,145,True,0.0,0.0,8.87548e-06,fast64_s116_n100116_main,100.0,DEFAULT
MC200_MAIN,116,100116,,18,1.106468556641088,1.1064518143955915,213,True,0.0,0.0,9.37548e-06,fast64_s116_n100116_main,100.0,DEFAULT
MC200_MAIN,116,100116,,19,1.4978138452031033,1.4979336840542146,242,True,0.0,0.0,9.87548e-06,fast64_s116_n100116_main,100.0,DEFAULT
MC200_MAIN,116,100116,,20,1.2091829624257837,1.2091081749062773,220,True,0.0,0.0,1.03755e-05,fast64_s116_n100116_main,100.0,DEFAULT
MC200_MAIN,116,100116,,21,0.3716082947633996,0.3716533187612752,157,True,0.0,0.0,1.08755e-05,fast64_s116_n100116_main,100.0,DEFAULT
MC200_MAIN,116,100116,,22,-0.6346687696089611,-0.6346589623337661,81,True,0.0,0.0,1.13755e-05,fast64_s116_n100116_main,100.0,DEFAULT
MC200_MAIN,116,100116,,23,-1.3528194814245906,-1.3527559717819755,27,True,0.0,0.0,1.18755e-05,fast64_s116_n100116_main,100.0,DEFAULT
MC200_MAIN,116,100116,,24,-1.4568184316989683,-1.4569082729131062,19,True,0.0,0.0,1.23755e-05,fast64_s116_n100116_main,100.0,DEFAULT
MC200_MAIN,116,100116,,25,-0.8994522712850329,-0.8994202644432151,64,True,0.0,0.0,1.28755e-05,fast64_s116_n100116_main,100.0,DEFAULT
MC200_MAIN,116,100116,,26,0.0662464156905973,0.06626496024393183,134,True,0.0,0.0,1.33755e-05,fast64_s116_n100116_main,100.0,DEFAULT
MC200_MAIN,116,100116,,27,1.0018706149383227,1.0020116521736189,205,True,0.0,0.0,1.38755e-05,fast64_s116_n100116_main,100.0,DEFAULT
MC200_MAIN,116,100116,,28,1.482666500837955,1.4826465142198115,241,True,0.0,0.0,1.43755e-05,fast64_s116_n100116_main,100.0,DEFAULT
MC200_MAIN,116,100116,,29,1.2903627930586585,1.2905262423881423,226,True,0.0,0.0,1.48755e-05,fast64_s116_n100116_main,100.0,DEFAULT
MC200_MAIN,116,100116,,30,0.5122613544914112,0.5122357647784218,168,True,0.0,0.0,1.53755e-05,fast64_s116_n100116_main,100.0,DEFAULT
MC200_MAIN,116,100116,,31,-0.4983960293074411,-0.4984207127765154,92,True,0.0,0.0,1.58755e-05,fast64_s116_n100116_main,100.0,DEFAULT
MC200_MAIN,116,100116,,32,-1.2827920356296636,-1.2827835552531597,32,True,0.0,0.0,1.63755e-05,fast64_s116_n100116_main,100.0,DEFAULT
MC200_MAIN,116,100116,,33,-1.4848272767569517,-1.484833875184881,17,True,0.0,0.0,1.68755e-05,fast64_s116_n100116_main,100.0,DEFAULT
MC200_MAIN,116,100116,,34,-1.0127819771128357,-1.0128320281243937,53,True,0.0,0.0,1.73755e-05,fast64_s116_n100116_main,100.0,DEFAULT
MC200_MAIN,116,100116,,35,-0.08095483381425642,-0.08093197334979171,123,True,0.0,0.0,1.78755e-05,fast64_s116_n100116_main,100.0,DEFAULT
MC200_MAIN,116,100116,,36,0.8876241115355172,0.8876958352641698,196,True,0.0,0.0,1.83755e-05,fast64_s116_n100116_main,100.0,DEFAULT
