target_transition,lower_v,transition_v,upper_v,inl_ep_lsb
155,0.3361191396638163,0.3361969594880351,0.3362747793122538,-0.12322880729423194
156,0.3487582229253814,0.3488360427496001,0.34891386257381884,-0.17017311483489572
157,0.36248678372600895,0.3625646035502277,0.36264242337444647,-0.13496488417940206
158,0.3757484255813236,0.3758262454055423,0.3759040652297611,-0.13496488417940206
159,0.3894769863819512,0.38955480620617,0.38963262603038873,-0.09975665352390005
160,0.39620176300289134,0.39627958282711007,0.3963574026513288,-0.5926718827008362
161,0.41584463044414344,0.41592245026836216,0.41600027009258095,-0.11149273040907018
162,0.4291062722994585,0.42918409212367725,0.42926191194789604,-0.11149273040907018
163,0.44283483310008614,0.44291265292430493,0.44299047274852366,-0.07628449975356817
164,0.4554739163616512,0.45555173618586997,0.4556295560100887,-0.12322880729423194
165,0.46920247716227836,0.4692802969864971,0.4693581168107159,-0.0880205766387383
166,0.48246411901759345,0.4825419388418122,0.48261975866603096,-0.0880205766387383
167,0.49603704016978356,0.4961148599940023,0.496192679818221,-0.06454842286840641
168,0.5078979251891607,0.5079757450133795,0.5080535648375982,-0.17017311483488734
169,0.5219377652866632,0.522015585110882,0.5220934049351007,-0.11149273040907018
170,0.5351994071419783,0.5352772269661971,0.5353550467904158,-0.11149273040907018
171,0.5487723282941684,0.5488501481183872,0.548927967942606,-0.0880205766387383
172,0.5615670512041706,0.5616448710283893,0.5617226908526081,-0.12322880729423194
173,0.5751399723563606,0.5752177921805794,0.5752956120047982,-0.09975665352390005
174,0.5884016142116757,0.5884794340358945,0.5885572538601133,-0.09975665352390005
175,0.6021301750123029,0.6022079948365217,0.6022858146607404,-0.06454842286840641
176,0.6122790238988679,0.6123568437230866,0.6124346635473055,-0.2992699605717169
177,0.6278752604807456,0.6279530803049643,0.6280309001291831,-0.12322880729423194
178,0.6411369023360607,0.6412147221602794,0.6412925419844981,-0.12322880729423194
179,0.6548654631366878,0.6549432829609065,0.6550211027851254,-0.0880205766387383
180,0.667504546398253,0.6675823662224717,0.6676601860466904,-0.1349648841793937
181,0.6812331071988804,0.6813109270230993,0.681388746847318,-0.09975665352390005
182,0.6944947490541951,0.6945725688784139,0.6946503887026326,-0.09975665352390005
183,0.7080676702063853,0.708145490030604,0.7082233098548227,-0.07628449975356817
184,0.7199285552257628,0.7200063750499816,0.7200841948742003,-0.18190919172005746
185,0.7339683953232654,0.7340462151474841,0.7341240349717029,-0.12322880729423194
186,0.74723003717858,0.7473078570027988,0.7473856768270175,-0.12322880729423194
187,0.7609585979792076,0.7610364178034263,0.7611142376276452,-0.0880205766387383
188,0.7735976812407728,0.7736755010649915,0.7737533208892102,-0.1349648841793937
189,0.7873262420413998,0.7874040618656186,0.7874818816898373,-0.09975665352390005
190,0.8005878838967149,0.8006657037209337,0.8007435235451524,-0.09975665352390005
191,0.80762393981453,0.8077017596387487,0.8077795794629674,-0.5691997289305126
