mismatch_seed,noise_seed,low_present,near_present,valid_die,hard_dynamic_pass_both,snr_budget_pass_both,preferred_nominal_pass_both,die_state,low_snr_db,low_sndr_db,low_enob_raw,low_sfdr_dbc,low_thd_db,low_state,low_hard_dynamic_pass,low_snr_budget_pass,near_snr_db,near_sndr_db,near_enob_raw,near_sfdr_dbc,near_thd_db,near_state,near_hard_dynamic_pass,near_snr_budget_pass,snr_worst_band,sndr_worst_band,enob_worst_band,snr_worst_band_name,sndr_worst_band_name,enob_worst_band_name
147,100147,True,True,True,False,False,False,VALID_FAIL,47.31752703508994,46.70021707193774,7.465152337531188,55.20582471693,-55.47802687745151,VALID_FAIL,False,False,48.93818275795429,48.20606158917407,7.715292622786391,59.041078698554244,-56.298994406708445,VALID_PASS,True,True,47.31752703508994,46.70021707193774,7.465152337531188,LOW,LOW,LOW
148,100148,True,True,True,True,False,False,VALID_PASS,47.77245252151103,47.55435922841304,7.607036416679908,57.153325204646706,-60.654369555332515,VALID_PASS,True,False,49.50963091662171,48.747640166358494,7.80525584158779,59.601443386093266,-56.68141246376409,VALID_PASS,True,True,47.77245252151103,47.55435922841304,7.607036416679908,LOW,LOW,LOW
149,100149,True,True,True,True,True,True,VALID_PASS,49.58233075187252,48.859992255645146,7.823918979343048,58.90756335054312,-57.00659221931482,VALID_PASS,True,True,49.36941034715766,48.6294351016695,7.78562044878231,56.89778099870588,-56.679841813102186,VALID_PASS,True,True,49.36941034715766,48.6294351016695,7.78562044878231,NEAR_NYQUIST,NEAR_NYQUIST,NEAR_NYQUIST
150,100150,True,True,True,True,True,True,VALID_PASS,50.074678404575295,49.30961301683273,7.898606813427365,58.41604517632752,-57.22738906027439,VALID_PASS,True,True,49.15581142890515,48.69051196259516,7.7957661067433826,58.02953768933884,-58.621602305245474,VALID_PASS,True,True,49.15581142890515,48.69051196259516,7.7957661067433826,NEAR_NYQUIST,NEAR_NYQUIST,NEAR_NYQUIST
151,100151,True,True,True,False,False,False,VALID_FAIL,47.883531883176225,47.22256791489855,7.5519215805479325,57.39171708154078,-55.72492456155551,VALID_PASS,True,False,45.868650504312036,45.1260698384261,7.203666086117293,54.713271734238084,-53.16247775777106,VALID_FAIL,False,False,45.868650504312036,45.1260698384261,7.203666086117293,NEAR_NYQUIST,NEAR_NYQUIST,NEAR_NYQUIST
152,100152,True,True,True,True,False,False,VALID_PASS,49.20955867093045,48.336027940130705,7.736881717629686,56.948474654815186,-55.73053616601246,VALID_PASS,True,True,47.9929901963233,47.84925299524042,7.656022092232629,55.09052201299852,-62.7230746545177,VALID_PASS,True,False,47.9929901963233,47.84925299524042,7.656022092232629,NEAR_NYQUIST,NEAR_NYQUIST,NEAR_NYQUIST
153,100153,True,True,True,True,False,False,VALID_PASS,49.12670751948752,48.47707985225148,7.760312267815861,57.839586149474115,-57.049043557328716,VALID_PASS,True,True,47.569164377472546,47.16177916389036,7.541823781377137,56.68425727775193,-57.641670118452566,VALID_PASS,True,False,47.569164377472546,47.16177916389036,7.541823781377137,NEAR_NYQUIST,NEAR_NYQUIST,NEAR_NYQUIST
154,100154,True,True,True,False,False,False,VALID_FAIL,48.02007611515734,47.55327395514761,7.60685613872884,56.29824238738982,-57.47109918350769,VALID_PASS,True,False,46.845202117420605,46.51720914272913,7.434752349290554,54.84888488443726,-57.89937124798431,VALID_FAIL,False,False,46.845202117420605,46.51720914272913,7.434752349290554,NEAR_NYQUIST,NEAR_NYQUIST,NEAR_NYQUIST
155,100155,True,True,True,True,False,False,VALID_PASS,47.925829531022984,47.63425822242845,7.620308674822002,57.88009257509796,-59.50962352884388,VALID_PASS,True,False,47.903164679950635,47.28514993682361,7.562317265253092,55.78032801833635,-56.058348290167075,VALID_PASS,True,False,47.903164679950635,47.28514993682361,7.562317265253092,NEAR_NYQUIST,NEAR_NYQUIST,NEAR_NYQUIST
156,100156,True,True,True,True,True,False,VALID_PASS,48.71101362653218,47.67114387246029,7.626435859212674,55.810026093630555,-54.38876296609533,VALID_PASS,True,True,49.46226911411002,49.000431707743026,7.847247791983892,57.71578832107521,-58.962256298394735,VALID_PASS,True,True,48.71101362653218,47.67114387246029,7.626435859212674,LOW,LOW,LOW
157,100157,True,True,True,True,False,False,VALID_PASS,49.334921082898816,48.111486183907324,7.699582422575968,55.720460706524015,-54.21088719550205,VALID_PASS,True,True,47.982162443499156,47.747854441675756,7.639178478683681,54.71879332751321,-60.54445364585855,VALID_PASS,True,False,47.982162443499156,47.747854441675756,7.639178478683681,NEAR_NYQUIST,NEAR_NYQUIST,NEAR_NYQUIST
158,100158,True,True,True,False,False,False,VALID_FAIL,47.56334883833873,46.99191518424171,7.51360717346208,55.110640626589046,-56.08268460956051,VALID_PASS,True,False,46.22470983294983,45.988485913270594,7.346924570310731,55.598211233373206,-58.7506669164749,VALID_FAIL,False,False,46.22470983294983,45.988485913270594,7.346924570310731,NEAR_NYQUIST,NEAR_NYQUIST,NEAR_NYQUIST
159,100159,True,True,True,False,False,False,VALID_FAIL,49.33201023608517,48.72854823153813,7.802084423843544,57.19548706533441,-57.5981297479202,VALID_PASS,True,True,47.06463182682878,46.77452983758663,7.477496650761899,55.69752089499265,-58.67110947552085,VALID_FAIL,False,False,47.06463182682878,46.77452983758663,7.477496650761899,NEAR_NYQUIST,NEAR_NYQUIST,NEAR_NYQUIST
160,100160,True,True,True,True,True,False,VALID_PASS,48.33643025253258,47.2173705332855,7.551058228120516,57.3717033298862,-53.654202865560066,VALID_PASS,True,True,48.36690275574638,47.82404592142554,7.6518348706686945,55.8763368276962,-57.12363740128204,VALID_PASS,True,True,48.33643025253258,47.2173705332855,7.551058228120516,LOW,LOW,LOW
161,100161,True,True,True,True,True,True,VALID_PASS,50.231810315744994,49.15349676584985,7.8726738813704085,58.173185872176816,-55.731896112069236,VALID_PASS,True,True,48.56390276199044,48.15553202738087,7.706899007870578,57.18874004798096,-58.62541453536244,VALID_PASS,True,True,48.56390276199044,48.15553202738087,7.706899007870578,NEAR_NYQUIST,NEAR_NYQUIST,NEAR_NYQUIST
162,100162,True,True,True,True,False,False,VALID_PASS,48.65466643689032,47.5372085582308,7.604187468144652,56.40846155782099,-53.97949532012645,VALID_PASS,True,True,47.90447840823507,47.59152596420265,7.61321029305692,56.24588623463751,-59.17012222497328,VALID_PASS,True,False,47.90447840823507,47.5372085582308,7.604187468144652,NEAR_NYQUIST,LOW,LOW
163,100163,True,True,True,False,False,False,VALID_FAIL,47.033105118560094,46.24373873655692,7.3893253715210845,56.90355547213009,-54.03750234112168,VALID_FAIL,False,False,48.06855907975799,47.58141277687747,7.611530361607554,57.11927050082983,-57.32395837956497,VALID_PASS,True,False,47.033105118560094,46.24373873655692,7.3893253715210845,LOW,LOW,LOW
164,100164,True,True,True,True,True,True,VALID_PASS,49.12458297798225,48.587902641493265,7.7787213690188155,59.84759862933159,-57.93416609085007,VALID_PASS,True,True,48.57709528375515,47.97123861122924,7.676285483592898,57.181085089310024,-56.82479004429866,VALID_PASS,True,True,48.57709528375515,47.97123861122924,7.676285483592898,NEAR_NYQUIST,NEAR_NYQUIST,NEAR_NYQUIST
165,100165,True,True,True,True,False,False,VALID_PASS,47.77177528594088,47.029800643605185,7.519900439137075,56.00900504696223,-55.06945992315629,VALID_PASS,True,False,48.39717609834941,47.458358154674556,7.591089394464213,56.103570262602396,-54.57134366946782,VALID_PASS,True,True,47.77177528594088,47.029800643605185,7.519900439137075,LOW,LOW,LOW
166,100166,True,True,True,False,False,False,VALID_FAIL,47.686080167704816,46.89412455801114,7.497362883390556,54.58625473408496,-54.6749213865277,VALID_FAIL,False,False,48.83759173493357,48.338991244386776,7.737373960861592,57.278911131192096,-57.98622273222471,VALID_PASS,True,True,47.686080167704816,46.89412455801114,7.497362883390556,LOW,LOW,LOW
167,100167,True,True,True,True,True,True,VALID_PASS,49.29770717107039,48.30417884086157,7.731591169578334,55.248094969092776,-55.197517364964455,VALID_PASS,True,True,49.034715615291574,48.76134044152286,7.807531634804463,57.00268885506,-60.907563438398775,VALID_PASS,True,True,49.034715615291574,48.30417884086157,7.731591169578334,NEAR_NYQUIST,LOW,LOW
168,100168,True,True,True,True,True,False,VALID_PASS,49.07545820205294,48.59896276972475,7.7805585996220525,54.84122048664598,-58.43228807751253,VALID_PASS,True,True,48.40013126049375,47.58624593684556,7.612333212100592,57.03339144289877,-55.259046174786526,VALID_PASS,True,True,48.40013126049375,47.58624593684556,7.612333212100592,NEAR_NYQUIST,NEAR_NYQUIST,NEAR_NYQUIST
169,100169,True,True,True,True,False,False,VALID_PASS,47.9809032002327,47.51867769465263,7.601109251603428,56.13611931244118,-57.47704488875297,VALID_PASS,True,False,48.665025844914865,48.188986333970796,7.71245620165628,57.351088679868965,-58.02624526184019,VALID_PASS,True,True,47.9809032002327,47.51867769465263,7.601109251603428,LOW,LOW,LOW
170,100170,True,True,True,True,False,False,VALID_PASS,47.72291720106903,46.93118890978563,7.503519752456086,54.57130007871568,-54.71312228405686,VALID_PASS,True,False,48.55566334570723,47.732339495596094,7.636601245115631,56.27811552540091,-55.35963603714788,VALID_PASS,True,True,47.72291720106903,46.93118890978563,7.503519752456086,LOW,LOW,LOW
171,100171,True,True,True,True,True,False,VALID_PASS,48.88789015655476,47.51161206742314,7.599935559372615,57.322046181451,-53.17237486064008,VALID_PASS,True,True,49.13839258589544,48.073751184050046,7.6933141501744275,56.07860447084623,-54.701012381931235,VALID_PASS,True,True,48.88789015655476,47.51161206742314,7.599935559372615,LOW,LOW,LOW
172,100172,True,True,True,True,True,True,VALID_PASS,50.36192223670958,49.384951686036175,7.9111215425309265,57.09585779835348,-56.34331190650738,VALID_PASS,True,True,48.79512740102442,48.54925992693357,7.772302313444116,58.11755301004264,-61.14244602560411,VALID_PASS,True,True,48.79512740102442,48.54925992693357,7.772302313444116,NEAR_NYQUIST,NEAR_NYQUIST,NEAR_NYQUIST
173,100173,True,True,True,True,False,False,VALID_PASS,47.67728397464836,47.322536414638414,7.568527643627644,55.794456899791555,-58.37735182653202,VALID_PASS,True,False,47.46135198895562,47.06978750706008,7.52654277525915,57.46323610201891,-57.71390905769303,VALID_PASS,True,False,47.46135198895562,47.06978750706008,7.52654277525915,NEAR_NYQUIST,NEAR_NYQUIST,NEAR_NYQUIST
174,100174,True,True,True,True,True,True,VALID_PASS,49.73132356004701,48.53043409037889,7.769175098069584,56.558495856500755,-54.69986437839089,VALID_PASS,True,True,49.16066513655959,48.63823626147556,7.787082435461057,58.61509617482945,-58.094403862724235,VALID_PASS,True,True,49.16066513655959,48.53043409037889,7.769175098069584,NEAR_NYQUIST,LOW,LOW
175,100175,True,True,True,False,False,False,VALID_FAIL,32.55312585465593,32.043185099343326,5.03042941849557,44.93502510334001,-41.59830680080664,VALID_FAIL,False,False,48.505098553038344,48.23595305150475,7.720257981977534,56.07853541545837,-60.447802692639065,VALID_PASS,True,True,32.55312585465593,32.043185099343326,5.03042941849557,LOW,LOW,LOW
176,100176,True,True,True,False,False,False,VALID_FAIL,47.32544544638326,46.86617396222257,7.492719927279497,55.75751343469775,-56.85093450635594,VALID_FAIL,False,False,47.912813019192185,47.35017655527396,7.573119029115277,57.434528209714905,-56.50402246776591,VALID_PASS,True,False,47.32544544638326,46.86617396222257,7.492719927279497,LOW,LOW,LOW
177,100177,True,True,True,True,True,True,VALID_PASS,48.738880128269635,48.24879326471836,7.722390907760525,57.85462859637427,-57.96664507573013,VALID_PASS,True,True,49.19442331359814,47.88382789665752,7.66176543133846,57.16991196825149,-53.72581534418085,VALID_PASS,True,True,48.738880128269635,47.88382789665752,7.66176543133846,LOW,NEAR_NYQUIST,NEAR_NYQUIST
178,100178,True,True,True,True,True,True,VALID_PASS,49.56593037711493,48.48289833318519,7.761278792887906,55.85416416907165,-55.04459674492246,VALID_PASS,True,True,49.41145831336886,48.48187624893879,7.761109011451627,58.05471911244677,-55.63334571496536,VALID_PASS,True,True,49.41145831336886,48.48187624893879,7.761109011451627,NEAR_NYQUIST,NEAR_NYQUIST,NEAR_NYQUIST
179,100179,True,True,True,False,False,False,VALID_FAIL,47.10313034468187,46.24026599239131,7.388748503719487,54.82077019989927,-53.68297521171411,VALID_FAIL,False,False,48.74398032821992,48.39524394814818,7.7467182638119905,57.194591656946166,-59.52131595500533,VALID_PASS,True,True,47.10313034468187,46.24026599239131,7.388748503719487,LOW,LOW,LOW
180,100180,True,True,True,False,False,False,VALID_FAIL,45.576141929056305,44.85847853455991,7.159215703415268,54.38508696389226,-53.03100516446299,VALID_FAIL,False,False,46.459701440633836,46.121834617812695,7.369075517909087,53.93674468006373,-57.38006051337672,VALID_FAIL,False,False,45.576141929056305,44.85847853455991,7.159215703415268,LOW,LOW,LOW
181,100181,True,True,True,True,True,True,VALID_PASS,49.20921854969265,48.21485962729507,7.716754090912803,55.73001555432967,-55.10496842423122,VALID_PASS,True,True,48.35412741109795,48.05441181031773,7.690101629620886,57.34358400433141,-59.81415743079489,VALID_PASS,True,True,48.35412741109795,48.05441181031773,7.690101629620886,NEAR_NYQUIST,NEAR_NYQUIST,NEAR_NYQUIST
182,100182,True,True,True,False,False,False,VALID_FAIL,46.16484594330855,44.68672060736628,7.13068448627347,53.31414650256111,-50.0855722522319,VALID_FAIL,False,False,46.967747002581824,46.55413095084406,7.44088554000732,53.93070736223364,-56.97116702480403,VALID_FAIL,False,False,46.16484594330855,44.68672060736628,7.13068448627347,LOW,LOW,LOW
183,100183,True,True,True,False,False,False,VALID_FAIL,47.71572080644709,46.99826364553228,7.514661735138254,56.81703615192707,-55.171938200171226,VALID_PASS,True,False,45.110767832732606,44.250496300027365,7.058221976748732,53.41134629404447,-51.705021699612324,VALID_FAIL,False,False,45.110767832732606,44.250496300027365,7.058221976748732,NEAR_NYQUIST,NEAR_NYQUIST,NEAR_NYQUIST
184,100184,True,True,True,True,True,True,VALID_PASS,49.4128950099813,48.50153865439176,7.764375191759429,57.82838318850392,-55.73021202208992,VALID_PASS,True,True,49.52543041961669,48.59059578028279,7.779168734266245,56.99939395431623,-55.72012704484549,VALID_PASS,True,True,49.4128950099813,48.50153865439176,7.764375191759429,LOW,LOW,LOW
185,100185,True,True,True,True,False,False,VALID_PASS,49.75973192533551,48.292707462469274,7.729685624994897,54.57168500861929,-53.71906079138523,VALID_PASS,True,True,47.90501649083981,47.35794435270449,7.574409360914369,56.981992500799386,-56.6260065433877,VALID_PASS,True,False,47.90501649083981,47.35794435270449,7.574409360914369,NEAR_NYQUIST,NEAR_NYQUIST,NEAR_NYQUIST
186,100186,True,True,True,True,False,False,VALID_PASS,47.88777660189094,47.18261003231527,7.545284058524132,56.89925265189876,-55.42534956291453,VALID_PASS,True,False,49.76796754674287,48.72252483780099,7.801083860099833,57.85410759925723,-55.4196061018483,VALID_PASS,True,True,47.88777660189094,47.18261003231527,7.545284058524132,LOW,LOW,LOW
187,100187,True,True,True,False,False,False,VALID_FAIL,47.792585927013995,46.83347289926616,7.4872878570209584,55.226548603329995,-53.86335261366131,VALID_FAIL,False,False,48.08423610944657,47.12104805613792,7.5350578166342075,56.54597991522782,-54.1344772182316,VALID_PASS,True,False,47.792585927013995,46.83347289926616,7.4872878570209584,LOW,LOW,LOW
188,100188,True,True,True,False,False,False,VALID_FAIL,48.29540362423526,46.73419475475758,7.470796470889964,53.74417532758814,-51.934672921644925,VALID_FAIL,False,True,47.84213122076093,46.847252014388125,7.489576746576102,54.35124801132738,-53.73533924338658,VALID_FAIL,False,False,47.84213122076093,46.73419475475758,7.470796470889964,NEAR_NYQUIST,LOW,LOW
189,100189,True,True,True,False,False,False,VALID_FAIL,45.71776236029598,45.56942738728836,7.277313519483116,56.128819891979795,-60.30879131804272,VALID_FAIL,False,False,47.46098335407073,46.71336550463227,7.467336462563501,54.09629936295113,-54.722859793166506,VALID_FAIL,False,False,45.71776236029598,45.56942738728836,7.277313519483116,LOW,LOW,LOW
190,100190,True,True,True,False,False,False,VALID_FAIL,47.40834341349345,46.58168675065802,7.445462915391699,54.05616465926853,-54.19305222927767,VALID_FAIL,False,False,45.62968861261073,44.96503721710245,7.176916481246255,54.86234776740881,-53.44502933961852,VALID_FAIL,False,False,45.62968861261073,44.96503721710245,7.176916481246255,NEAR_NYQUIST,NEAR_NYQUIST,NEAR_NYQUIST
191,100191,True,True,True,True,True,False,VALID_PASS,48.365477783514464,47.62961764787539,7.619537815261694,56.138011963269065,-55.70224419633752,VALID_PASS,True,True,48.716413422098896,47.828982850822854,7.652654958608449,56.698003208480145,-55.16164434524116,VALID_PASS,True,True,48.365477783514464,47.62961764787539,7.619537815261694,LOW,LOW,LOW
192,100192,True,True,True,True,True,True,VALID_PASS,48.82864185518777,48.288623451346254,7.7290072178316045,57.14257177019286,-57.60959268665884,VALID_PASS,True,True,49.49505432081618,48.391258535874364,7.746056235195078,55.5425276284553,-54.880429391771564,VALID_PASS,True,True,48.82864185518777,48.288623451346254,7.7290072178316045,LOW,LOW,LOW
193,100193,True,True,True,False,False,False,VALID_FAIL,47.24258056418101,46.76946566325448,7.476655425789781,53.91394094245632,-56.632052651406525,VALID_FAIL,False,False,48.838414872060866,48.33381478020727,7.73651408309091,56.822963583155854,-57.93204209860509,VALID_PASS,True,True,47.24258056418101,46.76946566325448,7.476655425789781,LOW,LOW,LOW
194,100194,True,True,True,True,True,True,VALID_PASS,48.487787720483325,47.913285303791824,7.666658688337513,54.93209915632062,-56.98229492429866,VALID_PASS,True,True,49.01196677760112,48.19872274054067,7.714073544940311,57.28112941055038,-55.874635635987026,VALID_PASS,True,True,48.487787720483325,47.913285303791824,7.666658688337513,LOW,LOW,LOW
195,100195,True,True,True,True,False,False,VALID_PASS,49.776116625634515,48.493383010496686,7.763020433637324,55.531874088649964,-54.41545343932209,VALID_PASS,True,True,47.66621907884556,47.24001730798786,7.554820150828549,55.920640631240055,-57.533066198202015,VALID_PASS,True,False,47.66621907884556,47.24001730798786,7.554820150828549,NEAR_NYQUIST,NEAR_NYQUIST,NEAR_NYQUIST
196,100196,True,True,True,True,True,True,VALID_PASS,49.79893043417245,48.573082323397614,7.776259522159073,57.26777604638178,-54.66507533555174,VALID_PASS,True,True,49.16981673006055,48.44591458317795,7.755135312820259,56.60406869499929,-56.583883646917556,VALID_PASS,True,True,49.16981673006055,48.44591458317795,7.755135312820259,NEAR_NYQUIST,NEAR_NYQUIST,NEAR_NYQUIST
197,100197,True,True,True,True,True,True,VALID_PASS,48.67423599688105,48.42219680722142,7.751195482927146,56.70847403177448,-60.910769332338226,VALID_PASS,True,True,48.85475315094698,48.5135689634599,7.766373581970084,56.02307112779779,-59.7309984584553,VALID_PASS,True,True,48.67423599688105,48.42219680722142,7.751195482927146,LOW,LOW,LOW
198,100198,True,True,True,True,True,True,VALID_PASS,49.018485696293254,48.12758428008574,7.702256524931188,57.46085285564775,-55.444969384786404,VALID_PASS,True,True,49.81673788579976,48.933019590958786,7.836049765939999,58.45136334201172,-56.28209338301594,VALID_PASS,True,True,49.018485696293254,48.12758428008574,7.702256524931188,LOW,LOW,LOW
199,100199,True,True,True,False,False,False,VALID_FAIL,32.86114047886104,32.20952835408792,5.058061188386698,45.0161468043123,-40.769213084544646,VALID_FAIL,False,False,49.310721828117785,48.57406762477816,7.776423193484745,56.33783365912883,-56.64239604325594,VALID_PASS,True,True,32.86114047886104,32.20952835408792,5.058061188386698,LOW,LOW,LOW
200,100200,True,True,True,True,True,True,VALID_PASS,48.33702434736225,47.97930518050913,7.6776254452672985,55.832570539076286,-58.99935815005446,VALID_PASS,True,True,48.71647788944412,48.22617538253798,7.718633784474749,56.28791794458469,-57.94222246639545,VALID_PASS,True,True,48.33702434736225,47.97930518050913,7.6776254452672985,LOW,LOW,LOW
