target_id,mismatch_seed,band,reasons,reference,code_exact,differing_frame_count,differing_frames,metric_exact,electrical_exact,current_state,reference_state,state_comparable,state_exact,current_maxstep_ps,reference_maxstep_ps,current_solver_profile,reference_solver_profile,same_execution_profile,current_snr_db,reference_snr_db,delta_snr_db,current_sndr_db,reference_sndr_db,delta_sndr_db,current_enob,reference_enob,delta_enob,current_sfdr_dbc,reference_sfdr_dbc,delta_sfdr_dbc,current_thd_db,reference_thd_db,delta_thd_db,mismatch_checksum_match,noise_checksum_match
S135_LOW,135,LOW,EARLY_MC200_VS_V7_LOW_CODE_MISMATCH,V7_MC200,True,0,,True,True,VALID_PASS,VALID_PASS,True,True,50.0,50.0,ROBUST_GEAR,ROBUST_GEAR,True,48.28681914217461,48.28681914217461,0.0,47.61782600899049,47.61782600899049,0.0,7.61757907126088,7.61757907126088,0.0,55.90126929457738,55.90126929457738,0.0,-56.071656078287475,-56.071656078287475,0.0,True,True
S139_NEAR_NYQUIST,139,NEAR_NYQUIST,EXTREME_TAIL_HISTORICAL_CODE_NOT_REPRODUCED,V7_MC200,False,1,0,False,False,VALID_PASS,VALID_FAIL,True,False,50.0,50.0,ROBUST_GEAR,ROBUST_GEAR,True,48.07400116887066,33.07605880989718,14.997942358973482,47.628666392589516,32.382987344763194,15.245679047826322,7.619379799433475,5.086874974213155,2.53250482522032,55.096472513267436,45.462939818681605,9.633532694585831,-57.74040822225284,-40.69497847239924,-17.045429749853596,True,True
S143_LOW,143,LOW,EARLY_MC200_VS_V7_LOW_CODE_MISMATCH,EARLY_MC200,False,1,51,False,False,VALID_PASS,PASS,False,,50.0,50.0,ROBUST_GEAR,DEFAULT,False,48.27608007158878,48.533515235064655,-0.2574351634758756,47.5694269842138,47.671892442337544,-0.10246545812374563,7.609539366148472,7.626560206368364,-0.017020840219891475,55.91251090611317,55.480357579873456,0.4321533262397139,-55.80374419163742,-55.12025489298338,-0.6834892986540382,,
S143_LOW,143,LOW,EARLY_MC200_VS_V7_LOW_CODE_MISMATCH,V7_MC200,True,0,,True,True,VALID_PASS,VALID_PASS,True,True,50.0,50.0,ROBUST_GEAR,ROBUST_GEAR,True,48.27608007158878,48.27608007158878,0.0,47.5694269842138,47.5694269842138,0.0,7.609539366148472,7.609539366148472,0.0,55.91251090611317,55.91251090611317,0.0,-55.80374419163742,-55.80374419163742,0.0,True,True
S147_LOW,147,LOW,EARLY_MC200_VS_V7_LOW_CODE_MISMATCH,EARLY_MC200,False,1,13,False,False,VALID_FAIL,PASS,False,,50.0,100.0,ROBUST_GEAR,DEFAULT,False,47.31752703508994,47.72823787738705,-0.41071084229711374,46.70021707193774,46.9557681494826,-0.2555510775448582,7.465152337531188,7.507602682638307,-0.042450345107119425,55.20582471693,56.27390965766119,-1.0680849407311896,-55.47802687745151,-54.83530805197573,-0.6427188254757823,,
S147_LOW,147,LOW,EARLY_MC200_VS_V7_LOW_CODE_MISMATCH,V7_MC200,True,0,,True,True,VALID_FAIL,VALID_FAIL,True,True,50.0,50.0,ROBUST_GEAR,ROBUST_GEAR,True,47.31752703508994,47.31752703508994,0.0,46.70021707193774,46.70021707193774,0.0,7.465152337531188,7.465152337531188,0.0,55.20582471693,55.20582471693,0.0,-55.47802687745151,-55.47802687745151,0.0,True,True
S160_LOW,160,LOW,EARLY_MC200_VS_V7_LOW_CODE_MISMATCH,EARLY_MC200,False,1,46,False,False,VALID_PASS,PASS,False,,50.0,50.0,ROBUST_GEAR,DEFAULT,False,48.33643025253258,48.21999476338998,0.11643548914260293,47.2173705332855,47.23089043659264,-0.01351990330714159,7.551058228120516,7.553304059234659,-0.0022458311141431153,57.3717033298862,57.80650869671766,-0.4348053668314549,-53.654202865560066,-54.14148257505011,0.4872797094900463,,
S160_LOW,160,LOW,EARLY_MC200_VS_V7_LOW_CODE_MISMATCH,V7_MC200,True,0,,True,True,VALID_PASS,VALID_PASS,True,True,50.0,50.0,ROBUST_GEAR,ROBUST_GEAR,True,48.33643025253258,48.33643025253258,0.0,47.2173705332855,47.2173705332855,0.0,7.551058228120516,7.551058228120516,0.0,57.3717033298862,57.3717033298862,0.0,-53.654202865560066,-53.654202865560066,0.0,True,True
S162_LOW,162,LOW,EARLY_MC200_VS_V7_LOW_CODE_MISMATCH,EARLY_MC200,False,1,35,False,False,VALID_PASS,PASS,False,,50.0,50.0,ROBUST_GEAR,DEFAULT,False,48.65466643689032,49.08771652073436,-0.4330500838440443,47.5372085582308,47.62067688576192,-0.083468327531115,7.604187468144652,7.618052638830884,-0.013865170686231387,56.40846155782099,54.95773627003831,1.4507252877826815,-53.97949532012645,-53.04699245953529,-0.932502860591164,,
S162_LOW,162,LOW,EARLY_MC200_VS_V7_LOW_CODE_MISMATCH,V7_MC200,True,0,,True,True,VALID_PASS,VALID_PASS,True,True,50.0,50.0,ROBUST_GEAR,ROBUST_GEAR,True,48.65466643689032,48.65466643689032,0.0,47.5372085582308,47.5372085582308,0.0,7.604187468144652,7.604187468144652,0.0,56.40846155782099,56.40846155782099,0.0,-53.97949532012645,-53.97949532012645,0.0,True,True
S173_LOW,173,LOW,EARLY_MC200_VS_V7_LOW_CODE_MISMATCH,EARLY_MC200,False,1,26,False,False,VALID_PASS,PASS,False,,50.0,100.0,ROBUST_GEAR,DEFAULT,False,47.67728397464836,47.94423679167063,-0.2669528170222719,47.322536414638414,47.5413532817651,-0.2188168671266837,7.568527643627644,7.604875960426097,-0.03634831679845263,55.794456899791555,56.11753644161416,-0.323079541822608,-58.37735182653202,-58.06728607312116,-0.3100657534108606,,
S173_LOW,173,LOW,EARLY_MC200_VS_V7_LOW_CODE_MISMATCH,V7_MC200,True,0,,True,True,VALID_PASS,VALID_PASS,True,True,50.0,50.0,ROBUST_GEAR,ROBUST_GEAR,True,47.67728397464836,47.67728397464836,0.0,47.322536414638414,47.322536414638414,0.0,7.568527643627644,7.568527643627644,0.0,55.794456899791555,55.794456899791555,0.0,-58.37735182653202,-58.37735182653202,0.0,True,True
S175_LOW,175,LOW,EARLY_MC200_VS_V7_LOW_CODE_MISMATCH;EXTREME_TAIL_HISTORICAL_CODE_NOT_REPRODUCED;MC10_VS_V7_CODE_MISMATCH,EARLY_MC200,True,0,,True,True,VALID_PASS,PASS,False,,50.0,100.0,ROBUST_GEAR,DEFAULT,False,49.30277144987616,49.30277144987616,0.0,48.91267600106112,48.91267600106112,0.0,7.832670432069955,7.832670432069955,0.0,57.16985247941625,57.16985247941625,0.0,-59.572398124021205,-59.572398124021205,0.0,,
S175_LOW,175,LOW,EARLY_MC200_VS_V7_LOW_CODE_MISMATCH;EXTREME_TAIL_HISTORICAL_CODE_NOT_REPRODUCED;MC10_VS_V7_CODE_MISMATCH,V7_MC200,False,1,0,False,False,VALID_PASS,VALID_FAIL,True,False,50.0,50.0,ROBUST_GEAR,ROBUST_GEAR,True,49.30277144987616,32.55312585465593,16.74964559522023,48.91267600106112,32.043185099343326,16.869490901717796,7.832670432069955,5.03042941849557,2.8022410135743856,57.16985247941625,44.93502510334001,12.23482737607624,-59.572398124021205,-41.59830680080664,-17.974091323214566,True,True
S175_LOW,175,LOW,EARLY_MC200_VS_V7_LOW_CODE_MISMATCH;EXTREME_TAIL_HISTORICAL_CODE_NOT_REPRODUCED;MC10_VS_V7_CODE_MISMATCH,V11_MC10,True,0,,True,True,VALID_PASS,VALID_PASS,True,True,50.0,50.0,ROBUST_GEAR,ROBUST_GEAR,True,49.30277144987616,49.30277144987616,0.0,48.91267600106112,48.91267600106112,0.0,7.832670432069955,7.832670432069955,0.0,57.16985247941625,57.16985247941625,0.0,-59.572398124021205,-59.572398124021205,0.0,True,True
S179_LOW,179,LOW,EARLY_MC200_VS_V7_LOW_CODE_MISMATCH,EARLY_MC200,False,1,1,False,False,VALID_FAIL,FAIL,False,,50.0,50.0,ROBUST_GEAR,DEFAULT,False,47.10313034468187,32.88544213407346,14.217688210608415,46.24026599239131,32.12611625451534,14.11414973787597,7.388748503719487,5.044205357892913,2.3445431458265737,54.82077019989927,44.36026658681221,10.460503613087063,-53.68297521171411,-40.07380996860561,-13.6091652431085,,
S179_LOW,179,LOW,EARLY_MC200_VS_V7_LOW_CODE_MISMATCH,V7_MC200,True,0,,True,True,VALID_FAIL,VALID_FAIL,True,True,50.0,50.0,ROBUST_GEAR,ROBUST_GEAR,True,47.10313034468187,47.10313034468187,0.0,46.24026599239131,46.24026599239131,0.0,7.388748503719487,7.388748503719487,0.0,54.82077019989927,54.82077019989927,0.0,-53.68297521171411,-53.68297521171411,0.0,True,True
S180_LOW,180,LOW,EARLY_MC200_VS_V7_LOW_CODE_MISMATCH,EARLY_MC200,False,1,0,False,False,VALID_FAIL,FAIL,False,,50.0,50.0,ROBUST_GEAR,ROBUST_GEAR,True,45.576141929056305,32.400560292579925,13.17558163647638,44.85847853455991,31.66431566666973,13.194162867890178,7.159215703415268,4.967494296788992,2.191721406626276,54.38508696389226,44.21964303608185,10.165443927810415,-53.03100516446299,-39.73486041669545,-13.296144747767542,,
S180_LOW,180,LOW,EARLY_MC200_VS_V7_LOW_CODE_MISMATCH,V7_MC200,True,0,,True,True,VALID_FAIL,VALID_FAIL,True,True,50.0,50.0,ROBUST_GEAR,ROBUST_GEAR,True,45.576141929056305,45.576141929056305,0.0,44.85847853455991,44.85847853455991,0.0,7.159215703415268,7.159215703415268,0.0,54.38508696389226,54.38508696389226,0.0,-53.03100516446299,-53.03100516446299,0.0,True,True
S181_LOW,181,LOW,EARLY_MC200_VS_V7_LOW_CODE_MISMATCH,EARLY_MC200,False,1,34,False,False,VALID_PASS,PASS,False,,50.0,100.0,ROBUST_GEAR,DEFAULT,False,49.20921854969265,48.964140662832065,0.24507788686058518,48.21485962729507,48.111340099622765,0.10351952767230443,7.716754090912803,7.6995581560835165,0.01719593482928694,55.73001555432967,54.573161623885284,1.1568539304443846,-55.10496842423122,-55.60013345698781,0.49516503275659574,,
S181_LOW,181,LOW,EARLY_MC200_VS_V7_LOW_CODE_MISMATCH,V7_MC200,True,0,,True,True,VALID_PASS,VALID_PASS,True,True,50.0,50.0,ROBUST_GEAR,ROBUST_GEAR,True,49.20921854969265,49.20921854969265,0.0,48.21485962729507,48.21485962729507,0.0,7.716754090912803,7.716754090912803,0.0,55.73001555432967,55.73001555432967,0.0,-55.10496842423122,-55.10496842423122,0.0,True,True
S183_LOW,183,LOW,EARLY_MC200_VS_V7_LOW_CODE_MISMATCH,EARLY_MC200,False,1,36,False,False,VALID_PASS,FAIL,False,,50.0,100.0,ROBUST_GEAR,DEFAULT,False,47.71572080644709,44.38798304970261,3.327737756744476,46.99826364553228,43.98710437482652,3.011159270705761,7.514661735138254,7.014469165253576,0.5001925698846774,56.81703615192707,53.745555185484015,3.0714809664430547,-55.171938200171226,-54.53371558495999,-0.6382226152112338,,
S183_LOW,183,LOW,EARLY_MC200_VS_V7_LOW_CODE_MISMATCH,V7_MC200,True,0,,True,True,VALID_PASS,VALID_PASS,True,True,50.0,50.0,ROBUST_GEAR,ROBUST_GEAR,True,47.71572080644709,47.71572080644709,0.0,46.99826364553228,46.99826364553228,0.0,7.514661735138254,7.514661735138254,0.0,56.81703615192707,56.81703615192707,0.0,-55.171938200171226,-55.171938200171226,0.0,True,True
S183_LOW,183,LOW,EARLY_MC200_VS_V7_LOW_CODE_MISMATCH,V10_MC10,True,0,,True,True,VALID_PASS,VALID_PASS,True,True,50.0,50.0,ROBUST_GEAR,ROBUST_GEAR,True,47.71572080644709,47.71572080644709,0.0,46.99826364553228,46.99826364553228,0.0,7.514661735138254,7.514661735138254,0.0,56.81703615192707,56.81703615192707,0.0,-55.171938200171226,-55.171938200171226,0.0,True,True
S188_LOW,188,LOW,EARLY_MC200_VS_V7_LOW_CODE_MISMATCH,EARLY_MC200,False,2,22;60,False,False,VALID_FAIL,PASS,False,,50.0,100.0,ROBUST_GEAR,DEFAULT,False,48.29540362423526,48.456967418185634,-0.16156379395037135,46.73419475475758,46.77110820784499,-0.03691345308740779,7.470796470889964,7.476928273728404,-0.006131802838440059,53.74417532758814,54.357204559582335,-0.6130292319941972,-51.934672921644925,-51.69643444659461,-0.23823847505031637,,
S188_LOW,188,LOW,EARLY_MC200_VS_V7_LOW_CODE_MISMATCH,V7_MC200,True,0,,True,True,VALID_FAIL,VALID_FAIL,True,True,50.0,50.0,ROBUST_GEAR,ROBUST_GEAR,True,48.29540362423526,48.29540362423526,0.0,46.73419475475758,46.73419475475758,0.0,7.470796470889964,7.470796470889964,0.0,53.74417532758814,53.74417532758814,0.0,-51.934672921644925,-51.934672921644925,0.0,True,True
S193_LOW,193,LOW,EARLY_MC200_VS_V7_LOW_CODE_MISMATCH,EARLY_MC200,False,1,44,False,False,VALID_FAIL,PASS,False,,50.0,50.0,ROBUST_GEAR,DEFAULT,False,47.24258056418101,46.84362111648325,0.3989594476977629,46.76946566325448,46.493584970635176,0.27588069261930315,7.476655425789781,7.430828068211824,0.04582735757795753,53.91394094245632,55.1631777888085,-1.2492368463521757,-56.632052651406525,-57.60414176663979,0.9720891152332669,,
S193_LOW,193,LOW,EARLY_MC200_VS_V7_LOW_CODE_MISMATCH,V7_MC200,True,0,,True,True,VALID_FAIL,VALID_FAIL,True,True,50.0,50.0,ROBUST_GEAR,ROBUST_GEAR,True,47.24258056418101,47.24258056418101,0.0,46.76946566325448,46.76946566325448,0.0,7.476655425789781,7.476655425789781,0.0,53.91394094245632,53.91394094245632,0.0,-56.632052651406525,-56.632052651406525,0.0,True,True
S199_LOW,199,LOW,EARLY_MC200_VS_V7_LOW_CODE_MISMATCH;EXTREME_TAIL_HISTORICAL_CODE_NOT_REPRODUCED,EARLY_MC200,True,0,,True,True,VALID_PASS,PASS,False,,50.0,50.0,ROBUST_GEAR,ROBUST_GEAR,True,49.35173397658072,49.35173397658072,0.0,48.29998121006465,48.29998121006465,0.0,7.730893888715059,7.730893888715059,0.0,56.48072417629738,56.48072417629738,0.0,-54.97395641407416,-54.973956414074166,7.105427357601002e-15,,
S199_LOW,199,LOW,EARLY_MC200_VS_V7_LOW_CODE_MISMATCH;EXTREME_TAIL_HISTORICAL_CODE_NOT_REPRODUCED,V7_MC200,False,1,0,False,False,VALID_PASS,VALID_FAIL,True,False,50.0,50.0,ROBUST_GEAR,ROBUST_GEAR,True,49.35173397658072,32.86114047886104,16.49059349771968,48.29998121006465,32.20952835408792,16.09045285597673,7.730893888715059,5.058061188386698,2.672832700328361,56.48072417629738,45.0161468043123,11.46457737198508,-54.97395641407416,-40.769213084544646,-14.204743329529514,True,True
