variant,mismatch_seed,target_transition,lower_v,upper_v,transition_v,lower_code,upper_code,final_bracket_width_lsb,center_v,expansion_half_width_lsb,bisection_rounds,frames_per_point,maxstep_ps,status,reason
CURRENT,44,115,-0.19107810193159458,-0.19092246228315707,-0.19100028210737582,114,115,0.011718750000000836,-0.19263449841596958,0.75,7,2,50,PASS,BRACKETED
CURRENT,44,116,-0.1784390186700297,-0.1782833790215922,-0.17836119884581095,115,116,0.011718750000000836,-0.17937285656065471,0.75,7,2,50,PASS,BRACKETED
CURRENT,44,117,-0.16471045786940214,-0.16455481822096463,-0.16463263804518338,116,117,0.011718750000000836,-0.16611121470533963,0.75,7,2,50,PASS,BRACKETED
CURRENT,44,118,-0.15144881601408727,-0.15129317636564976,-0.15137099618986852,117,118,0.011718750000000836,-0.15284957285002476,0.75,7,2,50,PASS,BRACKETED
CURRENT,44,119,-0.13772025521345965,-0.13756461556502214,-0.1376424353892409,118,119,0.011718750000000836,-0.13958793099470967,0.75,7,2,50,PASS,BRACKETED
CURRENT,44,120,-0.12601500984251982,-0.12585937019408233,-0.12593719001830106,119,120,0.011718749999998746,-0.1263262891393948,0.75,7,2,50,PASS,BRACKETED
CURRENT,44,121,-0.11197516974501721,-0.11181953009657972,-0.11189734992079847,120,121,0.011718749999999792,-0.11306464728407972,0.75,7,2,50,PASS,BRACKETED
CURRENT,44,122,-0.09871352788970235,-0.09855788824126485,-0.09863570806548361,121,122,0.011718749999999792,-0.09980300542876486,0.75,7,2,50,PASS,BRACKETED
CURRENT,44,123,-0.08498496708907499,-0.0848293274406375,-0.08490714726485624,122,123,0.011718749999999792,-0.08654136357344999,0.75,7,2,50,PASS,BRACKETED
CURRENT,44,124,-0.0723458838275099,-0.0721902441790724,-0.07226806400329114,123,124,0.011718749999999792,-0.0732797217181349,0.75,7,2,50,PASS,BRACKETED
CURRENT,44,125,-0.05861732302688254,-0.05846168337844504,-0.05853950320266379,124,125,0.011718749999999792,-0.06001807986282004,0.75,7,2,50,PASS,BRACKETED
