variant,mismatch_seed,target_transition,lower_v,upper_v,transition_v,lower_code,upper_code,final_bracket_width_lsb,center_v,expansion_half_width_lsb,bisection_rounds,frames_per_point,maxstep_ps,status,reason
CURRENT,116,128,-0.0054473876953125,-0.005291748046874999,-0.00536956787109375,127.0,128.0,0.011718750000000052,0.0,0.75,7.0,2.0,50.0,PASS,BRACKETED
CURRENT,116,129,0.008667821208322789,0.00882346085676029,0.008745641032541539,128.0,129.0,0.011718750000000052,0.00820090226301029,0.75,7.0,2.0,50.0,PASS,BRACKETED
CURRENT,116,130,0.02192701204555205,0.02208265169398955,0.0220048318697708,129,130,0.011718750000000052,0.021460093100239552,0.75,7,2,50,PASS,BRACKETED
CURRENT,116,131,0.03534184253121904,0.035497482179656537,0.03541966235543779,130,131,0.011718749999999792,0.034719283937469037,0.75,7,2,50,PASS,BRACKETED
CURRENT,116,132,0.0482897540715733,0.048445393720010804,0.04836757389579205,131,132,0.011718750000000314,0.0479784747746983,0.75,7,2,50,PASS,BRACKETED
CURRENT,116,133,0.061704584557240066,0.061860224205677564,0.061782404381458815,132,133,0.011718749999999792,0.06123766561192756,0.75,7,2,50,PASS,BRACKETED
CURRENT,116,134,0.07496377539446955,0.07511941504290705,0.0750415952186883,133,134,0.011718749999999792,0.07449685644915705,0.75,7,2,50,PASS,BRACKETED
CURRENT,116,135,0.08837860588013631,0.08853424552857381,0.08845642570435505,134,135,0.011718749999999792,0.08775604728638631,0.75,7,2,50,PASS,BRACKETED
CURRENT,116,136,0.10117087777205307,0.10132651742049056,0.10124869759627181,135,136,0.011718749999999792,0.10101523812361557,0.75,7,2,50,PASS,BRACKETED
CURRENT,116,137,0.11474134790615734,0.11489698755459483,0.11481916773037609,136,137,0.011718749999999792,0.11427442896084483,0.75,7,2,50,PASS,BRACKETED
CURRENT,116,138,0.1280005387433868,0.1281561783918243,0.12807835856760555,137,138,0.011718750000000836,0.12753361979807432,0.75,7,2,50,PASS,BRACKETED
CURRENT,116,139,0.14141536922905357,0.14157100887749108,0.14149318905327232,138,139,0.011718750000000836,0.14079281063530358,0.75,7,2,50,PASS,BRACKETED
CURRENT,116,140,0.15451892041784532,0.15467456006628283,0.15459674024206407,139,140,0.011718750000000836,0.15405200147253284,0.75,7,2,50,PASS,BRACKETED
CURRENT,116,141,0.1677781112550748,0.1679337509035123,0.16785593107929356,140,141,0.011718750000000836,0.16731119230976232,0.75,7,2,50,PASS,BRACKETED
CURRENT,116,142,0.18103730209230406,0.18119294174074158,0.18111512191652282,141,142,0.011718750000000836,0.1805703831469916,0.75,7,2,50,PASS,BRACKETED
CURRENT,116,143,0.19445213257797084,0.19460777222640835,0.1945299524021896,142,143,0.011718750000000836,0.19382957398422085,0.75,7,2,50,PASS,BRACKETED
CURRENT,116,144,0.20646620622770034,0.20662184587613786,0.2065440260519191,143.0,144.0,0.011718750000000836,0.20708876482145033,0.75,7.0,2.0,50.0,PASS,BRACKETED
CURRENT,116,145,0.2200366763618046,0.22019231601024208,0.22011449618602336,144,145,0.011718749999998746,0.2203479556586796,0.75,7,2,50,PASS,BRACKETED
CURRENT,116,146,0.23329586719903386,0.23345150684747135,0.23337368702325262,145,146,0.011718749999998746,0.23360714649590886,0.75,7,2,50,PASS,BRACKETED
CURRENT,116,147,0.2467106976847006,0.24686633733313812,0.24678851750891936,146,147,0.011718750000000836,0.24686633733313812,0.75,7,2,50,PASS,BRACKETED
CURRENT,116,148,0.2598142488734926,0.2599698885219301,0.2598920686977113,147,148,0.011718750000000836,0.2601255281703676,0.75,7,2,50,PASS,BRACKETED
CURRENT,116,149,0.27307343971072184,0.27322907935915935,0.27315125953494057,148,149,0.011718750000000836,0.27338471900759687,0.75,7,2,50,PASS,BRACKETED
CURRENT,116,150,0.2863326305479511,0.2864882701963886,0.28641045037216983,149,150,0.011718750000000836,0.28664390984482613,0.75,7,2,50,PASS,BRACKETED
CURRENT,116,151,0.2997474610336181,0.2999031006820556,0.2998252808578369,150,151,0.011718750000000836,0.2999031006820556,0.75,7,2,50,PASS,BRACKETED
CURRENT,116,152,0.3125397329255349,0.3126953725739724,0.31261755274975367,151,152,0.011718750000000836,0.3131622915192849,0.75,7,2,50,PASS,BRACKETED
CURRENT,116,153,0.3261102030596391,0.3262658427080766,0.32618802288385784,152,153,0.011718750000000836,0.32642148235651414,0.75,7,2,50,PASS,BRACKETED
CURRENT,116,154,0.3393693938968684,0.3395250335453059,0.3394472137210871,153,154,0.011718750000000836,0.3396806731937434,0.75,7,2,50,PASS,BRACKETED
CURRENT,116,155,0.35278422438253515,0.35293986403097266,0.35286204420675393,154,155,0.011718750000000836,0.35293986403097266,0.75,7,2,50,PASS,BRACKETED
CURRENT,116,156,0.36588777557132734,0.36604341521976486,0.3659655953955461,155,156,0.011718750000000836,0.36619905486820237,0.75,7,2,50,PASS,BRACKETED
CURRENT,116,157,0.3791469664085566,0.3793026060569941,0.37922478623277533,156,157,0.011718750000000836,0.37945824570543163,0.75,7,2,50,PASS,BRACKETED
CURRENT,116,158,0.39240615724578587,0.3925617968942234,0.3924839770700046,157,158,0.011718750000000836,0.3927174365426609,0.75,7,2,50,PASS,BRACKETED
CURRENT,116,159,0.40582098773145264,0.40597662737989015,0.4058988075556714,158.0,159.0,0.011718750000000836,0.40597662737989015,0.75,7.0,2.0,50.0,PASS,BRACKETED
CURRENT,116,160,0.4172125027874319,0.4173681424358694,0.41729032261165067,159.0,160.0,0.011718750000000836,0.4192358182171194,0.75,7.0,2.0,50.0,PASS,BRACKETED
CURRENT,116,161,0.43233936940591117,0.4324950090543487,0.43241718923012995,160.0,161.0,0.011718750000000836,0.4324950090543487,0.75,7.0,2.0,50.0,PASS,BRACKETED
CURRENT,116,162,0.4457541998915784,0.4459098395400159,0.4458320197157971,161,162,0.011718750000000836,0.4457541998915784,0.75,7,2,50,PASS,BRACKETED
CURRENT,116,163,0.45916903037724516,0.45932467002568267,0.45924685020146394,162,163,0.011718750000000836,0.45901339072880765,0.75,7,2,50,PASS,BRACKETED
CURRENT,116,164,0.4721169419175994,0.4722725815660369,0.4721947617418182,163,164,0.011718750000000836,0.4722725815660369,0.75,7,2,50,PASS,BRACKETED
CURRENT,116,165,0.48537613275482866,0.48553177240326617,0.48545395257904744,164,165,0.011718750000000836,0.48553177240326617,0.75,7,2,50,PASS,BRACKETED
CURRENT,116,166,0.4986353235920579,0.49879096324049543,0.4987131434162767,165,166,0.011718750000000836,0.49879096324049543,0.75,7,2,50,PASS,BRACKETED
CURRENT,116,167,0.5120501540777247,0.5122057937261622,0.5121279739019434,166,167,0.011718749999996657,0.5120501540777247,0.75,7,2,50,PASS,BRACKETED
CURRENT,116,168,0.5249980656180789,0.5251537052665165,0.5250758854422977,167,168,0.011718750000005015,0.525309344914954,0.75,7,2,50,PASS,BRACKETED
CURRENT,116,169,0.5385685357521837,0.5387241754006211,0.5386463555764024,168,169,0.011718749999996657,0.5385685357521837,0.75,7,2,50,PASS,BRACKETED
