aperture_ns,band,bin,cached,codes_all_checksum,codes_retained_checksum,completed_utc,deck,delta_enob_raw,delta_sfdr_dbc,delta_sndr_db,delta_snr_db,delta_thd_db,duplicate_frame_count,elapsed_s,fin_hz,first_conversion_code,first_conversion_deterministic_pair_pass,first_conversion_protocol_pass,first_conversion_status,historical_replay_method_id,input_vpp_diff,invalid_count,job_id,log,max_conversion_time_ns,maxstep_ns,mean_conversion_time_ns,method_id,mismatch_checksum,mismatch_seed,missing_frame_count,nfft,noise_full_checksum,noise_mode,noise_prefix_checksum_0_63,noise_seed,overall_status,peak_rss_kb,phase,phase_rad,protocol_clean,pvt,retained_frame_end,retained_frame_start,returncode,role,same_phase_reference_code,simulation_aborted,startup_pair_mismatch_count,state,steady_state_clipping_count,steady_state_enob_raw,steady_state_hard_dynamic_pass,steady_state_hd2_dbc,steady_state_hd3_dbc,steady_state_method_id,steady_state_parseval_pass,steady_state_preferred_pass,steady_state_sfdr_dbc,steady_state_sndr_db,steady_state_snr_budget_pass,steady_state_snr_db,steady_state_thd_db,timed_out,timeout_count,total_frames,valid_frame_count,w0_replay_codes_checksum,w0_replay_enob_raw,w0_replay_sfdr_dbc,w0_replay_sndr_db,w0_replay_snr_db,w0_replay_thd_db,warmup_frames,historical_w0_snr_db,historical_w0_sndr_db,historical_w0_enob_raw,historical_w0_sfdr_dbc,historical_w0_hard_dynamic_pass,historical_w0_code_checksum,same_run_w0_code_checksum,historical_w0_code_exact,historical_w0_different_frame_count,historical_w0_different_frames,delta_w4_minus_historical_w0_snr_db,delta_w4_minus_historical_w0_sndr_db,delta_w4_minus_historical_w0_enob_raw,delta_w4_minus_historical_w0_sfdr_dbc,retained_code_checksum_recomputed,retained_code_checksum_match,mismatch_checksum_matches_historical,noise_prefix_checksum_matches_historical,ngspice_compatibility_hsa
480.0,LOW,7,False,7f8fff9727a8b4f630c51bcff8849906254a063329be5bbd7b519a62895b8e15,b95f7fee370a518f2ea107d3611ff703b2f50d53cc62452a763f7cbcd1fdc777,2026-07-25T21:52:36.811432+00:00,jobs/fast64_v2/p4_event_noise_mc200_low/mc200_on_s037_low_w4.spice,-2.6645352591003757e-15,0.0,-1.4210854715202004e-14,-4.973799150320701e-14,-6.394884621840902e-14,0,116.20495590404607,218750.0,226,,True,PASS_FIRST_CONVERSION_DETERMINISTIC,FAST64_STARTUP_INCLUSIVE_W0,3.0,0,MC200_ON_S037_LOW_W4,logs/fast64_v2/p4_event_noise_mc200_low/mc200_on_s037_low_w4.log,325.51000000000073,0.05,325.49917647058885,FAST64_V2_FIRST_CONVERSION_SEPARATED,36107bc72b7897c17bc4cbee70485a8713424d037e9e03ae20c032a0ae37cc72,37,0,64,1e744754cc8eac784f35e9e58d89ea55a95d39ecad6f2aee5e0608c1c08c6b21,ON,84f8ba222797f9abd7cd1b730ea1bbee63fb112de97ef166564ca93d0177f2db,100037,PASS_FAST64_COMPLETE,269448,P4_EVENT_NOISE_MC200_LOW,0.7853981633974483,True,TT_3P3_27C,67,4,0,MAIN_MC200_LOW,226,False,0,COMPLETE,0,7.816150814044552,True,-63.90288138370738,-63.87735625094276,FAST64_SS_W4,True,True,58.20331222840353,48.8132279005482,True,49.75404651215599,-55.91793251366759,False,0,68,68,3831f0bbea69e0e482e0e20e55a25c89c627e1c0e9687da23ffca75f36d953b4,7.816150814044555,58.20331222840353,48.81322790054821,49.75404651215604,-55.91793251366752,4,49.75404651215604,48.81322790054821,7.816150814044555,58.20331222840353,True,3831f0bbea69e0e482e0e20e55a25c89c627e1c0e9687da23ffca75f36d953b4,3831f0bbea69e0e482e0e20e55a25c89c627e1c0e9687da23ffca75f36d953b4,True,0,,-4.973799150320701e-14,-1.4210854715202004e-14,-2.6645352591003757e-15,0.0,b95f7fee370a518f2ea107d3611ff703b2f50d53cc62452a763f7cbcd1fdc777,True,True,True,True
480.0,LOW,7,False,d7dae6b47d8fa6d878b2c52eb1fd4cd0997a92b6b01909f5fd416f201942cb6e,69712c2197edcff4cf980808cee82d4d423b52b63077ee1619d9cfcfe1d90665,2026-07-25T21:53:34.016432+00:00,jobs/fast64_v2/p4_event_noise_mc200_low/mc200_on_s038_low_w4.spice,4.440892098500626e-15,0.0,2.842170943040401e-14,2.1316282072803006e-14,-2.1316282072803006e-14,0,141.6601302101044,218750.0,225,,True,PASS_FIRST_CONVERSION_DETERMINISTIC,FAST64_STARTUP_INCLUSIVE_W0,3.0,0,MC200_ON_S038_LOW_W4,logs/fast64_v2/p4_event_noise_mc200_low/mc200_on_s038_low_w4.log,325.51000000000073,0.05,325.49950000000064,FAST64_V2_FIRST_CONVERSION_SEPARATED,8455bed76306973749e022cf0eafc6c7c3e416d536856dcc435e9074c862ed30,38,0,64,bdbc0b21ed976f8d84eb8f9c0df5ddbbf016a8daf242183324a9a3071e088b70,ON,efe2066d79f7cb691e48dc9f12acff030f57259a41a2762c5482e8599668d73d,100038,PASS_FAST64_COMPLETE,269572,P4_EVENT_NOISE_MC200_LOW,0.7853981633974483,True,TT_3P3_27C,67,4,0,MAIN_MC200_LOW,225,False,0,COMPLETE,0,7.69776971513559,True,-62.921500275707196,-67.18858844681105,FAST64_SS_W4,True,True,57.91113774435797,48.100573685116245,True,48.835276998296365,-56.179470914340506,False,0,68,68,791356ec0c554c145f5cc2e4a72daae22c88884da639cbe6f638c4c212d6bc13,7.6977697151355855,57.91113774435797,48.10057368511622,48.835276998296344,-56.179470914340484,4,48.835276998296344,48.10057368511622,7.6977697151355855,57.91113774435797,True,791356ec0c554c145f5cc2e4a72daae22c88884da639cbe6f638c4c212d6bc13,791356ec0c554c145f5cc2e4a72daae22c88884da639cbe6f638c4c212d6bc13,True,0,,2.1316282072803006e-14,2.842170943040401e-14,4.440892098500626e-15,0.0,69712c2197edcff4cf980808cee82d4d423b52b63077ee1619d9cfcfe1d90665,True,True,True,True
480.0,LOW,7,False,73b75df273bc65b1e4a834743b4b52c41e04a0364ca3af1e8c11c88f8a51bc20,cf3ad3769a15c5df101eb76751528d6ffddd0ca6c768e5291bfe05946a4faf12,2026-07-25T21:56:04.747248+00:00,jobs/fast64_v2/p4_event_noise_mc200_low/mc200_on_s039_low_w4.spice,1.9539925233402755e-14,0.0,1.1368683772161603e-13,1.4210854715202004e-13,1.4210854715202004e-14,0,218.72127937700134,218750.0,225,,True,PASS_FIRST_CONVERSION_DETERMINISTIC,FAST64_STARTUP_INCLUSIVE_W0,3.0,0,MC200_ON_S039_LOW_W4,logs/fast64_v2/p4_event_noise_mc200_low/mc200_on_s039_low_w4.log,325.51000000000073,0.05,325.49944117647124,FAST64_V2_FIRST_CONVERSION_SEPARATED,7ad27425905af546b8ba9697c2991e81242ac6788d15a9c0f65ad90a7c93164f,39,0,64,8baccec4f502ce8cec1a17b9a268f79a78cc4bace4806bcadf069439517154c9,ON,d04edd62cfd31fd7f4993f3a078124cd4174671c32a161766f8e65e57e8d60b1,100039,PASS_FAST64_COMPLETE,269416,P4_EVENT_NOISE_MC200_LOW,0.7853981633974483,True,TT_3P3_27C,67,4,0,MAIN_MC200_LOW,225,False,0,COMPLETE,0,7.731600124181365,True,-79.2076545490137,-62.50721408225896,FAST64_SS_W4,True,True,56.15733740413694,48.30423274757181,True,49.337750729716376,-55.04541127756524,False,0,68,68,12fd32ea9109f3d1fe3eb0c4dfc4f36299c86c70a700aac7048075ea14e0cd9e,7.7316001241813455,56.15733740413694,48.304232747571696,49.337750729716234,-55.04541127756526,4,49.337750729716234,48.304232747571696,7.7316001241813455,56.15733740413694,True,12fd32ea9109f3d1fe3eb0c4dfc4f36299c86c70a700aac7048075ea14e0cd9e,12fd32ea9109f3d1fe3eb0c4dfc4f36299c86c70a700aac7048075ea14e0cd9e,True,0,,1.4210854715202004e-13,1.1368683772161603e-13,1.9539925233402755e-14,0.0,cf3ad3769a15c5df101eb76751528d6ffddd0ca6c768e5291bfe05946a4faf12,True,True,True,True
480.0,LOW,7,False,caf59946406f32cd13e7bdffeea879698cd5196a8ce5d634fa3cc866e44f7813,084dcaa09dcd5de6bed55a8a7745f43d5f92316affcef4b052c27221d002d9c1,2026-07-25T21:54:17.724199+00:00,jobs/fast64_v2/p4_event_noise_mc200_low/mc200_on_s040_low_w4.spice,-0.011313123400121583,-1.4378797285266884,-0.06810500286873378,-0.18203656022949843,-0.7115371952275851,0,101.84249561303295,218750.0,224,,True,PASS_FIRST_CONVERSION_DETERMINISTIC,FAST64_STARTUP_INCLUSIVE_W0,3.0,0,MC200_ON_S040_LOW_W4,logs/fast64_v2/p4_event_noise_mc200_low/mc200_on_s040_low_w4.log,325.51000000000073,0.05,325.5002352941183,FAST64_V2_FIRST_CONVERSION_SEPARATED,37b131292e7036a0c78970e14cb1071c04d9119613a7105e5bf511e53ef1260f,40,0,64,809de5c0c670f69735015c59ccf2f88a6fe4bdfc3dc9b8d38ffe24087b067ac6,ON,366694d9f436e9ff27dee2bcb747669e75bc1874fa8e8fcf80882af7f40e8508,100040,PASS_FAST64_COMPLETE,269388,P4_EVENT_NOISE_MC200_LOW,0.7853981633974483,True,TT_3P3_27C,67,4,0,MAIN_MC200_LOW,225,False,1,COMPLETE,0,7.725117995029548,True,-64.58930686745805,-66.96827783774694,FAST64_SS_W4,True,True,56.81189709638555,48.26521033007787,True,48.80242303709244,-57.60742854757784,False,0,68,68,5142bb6d9bdc6e023f3d6683a6dac94b6f194306ee7bd6b8f1ed6b9022e4efd5,7.736431118429669,58.24977682491224,48.333315332946604,48.98445959732194,-56.895891352350255,4,48.98445959732194,48.333315332946604,7.736431118429669,58.24977682491224,True,5142bb6d9bdc6e023f3d6683a6dac94b6f194306ee7bd6b8f1ed6b9022e4efd5,5142bb6d9bdc6e023f3d6683a6dac94b6f194306ee7bd6b8f1ed6b9022e4efd5,True,0,,-0.18203656022949843,-0.06810500286873378,-0.011313123400121583,-1.4378797285266884,084dcaa09dcd5de6bed55a8a7745f43d5f92316affcef4b052c27221d002d9c1,True,True,True,True
480.0,LOW,7,False,a2a0da2e7062384324736427a2aa94a2ab62f6b9f5da48b92eef3c3b9533918a,56294303122a045d949debf2c75eef92aebea44e33c54c28a3df3e118590b7b9,2026-07-25T21:55:30.579828+00:00,jobs/fast64_v2/p4_event_noise_mc200_low/mc200_on_s041_low_w4.spice,5.329070518200751e-15,0.0,2.842170943040401e-14,2.842170943040401e-14,5.684341886080802e-14,0,173.75633309897967,218750.0,223,,True,PASS_FIRST_CONVERSION_DETERMINISTIC,FAST64_STARTUP_INCLUSIVE_W0,3.0,0,MC200_ON_S041_LOW_W4,logs/fast64_v2/p4_event_noise_mc200_low/mc200_on_s041_low_w4.log,325.5000000000034,0.05,325.49620588235354,FAST64_V2_FIRST_CONVERSION_SEPARATED,1839ed890b3a71a9788f288566b704ac6f4c246901a4899d29eb386de2a8636e,41,0,64,b79161d5f6bcb838fbe5b728d65c8a81f282179845cb2e87d311f644a6b99fcc,ON,8f16527d03954ec8dd93fbae82135cc412a5d233ef6f2a63c7be3f004a641e3f,100041,PASS_FAST64_COMPLETE,269548,P4_EVENT_NOISE_MC200_LOW,0.7853981633974483,True,TT_3P3_27C,67,4,0,MAIN_MC200_LOW,223,False,0,COMPLETE,0,7.651668567004064,True,-62.513935794636815,-72.82248655677617,FAST64_SS_W4,True,True,54.85134299495919,47.82304477336446,True,48.184145212346024,-58.80390700490271,False,0,68,68,3aab6663960b4d58008a3b6daa0acc8fea9a0e49f862addb12e87323102d30cf,7.651668567004059,54.85134299495919,47.82304477336443,48.184145212345996,-58.80390700490277,4,48.184145212345996,47.82304477336443,7.651668567004059,54.85134299495919,True,3aab6663960b4d58008a3b6daa0acc8fea9a0e49f862addb12e87323102d30cf,3aab6663960b4d58008a3b6daa0acc8fea9a0e49f862addb12e87323102d30cf,True,0,,2.842170943040401e-14,2.842170943040401e-14,5.329070518200751e-15,0.0,56294303122a045d949debf2c75eef92aebea44e33c54c28a3df3e118590b7b9,True,True,True,True
480.0,LOW,7,False,496e30d56e1720b17ac280a0b4e70a9c25419ba9bfe4dcaccf0f426c3f2b60a9,7edddca3254a50851d615c925e889b9ef472bd04434313786b12d150afcaaab0,2026-07-25T21:55:41.936801+00:00,jobs/fast64_v2/p4_event_noise_mc200_low/mc200_on_s042_low_w4.spice,-0.01654479470506942,0.21515043008135137,-0.09959966412451848,0.1992745434231935,1.5117158207072876,0,127.90059987001587,218750.0,225,,True,PASS_FIRST_CONVERSION_DETERMINISTIC,FAST64_STARTUP_INCLUSIVE_W0,3.0,0,MC200_ON_S042_LOW_W4,logs/fast64_v2/p4_event_noise_mc200_low/mc200_on_s042_low_w4.log,325.5099999999999,0.05,325.4990441176477,FAST64_V2_FIRST_CONVERSION_SEPARATED,3147e42af924e3f3f12a2a6925146a1dd92a92f7c286e6ba49cda88aa6d34b10,42,0,64,f55ba21e13e584999f4cc74399d4fb4cb261132f5d1193405b9e41a9f7e167fd,ON,71c4a02c56e505afce86480b688dcfb9673c951932bf9227ca6a9628a896f7a4,100042,PASS_FAST64_COMPLETE,269444,P4_EVENT_NOISE_MC200_LOW,0.7853981633974483,True,TT_3P3_27C,67,4,0,MAIN_MC200_LOW,225,False,1,COMPLETE,0,7.687782165028109,True,-56.95510331901107,-64.77718928169396,FAST64_SS_W4,True,True,56.95510331901107,48.04044863346921,True,49.032593033028675,-54.93917523615893,False,0,68,68,d33bdfd740fa55447891e23d0f9f184462e209e578ee11ead13ba92741370bb4,7.704326959733178,56.73995288892972,48.14004829759373,48.83331848960548,-56.45089105686622,4,48.83331848960548,48.14004829759373,7.704326959733178,56.73995288892972,True,d33bdfd740fa55447891e23d0f9f184462e209e578ee11ead13ba92741370bb4,d33bdfd740fa55447891e23d0f9f184462e209e578ee11ead13ba92741370bb4,True,0,,0.1992745434231935,-0.09959966412451848,-0.01654479470506942,0.21515043008135137,7edddca3254a50851d615c925e889b9ef472bd04434313786b12d150afcaaab0,True,True,True,True
480.0,LOW,7,False,5a99ac75bcec146179713fb146d961ea005416b6cbbad9cc193cf7d9d300df9b,c9aec6880e4180227f8c8b216846153f1ef27465076ca88bf98b61f91f39daae,2026-07-25T21:56:00.720168+00:00,jobs/fast64_v2/p4_event_noise_mc200_low/mc200_on_s043_low_w4.spice,8.881784197001252e-16,1.4210854715202004e-14,7.105427357601002e-15,2.1316282072803006e-14,0.0,0,102.97245467407629,218750.0,222,,True,PASS_FIRST_CONVERSION_DETERMINISTIC,FAST64_STARTUP_INCLUSIVE_W0,3.0,0,MC200_ON_S043_LOW_W4,logs/fast64_v2/p4_event_noise_mc200_low/mc200_on_s043_low_w4.log,325.5010000000001,0.05,325.49795588235355,FAST64_V2_FIRST_CONVERSION_SEPARATED,818f62f8afc0971c265f254fa7161f02e3f5004c9dae91e3b6aa55a2d8b6f95d,43,0,64,e00ea6e415b7a0c9530335794bbe3aad391eae51f2ac1498a28eb647c8a38b86,ON,995f6b22124b166bacd241c21ef84070f323d1aa8a670a790bc43c805557d2b9,100043,PASS_FAST64_COMPLETE,269400,P4_EVENT_NOISE_MC200_LOW,0.7853981633974483,True,TT_3P3_27C,67,4,0,MAIN_MC200_LOW,222,False,0,COMPLETE,0,7.615219447182765,True,-90.2510205544331,-66.14413245798586,FAST64_SS_W4,True,False,55.02170826464558,47.60362107204024,True,48.844637126004244,-53.649432176860834,False,0,68,68,cb7e0134bb08326679b1dffdc1eee21c91128cd0d6811bfe447626a6efcfe839,7.615219447182764,55.02170826464557,47.603621072040234,48.84463712600422,-53.649432176860834,4,48.84463712600422,47.603621072040234,7.615219447182764,55.02170826464557,True,cb7e0134bb08326679b1dffdc1eee21c91128cd0d6811bfe447626a6efcfe839,cb7e0134bb08326679b1dffdc1eee21c91128cd0d6811bfe447626a6efcfe839,True,0,,2.1316282072803006e-14,7.105427357601002e-15,8.881784197001252e-16,1.4210854715202004e-14,c9aec6880e4180227f8c8b216846153f1ef27465076ca88bf98b61f91f39daae,True,True,True,True
480.0,LOW,7,False,c89ed635ccd8be90de6b37c9b57c5aa7917dc7bf1eb832d0bdfb8a94e7588407,8687a6e785074b9f04080664a614025462ff3f475a97edfb4220a1e8354f13af,2026-07-25T21:57:36.564057+00:00,jobs/fast64_v2/p4_event_noise_mc200_low/mc200_on_s044_low_w4.spice,-0.010226549574265498,-0.560544865621047,-0.061563828437080304,0.114512010611584,0.7859894606781381,0,125.97221246303525,218750.0,228,,True,PASS_FIRST_CONVERSION_DETERMINISTIC,FAST64_STARTUP_INCLUSIVE_W0,3.0,0,MC200_ON_S044_LOW_W4,logs/fast64_v2/p4_event_noise_mc200_low/mc200_on_s044_low_w4.log,325.5000000000034,0.05,325.49688235294184,FAST64_V2_FIRST_CONVERSION_SEPARATED,bd8f468dc79eb35b437943275f6634b635ba84c01b70b7d2934421b2aa0f3227,44,0,64,298ddc3a1e0cf8cd7146a7c83c203ac3cd765ace6bf4117ac05c781d6ad1ed59,ON,cd3cd754ce17c573a473c44a29d2bbcbbe71eac6db0725a8c9a7da0d4b29bfe7,100044,FAIL_STEADY_STATE_DYNAMIC,269216,P4_EVENT_NOISE_MC200_LOW,0.7853981633974483,True,TT_3P3_27C,67,4,0,MAIN_MC200_LOW,228,False,1,COMPLETE_WITH_FAIL,0,6.518854325100221,False,-57.938721392107134,-53.411114793638816,FAST64_SS_W4,True,False,49.97230840925369,41.00350303710332,False,42.03919049362531,-47.73661648496703,False,0,68,68,6a98518ae72646f233191e171c80073592bd1f14ad7fce7d40fca5f98ccf1926,6.529080874674486,50.53285327487474,41.0650668655404,41.92467848301373,-48.52260594564517,4,41.92467848301373,41.0650668655404,6.529080874674486,50.53285327487474,False,6a98518ae72646f233191e171c80073592bd1f14ad7fce7d40fca5f98ccf1926,6a98518ae72646f233191e171c80073592bd1f14ad7fce7d40fca5f98ccf1926,True,0,,0.114512010611584,-0.061563828437080304,-0.010226549574265498,-0.560544865621047,8687a6e785074b9f04080664a614025462ff3f475a97edfb4220a1e8354f13af,True,True,True,True
480.0,LOW,7,False,2522ff6ef83c98fed077964b5432adeb169e8d40ae964dc4e692c10fbaeb43e4,03b8944829769141de61e64083e4de92992f67c6cebfcde6c74c6cb90fb314dc,2026-07-25T21:58:27.459841+00:00,jobs/fast64_v2/p4_event_noise_mc200_low/mc200_on_s045_low_w4.spice,-5.329070518200751e-15,0.0,-3.552713678800501e-14,-4.263256414560601e-14,2.842170943040401e-14,0,165.51366603001952,218750.0,222,,True,PASS_FIRST_CONVERSION_DETERMINISTIC,FAST64_STARTUP_INCLUSIVE_W0,3.0,0,MC200_ON_S045_LOW_W4,logs/fast64_v2/p4_event_noise_mc200_low/mc200_on_s045_low_w4.log,325.5099999999999,0.05,325.49900000000065,FAST64_V2_FIRST_CONVERSION_SEPARATED,232d71d1ea6d74cb97b2c4fd925ecaf6c981525f289c5b780d0e960dc2f3eb95,45,0,64,78c09ac0e33126484b9a87485df9031e045082abda9a7ab669efb0fcc3d1314d,ON,cda7d62a336286878e472cbe12c2e11c9a13a1babc0986af5ed391d167ab22d9,100045,FAIL_STEADY_STATE_DYNAMIC,269420,P4_EVENT_NOISE_MC200_LOW,0.7853981633974483,True,TT_3P3_27C,67,4,0,MAIN_MC200_LOW,222,False,0,COMPLETE_WITH_FAIL,0,7.467435481885925,False,-56.08227124603077,-59.33384090773744,FAST64_SS_W4,True,False,56.08227124603077,46.71396160095326,True,48.29190165290116,-51.87600765576961,False,0,68,68,4ac12d027be17154f0402501eb75739d49d50d5283868c93be3635dccbdb5d04,7.46743548188593,56.08227124603077,46.7139616009533,48.2919016529012,-51.87600765576964,4,48.2919016529012,46.7139616009533,7.46743548188593,56.08227124603077,False,4ac12d027be17154f0402501eb75739d49d50d5283868c93be3635dccbdb5d04,4ac12d027be17154f0402501eb75739d49d50d5283868c93be3635dccbdb5d04,True,0,,-4.263256414560601e-14,-3.552713678800501e-14,-5.329070518200751e-15,0.0,03b8944829769141de61e64083e4de92992f67c6cebfcde6c74c6cb90fb314dc,True,True,True,True
480.0,LOW,7,False,2d75ed4460fe3fdd3963fa88a778ea94c2759a50bcc8c9d26dccdd6a73877669,a1c35fadcf4592fd675325ce06ac0942883a31a5ce233515ec3a12329843bb7f,2026-07-25T21:57:19.891690+00:00,jobs/fast64_v2/p4_event_noise_mc200_low/mc200_on_s046_low_w4.spice,0.0,-2.2026824808563106e-13,0.0,-1.4210854715202004e-14,-2.1316282072803006e-14,0,79.15357561898418,218750.0,225,,True,PASS_FIRST_CONVERSION_DETERMINISTIC,FAST64_STARTUP_INCLUSIVE_W0,3.0,0,MC200_ON_S046_LOW_W4,logs/fast64_v2/p4_event_noise_mc200_low/mc200_on_s046_low_w4.log,325.51000000000073,0.05,325.49995588235356,FAST64_V2_FIRST_CONVERSION_SEPARATED,46c50ca49835bb0ebc25c130cb35ce52d7ba9b43c970e63e4dea751359abfa03,46,0,64,b714b07b288ff9e602ff65e018ae922c64fb0a52eb8d9532bd223146e59a6120,ON,ce206aace0a3874b3a0a57ded9b019b4af40a4920a59a1ed0ea6acbbacbecc79,100046,PASS_FAST64_COMPLETE,269584,P4_EVENT_NOISE_MC200_LOW,0.7853981633974483,True,TT_3P3_27C,67,4,0,MAIN_MC200_LOW,225,False,0,COMPLETE,0,7.742089292322035,True,-58.90357366712895,-66.97738737566512,FAST64_SS_W4,True,True,57.04193292138548,48.367377539778644,True,49.93655260662446,-53.549496181565324,False,0,68,68,b7a112ebc173dcbc30826316aa33c3045bcf7e61e66cb89b7d50f08ec747df4f,7.742089292322035,57.0419329213857,48.367377539778644,49.936552606624474,-53.5494961815653,4,49.936552606624474,48.367377539778644,7.742089292322035,57.0419329213857,True,b7a112ebc173dcbc30826316aa33c3045bcf7e61e66cb89b7d50f08ec747df4f,b7a112ebc173dcbc30826316aa33c3045bcf7e61e66cb89b7d50f08ec747df4f,True,0,,-1.4210854715202004e-14,0.0,0.0,-2.2026824808563106e-13,a1c35fadcf4592fd675325ce06ac0942883a31a5ce233515ec3a12329843bb7f,True,True,True,True
480.0,LOW,7,False,042c14478f26e59038897891e6010a561779be4f2b815485788e8370e45b9b7c,43db10118b70bd8cfc3f97659db8ccb22203061d44399fdc8831da6434e84fbc,2026-07-25T21:58:10.557005+00:00,jobs/fast64_v2/p4_event_noise_mc200_low/mc200_on_s047_low_w4.spice,0.01743993705053537,1.1623099880899161,0.10498842104422579,0.2860328790141793,2.9105130854398595,0,125.79686028405558,218750.0,222,,True,PASS_FIRST_CONVERSION_DETERMINISTIC,FAST64_STARTUP_INCLUSIVE_W0,3.0,0,MC200_ON_S047_LOW_W4,logs/fast64_v2/p4_event_noise_mc200_low/mc200_on_s047_low_w4.log,325.51000000000073,0.05,325.4993088235301,FAST64_V2_FIRST_CONVERSION_SEPARATED,4b79e529f5ea4d8e31db266aff52e1f39b05f591058048c74d3591d81bb9b8ee,47,0,64,334b017f0ad1b7f2322a96bc0871d9f19b134babd159bd14ed9aa609c700eae8,ON,a99e0e6b132a39c6ea8c4859781b2464e2d46953035175d0acf88e3ec06c08cf,100047,PASS_FAST64_COMPLETE,269268,P4_EVENT_NOISE_MC200_LOW,0.7853981633974483,True,TT_3P3_27C,67,4,0,MAIN_MC200_LOW,222,False,1,COMPLETE,0,7.668315162154872,True,-65.97853110832295,-65.28406419423573,FAST64_SS_W4,True,True,56.9260387241184,47.92325727617233,True,48.2776926658532,-58.98174210849159,False,0,68,68,57bb79c88e495b45c08001bc78df659e39b4d00fd249bc27ea8471a6faa63a6f,7.650875225104337,55.76372873602848,47.8182688551281,47.99165978683902,-61.89225519393145,4,47.99165978683902,47.8182688551281,7.650875225104337,55.76372873602848,True,57bb79c88e495b45c08001bc78df659e39b4d00fd249bc27ea8471a6faa63a6f,57bb79c88e495b45c08001bc78df659e39b4d00fd249bc27ea8471a6faa63a6f,True,0,,0.2860328790141793,0.10498842104422579,0.01743993705053537,1.1623099880899161,43db10118b70bd8cfc3f97659db8ccb22203061d44399fdc8831da6434e84fbc,True,True,True,True
480.0,LOW,7,False,7ded8319929c386a77c6586bf74025ab12a7554a4bb1da7c74e507c365aaf00c,5ecbb1d5bd0ef5b6c4685552a3a12266391291c3beb8197e448d1c9d993d2036,2026-07-25T21:59:39.377650+00:00,jobs/fast64_v2/p4_event_noise_mc200_low/mc200_on_s048_low_w4.spice,0.005441510411261952,-0.11449814009840509,0.03275789267579654,-0.1388176170426192,-0.8821232460625623,0,139.47196318092756,218750.0,224,,True,PASS_FIRST_CONVERSION_DETERMINISTIC,FAST64_STARTUP_INCLUSIVE_W0,3.0,0,MC200_ON_S048_LOW_W4,logs/fast64_v2/p4_event_noise_mc200_low/mc200_on_s048_low_w4.log,325.5099999999999,0.05,325.49975000000063,FAST64_V2_FIRST_CONVERSION_SEPARATED,f1c4000f5809feac7dfc786f8991c9ca428ae080ded34b3a3ffa4cdb2513686b,48,0,64,2bcb15aa7c8d7f7630fadabfa5e11fdf33a7630906e497c61378f51a20da49ad,ON,6e55a70b5b3b26cd4a17f8533697db354649601a8e3f05874af608ddef5dea06,100048,PASS_FAST64_COMPLETE,269376,P4_EVENT_NOISE_MC200_LOW,0.7853981633974483,True,TT_3P3_27C,67,4,0,MAIN_MC200_LOW,224,False,1,COMPLETE,0,7.605596049015416,True,-63.30825632234168,-75.21298231014558,FAST64_SS_W4,True,False,56.17623992097607,47.5456882150728,True,48.2620372512958,-55.7255368809227,False,0,68,68,9ca8c09bb9758ba46a02759bedc5888d962ab74cc6275380c77a8c96f30de8cc,7.600154538604154,56.29073806107448,47.512930322397004,48.40085486833842,-54.843413634860134,4,48.40085486833842,47.512930322397004,7.600154538604154,56.29073806107448,True,9ca8c09bb9758ba46a02759bedc5888d962ab74cc6275380c77a8c96f30de8cc,9ca8c09bb9758ba46a02759bedc5888d962ab74cc6275380c77a8c96f30de8cc,True,0,,-0.1388176170426192,0.03275789267579654,0.005441510411261952,-0.11449814009840509,5ecbb1d5bd0ef5b6c4685552a3a12266391291c3beb8197e448d1c9d993d2036,True,True,True,True
