seed_order,seed_group,process_section,mim_section,vdd_v,temp_c,aperture_ns,band,bin,cached,codes_all_checksum,codes_retained_checksum,completed_utc,deck,delta_enob_raw,delta_sfdr_dbc,delta_sndr_db,delta_snr_db,delta_thd_db,duplicate_frame_count,elapsed_s,fin_hz,first_conversion_code,first_conversion_deterministic_pair_pass,first_conversion_protocol_pass,first_conversion_status,historical_replay_method_id,input_vpp_diff,invalid_count,job_id,log,max_conversion_time_ns,maxstep_ns,mean_conversion_time_ns,method_id,mismatch_checksum,mismatch_seed,missing_frame_count,nfft,noise_full_checksum,noise_mode,noise_prefix_checksum_0_63,noise_seed,overall_status,peak_rss_kb,phase,phase_rad,protocol_clean,pvt,retained_frame_end,retained_frame_start,returncode,role,same_phase_reference_code,simulation_aborted,startup_pair_mismatch_count,state,steady_state_clipping_count,steady_state_enob_raw,steady_state_hard_dynamic_pass,steady_state_hd2_dbc,steady_state_hd3_dbc,steady_state_method_id,steady_state_parseval_pass,steady_state_preferred_pass,steady_state_sfdr_dbc,steady_state_sndr_db,steady_state_snr_budget_pass,steady_state_snr_db,steady_state_thd_db,timed_out,timeout_count,total_frames,valid_frame_count,w0_replay_codes_checksum,w0_replay_enob_raw,w0_replay_sfdr_dbc,w0_replay_sndr_db,w0_replay_snr_db,w0_replay_thd_db,warmup_frames
17,REFERENCE_CONTROL,ss,mimcap_ss,3.0,125,480.0,LOW,7,False,3a7b54b6d5a0b0b7165b4487f0dee23f88efe615bb640e30a914a7f902f41c4a,31c392f032e2a4139ccec000d71b4cabd119f12aeb228b2943258a72749f43ca,2026-07-28T05:36:20.958988+00:00,jobs/fast64_v2/p5_pvt_ss_mc20_low/pvt3_ss_3p0_125c_cmp_xm5_xm6_w8p2524_xm7_xm11_w16p8587_s142_low_w4.spice,2.529050251561628,9.040688817172374,15.224882514400996,15.721756248923988,-12.863633084075659,0,99.62108399195131,218750.0,241,,True,PASS_FIRST_CONVERSION_DETERMINISTIC,FAST64_STARTUP_INCLUSIVE_W0,3.0,0,PVT3_SS_3P0_125C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S142_LOW_W4,logs/fast64_v2/p5_pvt_ss_mc20_low/pvt3_ss_3p0_125c_cmp_xm5_xm6_w8p2524_xm7_xm11_w16p8587_s142_low_w4.log,325.51000000000073,0.05,325.4979558823536,FAST64_V2_FIRST_CONVERSION_SEPARATED,9c0fadefd8b6697e9e1583cb71b2350bb263579a96434a205c3c1738e526856f,142,0,64,3a35e4ff9e5f5ab455a4863cfb8bd8fecb47af61d88c2a19016227b12066aa59,ON,c53cf2b7877aa6d8ca2cac309d278e7902529d863a64754b07e3cadaefc4d8e6,100142,PASS_FAST64_COMPLETE,266796,P5_PVT_SS_MC20_LOW,0.7853981633974483,True,SS_3P0_125C,67,4,0,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,225,False,1,COMPLETE,0,7.583653859662767,True,-77.62835649345475,-54.391171796091996,FAST64_SS_W4,True,False,54.391171796091996,47.41359623516985,True,48.51615511573005,-53.907044190228326,False,0,68,68,3ee85865f24094c77e3c071fc367d848f855423dc2e7419f9d0407e984251682,5.0546036081011385,45.35048297891962,32.18871372076885,32.79439886680606,-41.04341110615267,4
18,REFERENCE_CONTROL,ss,mimcap_ss,3.0,125,480.0,LOW,7,False,30f8341c057e6449cc1808f4a0cd4366eabd669da3331f37b6daed41e37ac404,8cf9f6b8a42834bad2288e09223a5af9d01eb8e1b2042171148ac28c84af8319,2026-07-28T05:36:21.365521+00:00,jobs/fast64_v2/p5_pvt_ss_mc20_low/pvt3_ss_3p0_125c_cmp_xm5_xm6_w8p2524_xm7_xm11_w16p8587_s053_low_w4.spice,-2.6645352591003757e-15,0.0,-1.4210854715202004e-14,-1.4210854715202004e-14,-2.1316282072803006e-14,0,98.01235328998882,218750.0,226,,True,PASS_FIRST_CONVERSION_DETERMINISTIC,FAST64_STARTUP_INCLUSIVE_W0,3.0,0,PVT3_SS_3P0_125C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S053_LOW_W4,logs/fast64_v2/p5_pvt_ss_mc20_low/pvt3_ss_3p0_125c_cmp_xm5_xm6_w8p2524_xm7_xm11_w16p8587_s053_low_w4.log,325.51000000000073,0.05,325.49810294117714,FAST64_V2_FIRST_CONVERSION_SEPARATED,e52e0a1c4f31e1b19f5f77d0a9d6ba9fe4d91376f6b320fa3e060e638ccc827c,53,0,64,2987b1b49fc71ae4c88fc57c33a86aebf967a57a2a47602afa02514b5deed7b1,ON,c2f303c0ecd35d70e3317ef58ce9c0bb86b47822789f49d575a49cda096fdf14,100053,PASS_FAST64_COMPLETE,266792,P5_PVT_SS_MC20_LOW,0.7853981633974483,True,SS_3P0_125C,67,4,0,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,226,False,0,COMPLETE,0,7.691275774154721,True,-63.88694840406988,-71.53526833697374,FAST64_SS_W4,True,True,56.47585479364818,48.06148016041141,True,48.500736378908854,-58.229921211449174,False,0,68,68,cdefab1cb4d7668223b0328136d0c4edce078103715b8356197bea76fa89deae,7.6912757741547235,56.47585479364818,48.06148016041143,48.50073637890887,-58.22992121144915,4
19,REFERENCE_CONTROL,ss,mimcap_ss,3.0,125,480.0,LOW,7,False,9e642b5bd5c5197b8bd4e98f975135fd9cd2743121d8135480587866915298a8,0776c7feadef4f5b384609fa18d5d96fd1db01feb918fd10238e20e1931ea0d7,2026-07-28T05:36:23.624139+00:00,jobs/fast64_v2/p5_pvt_ss_mc20_low/pvt3_ss_3p0_125c_cmp_xm5_xm6_w8p2524_xm7_xm11_w16p8587_s132_low_w4.spice,-0.06399985989201262,0.004576233857306988,-0.3852791565499132,-0.5914746305212475,-0.48027084894016525,0,100.03821305709425,218750.0,224,,True,PASS_FIRST_CONVERSION_DETERMINISTIC,FAST64_STARTUP_INCLUSIVE_W0,3.0,0,PVT3_SS_3P0_125C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S132_LOW_W4,logs/fast64_v2/p5_pvt_ss_mc20_low/pvt3_ss_3p0_125c_cmp_xm5_xm6_w8p2524_xm7_xm11_w16p8587_s132_low_w4.log,325.51000000000073,0.05,325.49854411764767,FAST64_V2_FIRST_CONVERSION_SEPARATED,04354f384094c6b3b2412762aa5fb56b1a45c4e48cdee790fc7cf1b333f3df8f,132,0,64,63fd501d49f94daf82607413afd6070f70f38ea45fa989923ae22ec1816c22ae,ON,7ae1fffbe5248c1dda2cf35bd99742ce5fb74c80d96cc68d945f74abddbe6507,100132,PASS_FAST64_COMPLETE,266664,P5_PVT_SS_MC20_LOW,0.7853981633974483,True,SS_3P0_125C,67,4,0,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,224,False,1,COMPLETE,0,7.599371388714955,True,-61.48025953297805,-59.874623370636,FAST64_SS_W4,True,False,56.84264154803493,47.508215760064026,True,48.3369422584216,-55.109722752949146,False,0,68,68,ae13fda5779f0c6e4234cfa181ddbcf4b6c34065db0e550a32f4589c6aa89034,7.663371248606968,56.838065314177626,47.89349491661394,48.92841688894285,-54.62945190400898,4
20,REFERENCE_CONTROL,ss,mimcap_ss,3.0,125,480.0,LOW,7,False,e34e0392b6c4ec467ef38f2eaf575a516ffa19c908cedbadcaf7a95259660e01,ad5516faf73eb4e138506769bebf528559971beb48aa9e690737bee2eff30ba9,2026-07-28T05:36:26.236397+00:00,jobs/fast64_v2/p5_pvt_ss_mc20_low/pvt3_ss_3p0_125c_cmp_xm5_xm6_w8p2524_xm7_xm11_w16p8587_s096_low_w4.spice,-1.7763568394002505e-15,7.105427357601002e-15,-1.4210854715202004e-14,-2.842170943040401e-14,-7.815970093361102e-14,0,98.1135932460893,218750.0,224,,True,PASS_FIRST_CONVERSION_DETERMINISTIC,FAST64_STARTUP_INCLUSIVE_W0,3.0,0,PVT3_SS_3P0_125C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S096_LOW_W4,logs/fast64_v2/p5_pvt_ss_mc20_low/pvt3_ss_3p0_125c_cmp_xm5_xm6_w8p2524_xm7_xm11_w16p8587_s096_low_w4.log,325.51200000000006,0.05,325.4979852941183,FAST64_V2_FIRST_CONVERSION_SEPARATED,5093fa50b4ccaf2cf2c0363e5bf8d4979a6091683930eb27c3c25157e31769d5,96,0,64,cb76a5447f5125bccba98f6c6ba318654f3f33f6a41873724d8030e11f20a034,ON,b77c94643a42b65cfba9e0cbb09c0245277c3034af087ffad7496ec548ed40c7,100096,PASS_FAST64_COMPLETE,266732,P5_PVT_SS_MC20_LOW,0.7853981633974483,True,SS_3P0_125C,67,4,0,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,224,False,0,COMPLETE,0,7.727670998507145,True,-82.84213040535057,-62.265008745232045,FAST64_SS_W4,True,True,57.142979692035865,48.28057941101301,True,48.58117939865199,-60.02796604185384,False,0,68,68,671f7fd6a5230ea1cddfa37e10d4f909df0c82896eaa3847bf27dd8668262d10,7.727670998507147,57.14297969203586,48.28057941101302,48.58117939865202,-60.02796604185376,4
1,DEEP_TAIL,ff,mimcap_ff,3.6,-40,480.0,LOW,7,False,92246cad0ac1be49f88f7338a2d67fe9f878e92a6de122be93d69d3a0438be01,386587f0db290c8d7b1d6db0c61e9f8b2a46743e8557f0bf49400e7c302480fb,2026-07-28T05:38:01.880798+00:00,jobs/fast64_v2/p6_pvt_ff_mc20_low/pvt3_ff_3p6_m40c_cmp_xm5_xm6_w8p2524_xm7_xm11_w16p8587_s044_low_w4.spice,4.289666418540637,24.041638602139514,25.82379183961463,26.450938931003453,-21.260043442884786,0,100.90448551194277,218750.0,194,,True,PASS_FIRST_CONVERSION_DETERMINISTIC,FAST64_STARTUP_INCLUSIVE_W0,3.0,0,PVT3_FF_3P6_M40C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S044_LOW_W4,logs/fast64_v2/p6_pvt_ff_mc20_low/pvt3_ff_3p6_m40c_cmp_xm5_xm6_w8p2524_xm7_xm11_w16p8587_s044_low_w4.log,325.5000000000034,0.05,325.4963088235301,FAST64_V2_FIRST_CONVERSION_SEPARATED,bd8f468dc79eb35b437943275f6634b635ba84c01b70b7d2934421b2aa0f3227,44,0,64,298ddc3a1e0cf8cd7146a7c83c203ac3cd765ace6bf4117ac05c781d6ad1ed59,ON,cd3cd754ce17c573a473c44a29d2bbcbbe71eac6db0725a8c9a7da0d4b29bfe7,100044,PASS_FAST64_COMPLETE,272712,P6_PVT_FF_MC20_LOW,0.7853981633974483,True,FF_3P6_M40C,67,4,0,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,225,False,2,COMPLETE,0,7.87102915316905,True,-61.75884339769161,-67.39631018917225,FAST64_SS_W4,True,True,58.570118028608874,49.14359550207767,True,50.07386536763246,-56.29218443283235,False,0,68,68,c700b86360099c8a3c2614fa4de2d3093479f710c0590885eed65d60719cf2e1,3.5813627346284127,34.52847942646936,23.319803662463045,23.622926436629005,-35.032140989947564,4
2,DEEP_TAIL,ff,mimcap_ff,3.6,-40,480.0,LOW,7,False,29b63e8a4cada94b007d06541bb92849de610934426bd577076df468b57b9211,c93b839b296cdefa3fb29c29e370652d518e82d6f3547eb6b2f4e1edc7983fbb,2026-07-28T05:38:03.284368+00:00,jobs/fast64_v2/p6_pvt_ff_mc20_low/pvt3_ff_3p6_m40c_cmp_xm5_xm6_w8p2524_xm7_xm11_w16p8587_s026_low_w4.spice,0.07035508741998431,-2.0827854466831184,0.42353762626830616,0.600257540969487,0.40024002147165305,0,101.90416292299051,218750.0,225,,True,PASS_FIRST_CONVERSION_DETERMINISTIC,FAST64_STARTUP_INCLUSIVE_W0,3.0,0,PVT3_FF_3P6_M40C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S026_LOW_W4,logs/fast64_v2/p6_pvt_ff_mc20_low/pvt3_ff_3p6_m40c_cmp_xm5_xm6_w8p2524_xm7_xm11_w16p8587_s026_low_w4.log,325.5000000000034,0.05,325.4969264705889,FAST64_V2_FIRST_CONVERSION_SEPARATED,884ab2a37208e7334283d06c280a1fe521805c821790a613ca76d462becf41e7,26,0,64,c042480eeeb2914d98eef586e1096668ec6b5497cd6381306fea83da3ff3ef34,ON,3c7bd715af2bb066f17b48154918af223969ad4c32719480f99ac6d2ebe3e509,100026,PASS_FAST64_COMPLETE,272512,P6_PVT_FF_MC20_LOW,0.7853981633974483,True,FF_3P6_M40C,67,4,0,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,226,False,2,COMPLETE,0,7.731616788684861,True,-62.84145384573938,-71.85403717144052,FAST64_SS_W4,True,True,56.885466554299164,48.30433306788286,True,49.23984404691914,-55.43104945185546,False,0,68,68,dfe6848604e0b7eece00ff076f3dd5497d38ea7b79bf804a6163dc5aaf3d8a6d,7.661261701264877,58.96825200098228,47.88079544161455,48.63958650594965,-55.83128947332711,4
3,DEEP_TAIL,ff,mimcap_ff,3.6,-40,480.0,LOW,7,False,84d2d3582871335433269845a2151addc691d21e0b3ffcdf6e48ed3041447063,70f951931a8a7edba55af53d3f1e7eedb52e023c421ea95827b4489cc95b3d6b,2026-07-28T05:38:04.331444+00:00,jobs/fast64_v2/p6_pvt_ff_mc20_low/pvt3_ff_3p6_m40c_cmp_xm5_xm6_w8p2524_xm7_xm11_w16p8587_s065_low_w4.spice,-0.03703523484337712,0.1260050478390795,-0.2229521137571311,-0.10886994796086213,0.9649021990109006,0,100.68256442609709,218750.0,226,,True,PASS_FIRST_CONVERSION_DETERMINISTIC,FAST64_STARTUP_INCLUSIVE_W0,3.0,0,PVT3_FF_3P6_M40C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S065_LOW_W4,logs/fast64_v2/p6_pvt_ff_mc20_low/pvt3_ff_3p6_m40c_cmp_xm5_xm6_w8p2524_xm7_xm11_w16p8587_s065_low_w4.log,325.5000000000034,0.05,325.49644117647125,FAST64_V2_FIRST_CONVERSION_SEPARATED,81b31c359477d6abf8df0ec0340bf4080968961be407641af0758e6803b040c8,65,0,64,c55e23c286f41769614a041a5a31f28d7c73215cb8db984ef6bca06ef3b6cbb7,ON,da917894f97e8f61ba4a722dda79d8b27163134f689bcc966030a9df5917c3ea,100065,PASS_FAST64_COMPLETE,272440,P6_PVT_FF_MC20_LOW,0.7853981633974483,True,FF_3P6_M40C,67,4,0,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,226,False,1,COMPLETE,0,7.589254041706063,True,-57.055192156149836,-65.38868574443254,FAST64_SS_W4,True,False,53.76401604430675,47.44730933107049,False,48.1272528204953,-55.83596132094183,False,0,68,68,b890c79942153ddd8e40b49cad08f3558800f07022e3d68e35e8eae8dbd2b92b,7.62628927654944,53.63801099646767,47.670261444827624,48.23612276845616,-56.80086351995273,4
4,DEEP_TAIL,ff,mimcap_ff,3.6,-40,480.0,LOW,7,False,e6eeb2e705b10b5140f3d2a43ff55ef240cd8f5f825da4b1213560ba66954a21,d9e4c2773c96787ed709d4981f23708741de4bb2500ef088ca762327bce0add4,2026-07-28T05:38:10.267479+00:00,jobs/fast64_v2/p6_pvt_ff_mc20_low/pvt3_ff_3p6_m40c_cmp_xm5_xm6_w8p2524_xm7_xm11_w16p8587_s021_low_w4.spice,0.016963948507324744,1.1176776298066784,0.10212297001409354,0.07060577525784595,-0.20804599476572605,0,104.01660588709638,218750.0,224,,True,PASS_FIRST_CONVERSION_DETERMINISTIC,FAST64_STARTUP_INCLUSIVE_W0,3.0,0,PVT3_FF_3P6_M40C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S021_LOW_W4,logs/fast64_v2/p6_pvt_ff_mc20_low/pvt3_ff_3p6_m40c_cmp_xm5_xm6_w8p2524_xm7_xm11_w16p8587_s021_low_w4.log,325.5000000000034,0.05,325.4969264705889,FAST64_V2_FIRST_CONVERSION_SEPARATED,8e2ce428bc6ec7642e3cf477d3ef4257982882036266f2ce54eab7c02bde7ede,21,0,64,c735e91bf1b8501c24f6215d646ff1c1c3b0ffddc35e0f9a1e8fa4bc2798756f,ON,be2731deaece657010eec3c584e06e624e9ed55bef323f71c34c78041dfe741e,100021,PASS_FAST64_COMPLETE,272628,P6_PVT_FF_MC20_LOW,0.7853981633974483,True,FF_3P6_M40C,67,4,0,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,225,False,1,COMPLETE,0,7.728561853330573,True,-71.21257264067334,-64.59040608413555,FAST64_SS_W4,True,True,57.37872186874962,48.28594235705005,True,49.40149200732955,-54.73473841580234,False,0,68,68,c28f5a2e32b1c5202996730d2ade237b827c586e176c380b34107a26c244e870,7.711597904823249,56.261044238942944,48.18381938703595,49.330886232071705,-54.526692421036614,4
5,DEEP_TAIL,ff,mimcap_ff,3.6,-40,480.0,LOW,7,False,cc6a86e865616be15df7cfc99c575603ccd12395f3174608b9266d3b3631e418,6f5c94f14a74f664cf12a56a045a0712e9cb3e23013dd061b459b547ead248c9,2026-07-28T05:39:41.680536+00:00,jobs/fast64_v2/p6_pvt_ff_mc20_low/pvt3_ff_3p6_m40c_cmp_xm5_xm6_w8p2524_xm7_xm11_w16p8587_s036_low_w4.spice,0.052247429610010165,-1.9240003480937915,0.31452952625225805,1.099763342516468,2.1344750435985347,0,99.78319184796419,218750.0,224,,True,PASS_FIRST_CONVERSION_DETERMINISTIC,FAST64_STARTUP_INCLUSIVE_W0,3.0,0,PVT3_FF_3P6_M40C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S036_LOW_W4,logs/fast64_v2/p6_pvt_ff_mc20_low/pvt3_ff_3p6_m40c_cmp_xm5_xm6_w8p2524_xm7_xm11_w16p8587_s036_low_w4.log,325.5000000000034,0.05,325.496764705883,FAST64_V2_FIRST_CONVERSION_SEPARATED,fe79c7091e4a2e3e63ca6ba67a5e53c4539b925fa8c66d30fd23da298f59d366,36,0,64,2c46d1c2c9fb993f480c03cf7f7d9b002a9a668fc7c76dd98b010686be5c5826,ON,6edf2a825197a0a5fb43cc24efd2c788b873d42667c003d03bd8f6af54b702d2,100036,PASS_FAST64_COMPLETE,272680,P6_PVT_FF_MC20_LOW,0.7853981633974483,True,FF_3P6_M40C,67,4,0,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,223,False,2,COMPLETE,0,7.7937429819559805,True,-60.62401748954456,-69.30255348624252,FAST64_SS_W4,True,True,54.93022172958323,48.678332751374995,True,50.321281286848716,-53.69554417791102,False,0,68,68,6f3888fc5795ce5d2113adc1163b9a4b93c8b6150bfda947c8487a5903351b8a,7.74149555234597,56.85422207767702,48.36380322512274,49.22151794433225,-55.83001922150955,4
6,DEEP_TAIL,ff,mimcap_ff,3.6,-40,480.0,LOW,7,False,aebc4ca182073df848b080c40b00e8b1475da3940a5073b50c78ec59668d9626,f3a34c6826335073ee2a99799cf7b66d3a0e2c2b395d01b6560c608e4dfd4101,2026-07-28T05:39:45.593934+00:00,jobs/fast64_v2/p6_pvt_ff_mc20_low/pvt3_ff_3p6_m40c_cmp_xm5_xm6_w8p2524_xm7_xm11_w16p8587_s002_low_w4.spice,-0.0014141655999919678,0.4158212907682639,-0.008513276911948253,0.03630835081726502,0.13559791326217407,0,102.2960985780228,218750.0,224,,True,PASS_FIRST_CONVERSION_DETERMINISTIC,FAST64_STARTUP_INCLUSIVE_W0,3.0,0,PVT3_FF_3P6_M40C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S002_LOW_W4,logs/fast64_v2/p6_pvt_ff_mc20_low/pvt3_ff_3p6_m40c_cmp_xm5_xm6_w8p2524_xm7_xm11_w16p8587_s002_low_w4.log,325.5000000000034,0.05,325.4968529411771,FAST64_V2_FIRST_CONVERSION_SEPARATED,7a16a78409eac597885a9b24441039d365792f43a1e553ed97db2bdd7d5ba5bf,2,0,64,81470343d1192baaa9bf2a97ce98b2a376fdf73bf3cb512351392c2fec2eb4c5,ON,61972ea84845cd14941cac277745c959d0689267f80f22c5ffdf58ecc56376d1,100002,PASS_FAST64_COMPLETE,272992,P6_PVT_FF_MC20_LOW,0.7853981633974483,True,FF_3P6_M40C,67,4,0,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,224,False,1,COMPLETE,0,7.859372506930304,True,-61.1320728997216,-62.65496027691826,FAST64_SS_W4,True,True,59.19193011528506,49.07342249172043,True,50.4079483926487,-54.84818519823962,False,0,68,68,0971077c0b986503e1d2d4b01276f06d830b4c68b4c5f73790be0599e999671a,7.860786672530296,58.7761088245168,49.08193576863238,50.371640041831434,-54.98378311150179,4
7,DEEP_TAIL,ff,mimcap_ff,3.6,-40,480.0,LOW,7,False,c53d0ece600814fa9b22651682461b2de52b5484894907d56b9336410cbf1b24,9200c6de8d285f9bb7cff63da871bd1be4d7e802541687b137b9b4c7ffb4068d,2026-07-28T05:39:46.296743+00:00,jobs/fast64_v2/p6_pvt_ff_mc20_low/pvt3_ff_3p6_m40c_cmp_xm5_xm6_w8p2524_xm7_xm11_w16p8587_s012_low_w4.spice,7.105427357601002e-15,1.7053025658242404e-13,4.263256414560601e-14,4.263256414560601e-14,4.973799150320701e-14,0,101.93901414505672,218750.0,226,,True,PASS_FIRST_CONVERSION_DETERMINISTIC,FAST64_STARTUP_INCLUSIVE_W0,3.0,0,PVT3_FF_3P6_M40C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S012_LOW_W4,logs/fast64_v2/p6_pvt_ff_mc20_low/pvt3_ff_3p6_m40c_cmp_xm5_xm6_w8p2524_xm7_xm11_w16p8587_s012_low_w4.log,325.5000000000034,0.05,325.4965588235301,FAST64_V2_FIRST_CONVERSION_SEPARATED,f2c5cbaafc1bea185cc330de88650a8ec788f8d6b7a019ed80952489810825cc,12,0,64,0515584f3f5f7f97738387f570af68f6b560a49c4651fc5a230d44c655573dce,ON,629a06ea1a89be65b5ebf41d0cc1dab07944f5729f47693095ca0fed5708f487,100012,PASS_FAST64_COMPLETE,272528,P6_PVT_FF_MC20_LOW,0.7853981633974483,True,FF_3P6_M40C,67,4,0,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,226,False,0,COMPLETE,0,7.960639322292531,True,-66.28706558283861,-66.98269234214115,FAST64_SS_W4,True,True,58.97139677578228,49.68304872020103,True,49.99044737784595,-61.336664948372345,False,0,68,68,3b234397abec79b4b0bed842e3ecc28027dff25d3415e79b8ba6131e3b4a859e,7.960639322292524,58.97139677578211,49.683048720200986,49.99044737784591,-61.336664948372395,4
8,DEEP_TAIL,ff,mimcap_ff,3.6,-40,480.0,LOW,7,False,6e3b3e2e31442e1785f0e520a85adb14e0413ba22754a88b6658a24497c60b35,b565bb2ab647c6c9f72d0f8a7cf7c9dda74361a7d521e025c7ed6adbd09bfdea,2026-07-28T05:39:52.629541+00:00,jobs/fast64_v2/p6_pvt_ff_mc20_low/pvt3_ff_3p6_m40c_cmp_xm5_xm6_w8p2524_xm7_xm11_w16p8587_s182_low_w4.spice,1.0658141036401503e-14,9.947598300641403e-14,7.105427357601002e-14,7.815970093361102e-14,-4.973799150320701e-14,0,102.34936302702408,218750.0,226,,True,PASS_FIRST_CONVERSION_DETERMINISTIC,FAST64_STARTUP_INCLUSIVE_W0,3.0,0,PVT3_FF_3P6_M40C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S182_LOW_W4,logs/fast64_v2/p6_pvt_ff_mc20_low/pvt3_ff_3p6_m40c_cmp_xm5_xm6_w8p2524_xm7_xm11_w16p8587_s182_low_w4.log,325.5000000000034,0.05,325.49663235294184,FAST64_V2_FIRST_CONVERSION_SEPARATED,b8e806b86641e41cb8455d2d025085977914317a0b1b1986a4bec1eb85217434,182,0,64,9807c1c5196ed9ebb2f921745f41ec2f6af6d6c4633b82accb4f8a0779225ad2,ON,349f53ff64c4d493ef97b4242dee3ec78a4f588f710b7f25c9b3bc713230f7b3,100182,PASS_FAST64_COMPLETE,272720,P6_PVT_FF_MC20_LOW,0.7853981633974483,True,FF_3P6_M40C,67,4,0,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,226,False,0,COMPLETE,0,8.024581660344364,True,-inf,-61.249361992105655,FAST64_SS_W4,True,True,59.44160289608291,50.06798159527307,True,50.70132241737274,-58.742272593578534,False,0,68,68,a6772eebacc502c5ac229f03b0079d412ce9cfeb9fdacc1d5473f31da18b5e58,8.024581660344353,59.44160289608281,50.067981595273,50.70132241737266,-58.742272593578484,4
9,MIDDLE_TAIL,ff,mimcap_ff,3.6,-40,480.0,LOW,7,False,aafc6088ca03a7f554fb7336a44adfa675acd3721ece3e6554730be86116012d,b66d4e7ccdb263bf45e97b767473cfa99196c6ace407a5310d74c7653a886304,2026-07-28T05:41:22.185970+00:00,jobs/fast64_v2/p6_pvt_ff_mc20_low/pvt3_ff_3p6_m40c_cmp_xm5_xm6_w8p2524_xm7_xm11_w16p8587_s086_low_w4.spice,-0.06975278821582087,-1.5376478435671146,-0.41991178505924154,-0.3582309952221294,1.0049481750244524,0,100.49154362792615,218750.0,222,,True,PASS_FIRST_CONVERSION_DETERMINISTIC,FAST64_STARTUP_INCLUSIVE_W0,3.0,0,PVT3_FF_3P6_M40C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S086_LOW_W4,logs/fast64_v2/p6_pvt_ff_mc20_low/pvt3_ff_3p6_m40c_cmp_xm5_xm6_w8p2524_xm7_xm11_w16p8587_s086_low_w4.log,325.5000000000034,0.05,325.4966470588242,FAST64_V2_FIRST_CONVERSION_SEPARATED,3944ead95fc5ccce91b42548832827437b602e57f938ca92e3c3ff3265c48e39,86,0,64,f16cfeab36c50594e14ffb888218bf6e6a1a8a3e8dbc8f6b8bc30afe5409797e,ON,a4efd1684f9bcf9e8f375a09d8113a2be810adedfca4d52c1f4028cccced26b3,100086,PASS_FAST64_COMPLETE,272456,P6_PVT_FF_MC20_LOW,0.7853981633974483,True,FF_3P6_M40C,67,4,0,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,221,False,1,COMPLETE,0,7.793657925062838,True,-77.58280103757465,-63.75013123830631,FAST64_SS_W4,True,True,55.883940930656195,48.67782070887828,True,49.14470495032056,-58.594922656389826,False,0,68,68,77d4aafbead0f93c19c78903d5668d3f9c6c03a3d6c2dd1966e7a992ff199858,7.863410713278659,57.42158877422331,49.09773249393752,49.50293594554269,-59.59987083141428,4
