target_transition,lower_v,transition_v,upper_v,inl_ep_lsb
104,-0.33296018585445386,-0.33288236603023513,-0.33280454620601635,0.09980584319526291
105,-0.3197050800473672,-0.31962726022314847,-0.3195494403989297,0.09980584319526291
106,-0.306294334591843,-0.30621651476762424,-0.3061386949434055,0.11154770710059338
107,-0.29272794948788133,-0.29265012966366255,-0.2925723098394438,0.13503143491124595
108,-0.2797841229776697,-0.2797063031534509,-0.2796284833292322,0.11154770710059338
109,-0.26637337752214574,-0.266295557697927,-0.2662177378737082,0.12328957100591546
110,-0.2531182717150591,-0.25304045189084035,-0.25296263206662156,0.12328957100591546
111,-0.2395518866110974,-0.23947406678687863,-0.23939624696265988,0.1467732988165701
112,-0.22738625834307324,-0.2273084385188545,-0.22723061869463573,0.06458025147929035
113,-0.21381987323911156,-0.21374205341489283,-0.21366423359067407,0.08806397928994082
114,-0.20040912778358763,-0.20033130795936888,-0.20025348813515015,0.0998058431952671
115,-0.18684274267962597,-0.18676492285540722,-0.18668710303118846,0.12328957100591756
116,-0.1738989161694143,-0.17382109634519555,-0.17374327652097682,0.0998058431952671
117,-0.16048817071389015,-0.1604103508896714,-0.16033253106545264,0.11154770710059128
118,-0.1472330649068037,-0.14715524508258496,-0.1470774252583662,0.11154770710059128
119,-0.13366667980284203,-0.13358885997862327,-0.13351104015440451,0.13503143491124384
120,-0.12103413258950536,-0.12095631276528662,-0.12087849294106787,0.08806397928994082
121,-0.1077790267824187,-0.10770120695819996,-0.1076233871339812,0.08806397928994082
122,-0.09436828132689454,-0.09429046150267578,-0.09421264167845704,0.0998058431952671
123,-0.0808018962229331,-0.08072407639871435,-0.0806462565744956,0.12328957100591756
124,-0.06785806971272143,-0.06778024988850267,-0.06770243006428393,0.0998058431952671
125,-0.05460296390563477,-0.054525144081416024,-0.05444732425719727,0.09980584319526604
126,-0.041192218450110604,-0.041114398625891856,-0.04103657880167311,0.11154770710059181
127,-0.027625833346149164,-0.027548013521930412,-0.027470193697711663,0.13503143491124278
128,-0.01639404296875,-0.016290283203125,-0.0161865234375,-0.015655818540433818
129,-0.004850973294475835,-0.0047731534702570855,-0.004695333646038335,-0.14677329881656803
130,0.008559772161048328,0.008637591985267078,0.008715411809485828,-0.13503143491124267
131,0.022126157265009994,0.022203977089228742,0.022281796913447494,-0.11154770710059181
132,0.03506998377522144,0.03514780359944019,0.03522562342365894,-0.13503143491124228
133,0.0484807292307456,0.04855854905496435,0.0486363688791831,-0.12328957100591705
134,0.06173583503783227,0.061813654862051017,0.061891474686269765,-0.12328957100591705
135,0.07530222014179393,0.07538003996601267,0.07545785979023142,-0.0998058431952671
136,0.08793476735513038,0.08801258717934912,0.08809040700356788,-0.14677329881656803
137,0.10118987316221704,0.10126769298643579,0.10134551281065454,-0.14677329881656803
138,0.11444497896930371,0.11452279879352245,0.1146006186177412,-0.14677329881656803
