sample_index,valid_sample_index,t_sample_s,t_eoc_s,vinp_v,vinn_v,vdiff_v,code_decimal,code_hex,ideal_dac_output_vdiff_v,reconstructed_vdiff_v,quantization_error_v,quantization_error_lsb,clks_falling_sample,eoc_int
143,127,7.15e-05,7.1875e-05,2.3963761299017032,0.9036238700982965,1.4927522598034069,240,0xF0,1.4941406249999998,1.4941406249999998,0.0013883651965929111,0.1045357324493486,1,1
144,128,7.2e-05,7.2375e-05,2.3999971489230214,0.9000028510769783,1.4999942978460432,240,0xF0,1.4941406249999998,1.4941406249999998,-0.005853672846043434,-0.44074713193738796,1,1
145,129,7.25e-05,7.2875e-05,2.3967708718142533,0.9032291281857465,1.4935417436285068,240,0xF0,1.4941406249999998,1.4941406249999998,0.0005988813714929986,0.045092244441825774,1,1
146,130,7.3e-05,7.3375e-05,2.3867267537203856,0.9132732462796141,1.4734535074407715,238,0xEE,1.467578125,1.467578125,-0.0058753824407715705,-0.4423817367169183,1,1
147,131,7.35e-05,7.387499999999999e-05,2.3699564950579513,0.9300435049420483,1.4399129901159031,236,0xEC,1.4410156250000001,1.4410156250000001,0.001102634884097009,0.08302192068495128,1,1
148,132,7.4e-05,7.437499999999999e-05,2.3466132043119687,0.9533867956880312,1.3932264086239374,232,0xE8,1.387890625,1.387890625,-0.005335783623937385,-0.4017531199199913,1,1
149,133,7.45e-05,7.487499999999999e-05,2.316910000191779,0.9830899998082209,1.333820000383558,228,0xE4,1.334765625,1.334765625,0.0009456246164418758,0.07119997112032947,1,1
150,134,7.5e-05,7.537499999999999e-05,2.281118065907766,1.0188819340922337,1.2622361318155322,223,0xDF,1.268359375,1.268359375,0.006123243184467775,0.4610441927128678,1,1
151,135,7.55e-05,7.5875e-05,2.2395641733329468,1.0604358266670528,1.1791283466658942,216,0xD8,1.1753906250000001,1.1753906250000001,-0.0037377216658940338,-0.2814284548437861,1,1
152,136,7.6e-05,7.6375e-05,2.192627699653257,1.1073723003467428,1.0852553993065142,209,0xD1,1.0824218749999999,1.0824218749999999,-0.00283352430651429,-0.21334771249048773,1,1
153,137,7.65e-05,7.6875e-05,2.1407371637437995,1.1592628362562003,0.9814743274875992,201,0xC9,0.9761718750000001,0.9761718750000001,-0.005302452487599085,-0.3992434814192253,1,1
154,138,7.7e-05,7.7375e-05,2.0843663138931245,1.2156336861068753,0.8687326277862495,193,0xC1,0.869921875,0.869921875,0.0011892472137504662,0.08954331962356452,1,1
155,139,7.75e-05,7.7875e-05,2.0240298025936947,1.2759701974063051,0.7480596051873895,184,0xB8,0.7503906249999999,0.7503906249999999,0.002331019812610413,0.17551208000831348,1,1
156,140,7.8e-05,7.8375e-05,1.960278487886659,1.3397215121133408,0.6205569757733181,174,0xAE,0.6175781249999999,0.6175781249999999,-0.0029788507733182756,-0.2242899405792584,1,1
157,141,7.85e-05,7.887499999999999e-05,1.8936944041585595,1.4063055958414403,0.48738880831711917,164,0xA4,0.48476562499999987,0.48476562499999987,-0.002623183317119304,-0.1975102732889829,1,1
158,142,7.9e-05,7.937499999999999e-05,1.8248854483053942,1.4751145516946056,0.34977089661078853,154,0x9A,0.35195312499999987,0.35195312499999987,0.002182228389211338,0.16430896107003018,1,1
159,143,7.95e-05,7.987499999999999e-05,1.7544798297780968,1.545520170221903,0.20895965955619367,143,0x8F,0.20585937499999996,0.20585937499999996,-0.003100284556193711,-0.23343319011340882,1,1
160,144,8e-05,8.0375e-05,1.6831203351792183,1.6168796648207815,0.06624067035843681,132,0x84,0.059765625000000044,0.059765625000000044,-0.006475045358436765,-0.48753282698817996,1,1
