bin,frequency_hz,power_linear,power_dbfs,classification,folded_harmonic_order,is_fundamental,is_largest_spur
16234,495422.36328125,6.515359740603164e-40,-393.45929447144397,noise,,0,0
16235,495452.880859375,3.9281678946837884e-10,-95.65677805305447,noise,,0,0
16236,495483.3984375,6.8125239975572736e-40,-393.2655980197472,noise,,0,0
16237,495513.916015625,9.572957922765056e-12,-111.78821697084764,noise,,0,0
16238,495544.43359375,6.335802175018518e-38,-373.5806623842892,noise,,0,0
16239,495574.951171875,3.2486514876735846e-11,-106.48164723958931,noise,,0,0
16240,495605.46875,1.5503196527943801e-40,-399.6944659464351,noise,,0,0
16241,495635.986328125,1.9214236646930826e-11,-108.76244711823867,noise,,0,0
16242,495666.50390625,2.218643076469804e-39,-388.13780406233946,noise,,0,0
16243,495697.021484375,1.853600378309821e-10,-98.9185173767348,noise,,0,0
16244,495727.5390625,1.3063961544542015e-40,-400.43792953763966,noise,,0,0
16245,495758.056640625,2.776874263808899e-12,-117.16311631645598,noise,,0,0
16246,495788.57421875,4.1905176709907955e-39,-385.3760017072111,noise,,0,0
16247,495819.091796875,7.922908393502936e-12,-112.60983212550074,noise,,0,0
16248,495849.609375,2.164436814459778e-39,-388.2452293494385,noise,,0,0
16249,495880.126953125,1.0952945692809358e-08,-81.20336912748448,noise,,0,0
16250,495910.64453125,1.813549071282115e-39,-389.01338535812056,noise,,0,0
16251,495941.162109375,1.942030971488027e-12,-118.71611695341853,noise,,0,0
16252,495971.6796875,7.905520398475513e-39,-382.61937383482467,noise,,0,0
16253,496002.197265625,7.588877987308881e-12,-112.79690276722906,noise,,0,0
16254,496032.71484375,4.006095305037682e-40,-395.5714657014309,noise,,0,0
16255,496063.232421875,5.952625000446611e-11,-103.85159323077103,noise,,0,0
16256,496093.75,9.510238822774266e-40,-391.8167642393951,noise,,0,0
16257,496124.267578125,4.384175044463134e-11,-105.17979961441348,noise,,0,0
16258,496154.78515625,6.331975778453187e-40,-393.5832860219477,noise,,0,0
16259,496185.302734375,2.8160493040227208e-11,-107.10227592830746,noise,,0,0
16260,496215.8203125,4.47622595083777e-37,-365.08955846375375,noise,,0,0
16261,496246.337890625,1.566267880976253e-11,-109.65001805028116,noise,,0,0
16262,496276.85546875,3.6278090430323418e-40,-396.0022342805951,noise,,0,0
16263,496307.373046875,4.956680431254117e-10,-94.64676927262822,noise,,0,0
16264,496337.890625,5.266722067424888e-41,-404.3832744648115,noise,,0,0
16265,496368.408203125,1.2425617692372627e-11,-110.65549859850492,noise,,0,0
16266,496398.92578125,8.272576703706893e-40,-392.4222704444385,noise,,0,0
16267,496429.443359375,4.054339772913446e-12,-115.51947705271822,noise,,0,0
16268,496459.9609375,1.672926204288569e-39,-389.3639106319958,noise,,0,0
16269,496490.478515625,1.8248678431239804e-12,-118.9863642875499,noise,,0,0
16270,496520.99609375,2.0639699953617835e-40,-398.45164467579025,noise,,0,0
16271,496551.513671875,1.3139979002136816e-09,-90.41273175876674,noise,,0,0
16272,496582.03125,2.11296283987523e-40,-398.3497598779655,noise,,0,0
16273,496612.548828125,8.362469316722568e-11,-102.37533309811758,noise,,0,0
16274,496643.06640625,5.628038079867257e-37,-364.09510819840114,noise,,0,0
16275,496673.583984375,4.4498532512878825e-11,-105.11522158180574,noise,,0,0
16276,496704.1015625,9.108985920534808e-40,-392.0039781629189,noise,,0,0
16277,496734.619140625,2.481655491450831e-13,-127.65126355403886,noise,,0,0
16278,496765.13671875,4.905367152665838e-41,-404.69196328463374,noise,,0,0
16279,496795.654296875,2.739846520795267e-11,-107.22141611658527,noise,,0,0
16280,496826.171875,1.3340081531071896e-39,-390.34709363210203,noise,,0,0
16281,496856.689453125,2.5932008601794818e-11,-107.46031690103726,noise,,0,0
16282,496887.20703125,1.0631981759455952e-38,-381.3325362424578,noise,,0,0
16283,496917.724609375,1.1512742946634935e-11,-110.98689039130251,noise,,0,0
16284,496948.2421875,1.2738324305066008e-39,-390.54755545696656,noise,,0,0
16285,496978.759765625,7.553167770513285e-09,-82.81738715765061,noise,,0,0
16286,497009.27734375,7.421706462504791e-40,-392.8936407361381,noise,,0,0
16287,497039.794921875,4.5410179962875955e-11,-105.02714624056848,noise,,0,0
16288,497070.3125,8.83407811217153e-40,-392.13706612059815,noise,,0,0
16289,497100.830078125,1.2783980775026588e-11,-110.53201738228574,noise,,0,0
16290,497131.34765625,2.4914966365086693e-39,-387.6340754187757,noise,,0,0
16291,497161.865234375,3.864659181214109e-11,-105.7275664696099,noise,,0,0
16292,497192.3828125,2.831499483706426e-40,-397.07851360318955,noise,,0,0
16293,497222.900390625,9.57373366444516e-11,-101.78786505591789,noise,,0,0
16294,497253.41796875,1.8461373041718485e-39,-388.9360384908813,noise,,0,0
16295,497283.935546875,1.367521196084115e-10,-100.23933780627479,noise,,0,0
16296,497314.453125,2.0428618239132242e-37,-368.4962885448921,noise,,0,0
16297,497344.970703125,3.808413355783616e-12,-115.79123767570962,noise,,0,0
16298,497375.48828125,1.6018358567065762e-39,-389.55249836080236,noise,,0,0
16299,497406.005859375,9.958298251569648e-12,-111.61682717815188,noise,,0,0
16300,497436.5234375,4.862815114246723e-40,-394.7298008922269,noise,,0,0
16301,497467.041015625,3.617755143847624e-12,-116.01428677403041,noise,,0,0
16302,497497.55859375,4.4211684996902806e-39,-385.14330780028547,noise,,0,0
16303,497528.076171875,1.0974870445492584e-11,-111.19468444842623,noise,,0,0
16304,497558.59375,4.337689135751648e-40,-395.22609422389326,noise,,0,0
16305,497589.111328125,2.1257271241073135e-10,-98.32360332954431,noise,,0,0
16306,497619.62890625,1.5263703528482467e-39,-389.76207925083344,noise,,0,0
16307,497650.146484375,1.662879926692679e-11,-109.3900695629606,noise,,0,0
16308,497680.6640625,6.593892374886313e-40,-393.40725992755927,noise,,0,0
16309,497711.181640625,3.895346877164533e-11,-105.6932170982576,noise,,0,0
16310,497741.69921875,1.9329198538937233e-38,-378.7365400016867,noise,,0,0
16311,497772.216796875,4.000362590223971e-11,-105.57768489815425,noise,,0,0
16312,497802.734375,5.756437550776609e-39,-383.9971404955113,noise,,0,0
16313,497833.251953125,4.162769772249722e-11,-105.40485454799693,noise,,0,0
16314,497863.76953125,8.6379601249867e-40,-392.23456652189867,noise,,0,0
16315,497894.287109375,7.525099508418534e-12,-112.83355599880329,noise,,0,0
16316,497924.8046875,2.481881067451993e-39,-387.65086880964054,noise,,0,0
16317,497955.322265625,4.6244950729125894e-11,-104.94803526021592,noise,,0,0
16318,497985.83984375,1.827225779115086e-38,-378.9807563331115,noise,,0,0
16319,498016.357421875,2.419372725844579e-11,-107.76165066656296,noise,,0,0
16320,498046.875,1.733193583380333e-40,-399.21020774569877,noise,,0,0
16321,498077.392578125,2.9356423193262936e-08,-76.92164707362764,noise,,0,0
16322,498107.91015625,2.542906284490023e-40,-397.54537491981273,noise,,0,0
16323,498138.427734375,4.809167328460806e-12,-114.77797959067843,noise,,0,0
16324,498168.9453125,2.6986749259436275e-39,-387.2871727315905,noise,,0,0
16325,498199.462890625,1.7214200853871507e-11,-109.23980981121275,noise,,0,0
16326,498229.98046875,1.4525884764864404e-39,-389.97725252550265,noise,,0,0
16327,498260.498046875,1.2491400189123465e-10,-100.63256724945226,noise,,0,0
16328,498291.015625,1.1511796975093519e-39,-390.9872472542167,noise,,0,0
16329,498321.533203125,2.527722237678302e-11,-107.57138497921771,noise,,0,0
16330,498352.05078125,1.8225733350119734e-39,-388.99182835013244,noise,,0,0
