bin,frequency_hz,power_linear,power_dbfs,classification,folded_harmonic_order,is_fundamental,is_largest_spur
19710,601501.46484375,2.8003453306316462e-39,-387.1265625648602,noise,,0,0
19711,601531.982421875,4.5299928939098503e-11,-105.03770326346438,noise,,0,0
19712,601562.5,5.399235920209229e-40,-394.27535542661417,noise,,0,0
19713,601593.017578125,1.2233237409036099e-11,-110.72326442973461,noise,,0,0
19714,601623.53515625,3.967398711102354e-40,-395.61361999194565,noise,,0,0
19715,601654.052734375,1.835132210661629e-12,-118.96200488971807,noise,,0,0
19716,601684.5703125,3.165053734111377e-39,-386.5948675952277,noise,,0,0
19717,601715.087890625,1.472787129544187e-11,-109.91727866811411,noise,,0,0
19718,601745.60546875,8.44660401494426e-40,-392.33185712582673,noise,,0,0
19719,601776.123046875,1.045576610232908e-11,-111.40511987669656,noise,,0,0
19720,601806.640625,4.5652450613239486e-40,-395.00403751766794,noise,,0,0
19721,601837.158203125,4.558198672436817e-11,-105.01074596791726,noise,,0,0
19722,601867.67578125,1.7946510791540503e-40,-399.05887822661754,noise,,0,0
19723,601898.193359375,2.050662828216511e-12,-118.4797358793463,noise,,0,0
19724,601928.7109375,2.129462914075854e-41,-408.31597766126083,noise,,0,0
19725,601959.228515625,6.821721303926233e-12,-113.25973874419218,noise,,0,0
19726,601989.74609375,2.391625575117894e-41,-407.8117465814259,noise,,0,0
19727,602020.263671875,7.365847259364657e-11,-102.9264513815375,noise,,0,0
19728,602050.78125,8.015805128959683e-40,-392.5592069650929,noise,,0,0
19729,602081.298828125,1.312053475726973e-11,-110.41916311031693,noise,,0,0
19730,602111.81640625,2.172451377763145e-40,-398.22917781928345,noise,,0,0
19731,602142.333984375,5.151878089636389e-12,-114.47902269453665,noise,,0,0
19732,602172.8515625,4.28047160629203e-40,-395.2837622650769,noise,,0,0
19733,602203.369140625,2.4142453981649984e-10,-97.77086434830704,noise,,0,0
19734,602233.88671875,2.7022903867179582e-40,-397.2813583083996,noise,,0,0
19735,602264.404296875,2.701199871265771e-09,-87.28311126742099,noise,,0,0
19736,602294.921875,5.788049296875227e-40,-393.9733562573926,noise,,0,0
19737,602325.439453125,4.225762196549884e-09,-85.33962793475195,noise,,0,0
19738,602355.95703125,5.712289061617696e-42,-414.0305767096291,noise,,0,0
19739,602386.474609375,4.3407714906918885e-09,-85.22300923023889,noise,,0,0
19740,602416.9921875,2.596841145813491e-40,-397.4542246334955,noise,,0,0
19741,602447.509765625,3.1560032463691554e-08,-76.60730405825308,noise,,0,0
19742,602478.02734375,2.7898248085754154e-39,-387.14290915165867,noise,,0,0
19743,602508.544921875,1.0482348173005955e-09,-91.39409266320156,noise,,0,0
19744,602539.0625,1.5487601292079962e-39,-389.69883687324426,noise,,0,0
19745,602569.580078125,6.078031721263758e-10,-93.7610488475867,noise,,0,0
19746,602600.09765625,7.378733066079962e-40,-392.91886047551975,noise,,0,0
19747,602630.615234375,1.0950180797234395e-09,-91.20446557268664,noise,,0,0
19748,602661.1328125,8.967430792894411e-40,-392.0719981344571,noise,,0,0
19749,602691.650390625,1.5479391067283153e-09,-89.70113974810315,noise,,0,0
19750,602722.16796875,8.248221180630129e-40,-392.4350754881332,noise,,0,0
19751,602752.685546875,7.062997091678882e-10,-93.10878819670236,noise,,0,0
19752,602783.203125,2.012710606194316e-40,-398.56086511929675,noise,,0,0
19753,602813.720703125,6.291724342329118e-10,-93.61098160354902,noise,,0,0
19754,602844.23828125,1.2489248500577442e-40,-400.633315401733,noise,,0,0
19755,602874.755859375,3.0404487252067627e-10,-96.76930163319385,noise,,0,0
19756,602905.2734375,1.3520523465348904e-39,-390.2887434086331,noise,,0,0
19757,602935.791015625,1.841687278519855e-10,-98.94651958877338,noise,,0,0
19758,602966.30859375,2.3717036867737855e-40,-397.84807418402704,noise,,0,0
19759,602996.826171875,4.429002326755963e-11,-105.13561938653143,noise,,0,0
19760,603027.34375,2.981484068067365e-39,-386.85435354111434,noise,,0,0
19761,603057.861328125,1.118490585775721e-12,-121.11235514058096,noise,,0,0
19762,603088.37890625,6.528809501142596e-40,-393.4503385023103,noise,,0,0
19763,603118.896484375,3.712086745329095e-11,-105.90249730683249,noise,,0,0
19764,603149.4140625,3.9482730434724106e-39,-385.63460668350024,noise,,0,0
19765,603179.931640625,4.2136975978256325e-11,-105.35204482481171,noise,,0,0
19766,603210.44921875,3.102432580519963e-40,-396.681654945451,noise,,0,0
19767,603240.966796875,1.2147560859641463e-11,-110.75378763523793,noise,,0,0
19768,603271.484375,7.797620260212005e-40,-392.6790576562636,noise,,0,0
19769,603302.001953125,3.2874925365933095e-11,-106.43003071547611,noise,,0,0
19770,603332.51953125,7.375435267201576e-41,-402.92080191450407,noise,,0,0
19771,603363.037109375,2.509494122038878e-11,-107.602816643166,noise,,0,0
19772,603393.5546875,1.7700186833614165e-39,-389.1188999652853,noise,,0,0
19773,603424.072265625,5.0510540635925996e-11,-104.56485830115699,noise,,0,0
19774,603454.58984375,1.6423349809432748e-38,-379.44406103847723,noise,,0,0
19775,603485.107421875,2.2041836825484445e-11,-108.1662006408466,noise,,0,0
19776,603515.625,4.5190405476131096e-39,-385.048216089865,noise,,0,0
19777,603546.142578125,6.419210753667102e-11,-103.5238621254365,noise,,0,0
19778,603576.66015625,2.8957030442769475e-39,-386.9811382438943,noise,,0,0
19779,603607.177734375,3.1837482296347893e-12,-116.56929130616005,noise,,0,0
19780,603637.6953125,9.430072320442408e-40,-391.85352823682,noise,,0,0
19781,603668.212890625,1.708897225208691e-10,-99.27151902491724,noise,,0,0
19782,603698.73046875,3.4488358337927252e-40,-396.22195324854715,noise,,0,0
19783,603729.248046875,2.4787473298909383e-11,-107.65635587701398,noise,,0,0
19784,603759.765625,2.8474179660484995e-40,-397.05416626160803,noise,,0,0
19785,603790.283203125,5.231362394891737e-11,-104.41253040915201,noise,,0,0
19786,603820.80078125,1.4484427387359118e-39,-389.98966516170367,noise,,0,0
19787,603851.318359375,2.0391347060521706e-11,-108.50421930700028,noise,,0,0
19788,603881.8359375,1.5343600929282278e-38,-379.73940552655995,noise,,0,0
19789,603912.353515625,5.446299215401851e-12,-114.23766349635399,noise,,0,0
19790,603942.87109375,9.695178111813458e-39,-381.7331205510464,noise,,0,0
19791,603973.388671875,1.665096392256629e-11,-109.38428467260188,noise,,0,0
19792,604003.90625,7.615816348853845e-39,-382.7815138435809,noise,,0,0
19793,604034.423828125,6.475170753030565e-12,-113.48616621656474,noise,,0,0
19794,604064.94140625,2.168542221060383e-39,-388.23699964903363,noise,,0,0
19795,604095.458984375,6.146019596867224e-12,-113.71273906401994,noise,,0,0
19796,604125.9765625,3.449402849819761e-39,-386.2212392925838,noise,,0,0
19797,604156.494140625,9.698210005382624e-12,-111.73176262983162,noise,,0,0
19798,604187.01171875,1.73481168370318e-38,-379.20615508696125,noise,,0,0
19799,604217.529296875,8.890709756311204e-12,-112.1093141447495,noise,,0,0
19800,604248.046875,1.99291472353691e-37,-368.6037913137738,noise,,0,0
19801,604278.564453125,4.2983587511750155e-11,-105.26565187181062,noise,,0,0
19802,604309.08203125,1.1224134915919543e-38,-381.0971496875088,noise,,0,0
19803,604339.599609375,5.46175073901819e-12,-114.22535970977448,noise,,0,0
19804,604370.1171875,2.2446914484599764e-39,-388.08711195045277,noise,,0,0
19805,604400.634765625,4.743866440361929e-11,-104.83735393766365,noise,,0,0
19806,604431.15234375,9.419353943167579e-37,-361.85846730768833,noise,,0,0
19807,604461.669921875,4.43274416901194e-12,-115.1319517990163,noise,,0,0
19808,604492.1875,2.9537267965006514e-36,-356.8949752411234,noise,,0,0
19809,604522.705078125,3.721514710372716e-12,-115.89148107085632,noise,,0,0
19810,604553.22265625,1.644500546288874e-38,-379.4383382500499,noise,,0,0
19811,604583.740234375,2.1095741066356455e-12,-118.35673060897949,noise,,0,0
19812,604614.2578125,6.560052698776279e-38,-373.42960518891323,noise,,0,0
19813,604644.775390625,2.6970988536701212e-11,-107.28970982650549,noise,,0,0
19814,604675.29296875,9.832602365270323e-39,-381.67199370633654,noise,,0,0
19815,604705.810546875,3.828687482994579e-12,-115.76817928629461,noise,,0,0
19816,604736.328125,1.57903939866528e-38,-379.6147488085282,noise,,0,0
19817,604766.845703125,1.6087970817140353e-11,-109.53366577293936,noise,,0,0
19818,604797.36328125,3.3727851224430194e-40,-396.3187917359085,noise,,0,0
19819,604827.880859375,2.7342072198624463e-11,-107.23036421340474,noise,,0,0
19820,604858.3984375,2.8277740923834965e-38,-377.0842313586803,noise,,0,0
19821,604888.916015625,3.8785141648335526e-11,-105.71202465210051,noise,,0,0
19822,604919.43359375,1.711013861844779e-38,-379.2661431908373,noise,,0,0
19823,604949.951171875,1.7668536231105885e-11,-109.12667275689124,noise,,0,0
19824,604980.46875,5.598048751936008e-40,-394.118311707894,noise,,0,0
19825,605010.986328125,1.165727049714369e-11,-110.93270973067277,noise,,0,0
19826,605041.50390625,8.901128025455387e-39,-382.104227995277,noise,,0,0
19827,605072.021484375,3.3271733849142983e-13,-126.37792413777251,noise,,0,0
19828,605102.5390625,2.340425454951307e-39,-387.9057303415159,noise,,0,0
19829,605133.056640625,2.573162933708468e-11,-107.49400560310848,noise,,0,0
19830,605163.57421875,3.0255759414273096e-40,-396.7905978897173,noise,,0,0
19831,605194.091796875,2.5365796464217083e-11,-107.55619343751425,noise,,0,0
19832,605224.609375,1.590227278015807e-39,-389.58408648222303,noise,,0,0
19833,605255.126953125,9.331869536702592e-11,-101.89899188540312,noise,,0,0
19834,605285.64453125,5.91479802774795e-39,-383.87927927702947,noise,,0,0
19835,605316.162109375,2.606562937582977e-12,-117.43799631309294,noise,,0,0
19836,605346.6796875,1.0534423550884078e-39,-391.37257071317373,noise,,0,0
19837,605377.197265625,1.916046128778036e-11,-108.77461886591897,noise,,0,0
19838,605407.71484375,1.0684595009249664e-38,-381.31109781854195,noise,,0,0
19839,605438.232421875,1.9678057631408743e-11,-108.65885618931819,noise,,0,0
19840,605468.75,3.927551322017948e-40,-395.65745978339544,noise,,0,0
19841,605499.267578125,1.931587119081745e-11,-108.73953546476483,noise,,0,0
19842,605529.78515625,5.6681524756070865e-39,-384.0642632266179,noise,,0,0
19843,605560.302734375,1.2607698188574222e-11,-110.5923204325147,noise,,0,0
19844,605590.8203125,8.029016810012935e-39,-382.552054799121,noise,,0,0
19845,605621.337890625,2.4911832786534033e-12,-117.63462166934727,noise,,0,0
19846,605651.85546875,2.093668233954735e-40,-398.3895998330182,noise,,0,0
19847,605682.373046875,1.0525472272981215e-10,-101.37626255558911,noise,,0,0
19848,605712.890625,1.362223523674905e-39,-390.25619471429343,noise,,0,0
19849,605743.408203125,2.2055397635884374e-10,-98.16352955029663,noise,,0,0
19850,605773.92578125,1.7224993446141527e-39,-389.2370878175558,noise,,0,0
19851,605804.443359375,1.793022188429992e-11,-109.06282183156105,noise,,0,0
19852,605834.9609375,6.606370596080758e-40,-393.39904914534253,noise,,0,0
19853,605865.478515625,1.471574394588027e-11,-109.92085624596885,noise,,0,0
19854,605895.99609375,1.578088236874828e-39,-389.6173656449515,noise,,0,0
19855,605926.513671875,3.300541437850853e-12,-116.41282657462318,noise,,0,0
19856,605957.03125,2.300743550281447e-39,-387.9799963385832,noise,,0,0
19857,605987.548828125,6.984360286859961e-11,-103.15741212821263,noise,,0,0
19858,606018.06640625,3.876791161588879e-40,-395.7139544041406,noise,,0,0
19859,606048.583984375,9.904432330993856e-11,-101.64038257938024,noise,,0,0
19860,606079.1015625,2.207547980588206e-39,-388.15957695441716,noise,,0,0
19861,606109.619140625,2.863931688729495e-10,-97.0290519224224,noise,,0,0
19862,606140.13671875,2.3844933544999318e-40,-397.82471730684614,noise,,0,0
19863,606170.654296875,6.301341886042493e-11,-103.60434803726659,noise,,0,0
19864,606201.171875,2.5329182810656907e-40,-397.56246668614585,noise,,0,0
19865,606231.689453125,2.1391177603073995e-10,-98.29633153571089,noise,,0,0
19866,606262.20703125,4.2221731842127595e-40,-395.34331803955746,noise,,0,0
19867,606292.724609375,1.478099740500273e-09,-89.90164106344061,noise,,0,0
19868,606323.2421875,5.9278922857823874e-40,-393.8696754350377,noise,,0,0
19869,606353.759765625,2.669571574279235e-10,-97.33426277808805,noise,,0,0
19870,606384.27734375,1.6328397829325322e-39,-389.469242739921,noise,,0,0
19871,606414.794921875,1.6833370819886436e-08,-79.33696756553863,noise,,0,0
19872,606445.3125,1.912205032440431e-39,-388.7833339028035,noise,,0,0
19873,606475.830078125,2.6908498883496916e-10,-97.29978376188635,noise,,0,0
19874,606506.34765625,7.210857697438405e-40,-393.0188092202493,noise,,0,0
19875,606536.865234375,7.98470786358256e-10,-92.57608815854758,noise,,0,0
19876,606567.3828125,1.6838101851108304e-39,-389.3357471492016,noise,,0,0
19877,606597.900390625,1.9499648273320662e-09,-88.69841069285619,noise,,0,0
19878,606628.41796875,4.08058498589876e-40,-395.49145419802585,noise,,0,0
19879,606658.935546875,1.6252291245155517e-09,-89.48953250701878,noise,,0,0
19880,606689.453125,1.20545872146201e-41,-410.78715503675824,noise,,0,0
19881,606719.970703125,9.628605558047204e-11,-101.7630445117214,noise,,0,0
19882,606750.48828125,3.390295517386118e-39,-386.2963029166929,noise,,0,0
19883,606781.005859375,3.084134090941809e-12,-116.70734595194153,noise,,0,0
19884,606811.5234375,1.2602413972632467e-39,-390.59414105579765,noise,,0,0
19885,606842.041015625,4.2014875931315843e-13,-125.36464761670166,noise,,0,0
19886,606872.55859375,9.842421620337942e-41,-401.6676588210023,noise,,0,0
19887,606903.076171875,1.906827863641084e-10,-98.79556357635991,noise,,0,0
19888,606933.59375,7.681193578008687e-40,-392.7443913694822,noise,,0,0
19889,606964.111328125,1.6567454818632512e-10,-99.40612052199151,noise,,0,0
19890,606994.62890625,7.554370325867379e-40,-392.81669576352374,noise,,0,0
19891,607025.146484375,4.922301314742246e-11,-104.67699651922337,noise,,0,0
19892,607055.6640625,3.479278131146987e-40,-396.1837869974932,noise,,0,0
19893,607086.181640625,4.8979697873474106e-11,-104.69851745199088,noise,,0,0
19894,607116.69921875,1.2781638522995916e-39,-390.532813159711,noise,,0,0
19895,607147.216796875,7.093160378986145e-12,-113.0902806757376,noise,,0,0
19896,607177.734375,5.404886032121808e-40,-394.270813062764,noise,,0,0
