job_id,phase,role,category,mismatch_seed,noise_mode,noise_seed,band,pvt,warmup_frames,total_frames,retained_frame_start,retained_frame_end,nfft,bin,fin_hz,maxstep_ps,solver_profile,required,state,returncode,elapsed_s,overall_status,completed_utc
PVT3_SS_3P0_125C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S065_LOW_W4,P5_PVT_SS_MC20_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,DEEP_TAIL,65,ON,100065,LOW,SS_3P0_125C,4,68,4,67,64,7,218750.0,50,ROBUST_GEAR,True,COMPLETE,0,70.98759648995474,PASS_FAST64_COMPLETE,2026-07-28T05:30:47.787045+00:00
PVT3_SS_3P0_125C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S021_LOW_W4,P5_PVT_SS_MC20_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,DEEP_TAIL,21,ON,100021,LOW,SS_3P0_125C,4,68,4,67,64,7,218750.0,50,ROBUST_GEAR,True,COMPLETE,0,70.9980845770333,PASS_FAST64_COMPLETE,2026-07-28T05:30:49.291089+00:00
PVT3_SS_3P0_125C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S036_LOW_W4,P5_PVT_SS_MC20_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,DEEP_TAIL,36,ON,100036,LOW,SS_3P0_125C,4,68,4,67,64,7,218750.0,50,ROBUST_GEAR,True,COMPLETE,0,71.77635569102131,PASS_FAST64_COMPLETE,2026-07-28T05:31:56.686803+00:00
PVT3_SS_3P0_125C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S002_LOW_W4,P5_PVT_SS_MC20_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,DEEP_TAIL,2,ON,100002,LOW,SS_3P0_125C,4,68,4,67,64,7,218750.0,50,ROBUST_GEAR,True,COMPLETE,0,72.35692167596426,PASS_FAST64_COMPLETE,2026-07-28T05:31:59.193044+00:00
PVT3_SS_3P0_125C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S012_LOW_W4,P5_PVT_SS_MC20_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,DEEP_TAIL,12,ON,100012,LOW,SS_3P0_125C,4,68,4,67,64,7,218750.0,50,ROBUST_GEAR,True,COMPLETE,0,71.64470707508735,PASS_FAST64_COMPLETE,2026-07-28T05:31:59.450917+00:00
PVT3_SS_3P0_125C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S182_LOW_W4,P5_PVT_SS_MC20_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,DEEP_TAIL,182,ON,100182,LOW,SS_3P0_125C,4,68,4,67,64,7,218750.0,50,ROBUST_GEAR,True,COMPLETE,0,71.94544311799109,PASS_FAST64_COMPLETE,2026-07-28T05:32:01.254257+00:00
PVT3_SS_3P0_125C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S086_LOW_W4,P5_PVT_SS_MC20_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,MIDDLE_TAIL,86,ON,100086,LOW,SS_3P0_125C,4,68,4,67,64,7,218750.0,50,ROBUST_GEAR,True,COMPLETE,0,71.33227763709147,PASS_FAST64_COMPLETE,2026-07-28T05:33:08.039495+00:00
PVT3_SS_3P0_125C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S080_LOW_W4,P5_PVT_SS_MC20_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,MIDDLE_TAIL,80,ON,100080,LOW,SS_3P0_125C,4,68,4,67,64,7,218750.0,50,ROBUST_GEAR,True,COMPLETE,0,70.84293316607364,PASS_FAST64_COMPLETE,2026-07-28T05:33:10.054622+00:00
PVT3_SS_3P0_125C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S128_LOW_W4,P5_PVT_SS_MC20_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,MIDDLE_TAIL,128,ON,100128,LOW,SS_3P0_125C,4,68,4,67,64,7,218750.0,50,ROBUST_GEAR,True,COMPLETE,0,70.44481969694607,PASS_FAST64_COMPLETE,2026-07-28T05:33:09.914716+00:00
PVT3_SS_3P0_125C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S189_LOW_W4,P5_PVT_SS_MC20_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,MIDDLE_TAIL,189,ON,100189,LOW,SS_3P0_125C,4,68,4,67,64,7,218750.0,50,ROBUST_GEAR,True,COMPLETE,0,71.65634024690371,PASS_FAST64_COMPLETE,2026-07-28T05:33:12.928444+00:00
PVT3_SS_3P0_125C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S116_LOW_W4,P5_PVT_SS_MC20_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,MARGINAL_DIAGNOSTIC,116,ON,100116,LOW,SS_3P0_125C,4,68,4,67,64,7,218750.0,50,ROBUST_GEAR,True,COMPLETE,0,93.26467473607045,PASS_FAST64_COMPLETE,2026-07-28T05:34:41.319731+00:00
