target_transition,lower_v,transition_v,upper_v,inl_ep_lsb
167,0.5104398351954664,0.5105176550196852,0.5105954748439039,0.04108196367781891
168,0.5235439991387799,0.5236218189629986,0.5236996387872175,0.029344259769867063
169,0.537270721675843,0.5373485415000617,0.5374263613242805,0.06455737149370587
170,0.5503748856191562,0.5504527054433749,0.5505305252675936,0.05281966758576239
171,0.5636346892109068,0.5637125090351255,0.5637903288593442,0.05281966758576239
172,0.5768944928026578,0.5769723126268765,0.5770501324510953,0.05281966758576239
173,0.5904655756912833,0.5905433955155021,0.5906212153397208,0.07629507540164934
174,0.6037253792830339,0.6038031991072527,0.6038810189314714,0.07629507540164934
175,0.6168295432263475,0.6169073630505663,0.616985182874785,0.06455737149370587
176,0.6291555089274732,0.6292333287516919,0.6293111485759106,-0.005868851953971738
177,0.6427265918160987,0.6428044116403175,0.6428822314645363,0.017606555861923587
178,0.6558307557594123,0.655908575583631,0.6559863954078498,0.005868851953971738
179,0.6690905593511629,0.6691683791753816,0.6692461989996004,0.005868851953971738
180,0.6823503629429135,0.6824281827671322,0.682506002591351,0.005868851953971738
181,0.6959214458315391,0.6959992656557579,0.6960770854799767,0.029344259769867063
182,0.7091812494232902,0.7092590692475089,0.7093368890717278,0.029344259769867063
183,0.7222854133666032,0.7223632331908221,0.7224410530150408,0.017606555861923587
184,0.7353895773099164,0.7354673971341351,0.7355452169583538,0.005868851953971738
185,0.74911629984698,0.7491941196711988,0.7492719394954175,0.04108196367781891
186,0.7622204637902931,0.7622982836145118,0.7623761034387306,0.029344259769867063
187,0.7754802673820437,0.7755580872062624,0.7756359070304812,0.029344259769867063
188,0.7888957106222323,0.788973530446451,0.7890513502706697,0.04108196367781891
189,0.8024667935108578,0.8025446133350765,0.8026224331592953,0.06455737149370587
190,0.815570957454171,0.8156487772783897,0.8157265971026084,0.05281966758576239
191,0.8288307610459216,0.8289085808701403,0.828986400694359,0.05281966758576239
192,0.8358649787001726,0.8359427985243914,0.8360206183486101,-0.4166884887321106
193,0.8547278096356732,0.8548056294598919,0.8548834492841106,0.005868851953971738
194,0.8678319735789863,0.8679097934032051,0.8679876132274238,-0.005868851953971738
195,0.8810917771707374,0.8811695969949561,0.8812474168191748,-0.005868851953971738
196,0.894351580762488,0.8944294005867067,0.8945072204109255,-0.005868851953971738
197,0.9079226636511135,0.9080004834753324,0.9080783032995511,0.017606555861923587
198,0.9211824672428641,0.921260287067083,0.9213381068913017,0.017606555861923587
199,0.9342866311861777,0.9343644510103964,0.9344422708346152,0.005868851953971738
