job_id,frame_index,comparator_p_initial_values,comparator_n_initial_values,comparator_p_retry_5ns_values,comparator_n_retry_5ns_values,comparator_decision_sources,comparator_valid_decision_count,comparator_retry_decision_count,comparator_direct_bits,comparator_direct_code,comparator_inverse_code,dctrl_direct_bits_7_to_1,dctrl_valid_update_count,dctrl_direct_code_7_to_1,dctrl_inverse_code_7_to_1,digital_dout_code,digital_observation,driver_dout_bits_470,driver_dout_code_470,analog_dout_bits_470,analog_dout_code_470,driver_dout_bits_480,driver_dout_code_480,analog_dout_bits_480,analog_dout_code_480,driver_analog_match_480,dout_stable_470_to_480
MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S047_LOW_W4,0,-3.05166e-06;-8.4567e-06;-3.15416e-06;-3.15159e-06;-8.39675e-06;-8.3948e-06;-3.13661e-06;-8.43668e-06,-3.17282e-06;-8.41288e-06;-3.2775e-06;-3.2755e-06;-8.36245e-06;-8.36213e-06;-3.25988e-06;-8.40033e-06,3.3;3.3;-1.71043e-06;3.3;3.3;3.3;3.3;3.3,-1.76444e-06;-2.01194e-06;3.3;-1.67128e-06;-1.97833e-06;-1.97397e-06;-1.66238e-06;-1.96988e-06,RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS,8,8,11011111,223,32,1101111,7,222,32,223,INFERRED_AT_DAC_BRIDGE_OUTPUT,11011111,223,11011111,223,11011111,223,11011111,223,True,True
MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S047_LOW_W4,1,-3.09226e-06;-8.50404e-06;-3.19041e-06;-3.17283e-06;-8.44017e-06;-8.43831e-06;-3.16489e-06;-7.67077e-06,-3.21507e-06;-8.4538e-06;-3.31569e-06;-3.29675e-06;-8.40024e-06;-8.40005e-06;-3.28962e-06;-7.59526e-06,3.3;3.3;3.3;-1.70959e-06;3.3;3.3;3.3;-2.03432e-06,-1.78239e-06;-2.01915e-06;-1.67999e-06;3.3;-1.98025e-06;-1.97717e-06;-1.66311e-06;3.3,RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS,8,8,11101110,238,17,1110111,7,238,16,238,INFERRED_AT_DAC_BRIDGE_OUTPUT,11101110,238,11101110,238,11101110,238,11101110,238,True,True
MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S047_LOW_W4,2,-2.44416e-06;-7.534e-06;-2.57439e-06;-2.6542e-06;-7.47361e-06;-7.47121e-06;-2.53488e-06;-7.51536e-06,-2.54027e-06;-7.61895e-06;-2.67289e-06;-2.75255e-06;-7.56598e-06;-7.56592e-06;-2.63326e-06;-7.602e-06,3.3;3.3;-1.65288e-06;-1.6526e-06;3.3;-1.94252e-06;3.3;3.3,-1.68667e-06;-1.92889e-06;3.3;3.3;-1.89505e-06;3.3;-1.59819e-06;-1.89118e-06,RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS,8,8,11001011,203,52,1100101,7,202,52,203,INFERRED_AT_DAC_BRIDGE_OUTPUT,11001011,203,11001011,203,11001011,203,11001011,203,True,True
MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S047_LOW_W4,3,-3.04123e-06;-8.49735e-06;-3.19989e-06;-3.17744e-06;-8.43557e-06;-8.43705e-06;-3.16534e-06;-8.68219e-06,-3.16305e-06;-8.46562e-06;-3.32438e-06;-3.30105e-06;-8.40284e-06;-8.40053e-06;-3.28912e-06;-8.64804e-06,3.3;-2.08082e-06;-1.72526e-06;-1.71774e-06;-2.03027e-06;3.3;-1.70842e-06;3.3,-1.75103e-06;3.3;3.3;3.3;3.3;-1.97222e-06;3.3;-1.96605e-06,RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS,8,8,10000101,133,122,1000010,7,132,122,133,INFERRED_AT_DAC_BRIDGE_OUTPUT,10000101,133,10000101,133,10000101,133,10000101,133,True,True
MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S047_LOW_W4,64,-3.28523e-06;-8.63095e-06;-3.06912e-06;-3.26495e-06;-8.22124e-06;-8.57028e-06;-3.10763e-06;-8.21735e-06,-3.41149e-06;-8.56283e-06;-3.1889e-06;-3.39369e-06;-8.21093e-06;-8.51384e-06;-3.23041e-06;-8.21025e-06,3.3;3.3;-1.70218e-06;3.3;3.3;3.3;3.3;3.3,-1.78183e-06;-2.02748e-06;3.3;-1.68464e-06;-1.96302e-06;-1.98757e-06;-1.6607e-06;-1.95056e-06,RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS,8,8,11011111,223,32,1101111,7,222,32,223,INFERRED_AT_DAC_BRIDGE_OUTPUT,11011111,223,11011111,223,11011111,223,11011111,223,True,True
MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S047_LOW_W4,65,-3.20637e-06;-8.67794e-06;-3.10565e-06;-3.28689e-06;-8.26472e-06;-8.61386e-06;-3.13625e-06;-8.26068e-06,-3.33399e-06;-8.60335e-06;-3.22731e-06;-3.4156e-06;-8.2487e-06;-8.5518e-06;-3.2598e-06;-8.24869e-06,3.3;3.3;3.3;-1.72552e-06;3.3;3.3;3.3;-2.04262e-06,-1.79585e-06;-2.03504e-06;-1.67034e-06;3.3;-1.96628e-06;-1.99178e-06;-1.66162e-06;3.3,RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS,8,8,11101110,238,17,1110111,7,238,16,238,INFERRED_AT_DAC_BRIDGE_OUTPUT,11101110,238,11101110,238,11101110,238,11101110,238,True,True
MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S047_LOW_W4,66,-2.55921e-06;-7.70825e-06;-2.49017e-06;-2.74763e-06;-7.41262e-06;-7.64663e-06;-2.50622e-06;-7.29598e-06,-2.66014e-06;-7.76913e-06;-2.58515e-06;-2.8496e-06;-7.51985e-06;-7.7178e-06;-2.60341e-06;-7.41191e-06,3.3;3.3;-1.64401e-06;-1.66409e-06;3.3;-1.95606e-06;3.3;3.3,-1.70041e-06;-1.94377e-06;3.3;3.3;-1.88862e-06;3.3;-1.59511e-06;-1.87335e-06,RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS,8,8,11001011,203,52,1100101,7,202,52,203,INFERRED_AT_DAC_BRIDGE_OUTPUT,11001011,203,11001011,203,11001011,203,11001011,203,True,True
MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S047_LOW_W4,67,-3.15855e-06;-8.67027e-06;-3.11571e-06;-3.29122e-06;-8.26043e-06;-8.61255e-06;-3.19148e-06;-8.4982e-06,-3.28522e-06;-8.61579e-06;-3.23669e-06;-3.41957e-06;-8.25091e-06;-8.5524e-06;-3.31597e-06;-8.49547e-06,3.3;-2.09691e-06;-1.71555e-06;-1.73125e-06;-2.01701e-06;3.3;-1.70806e-06;3.3,-1.7642e-06;3.3;3.3;3.3;3.3;-1.98852e-06;3.3;-1.94671e-06,RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS,8,8,10000101,133,122,1000010,7,132,122,133,INFERRED_AT_DAC_BRIDGE_OUTPUT,10000101,133,10000101,133,10000101,133,10000101,133,True,True
MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S048_LOW_W4,0,-3.15326e-06;-8.59834e-06;-3.14578e-06;-3.25241e-06;-8.5367e-06;-8.53702e-06;-3.13381e-06;-8.58339e-06,-3.24315e-06;-8.55825e-06;-3.23852e-06;-3.34285e-06;-8.51484e-06;-8.51325e-06;-3.22538e-06;-8.55248e-06,3.3;3.3;3.3;-1.71053e-06;-2.02112e-06;-2.01638e-06;-1.69687e-06;3.3,-1.78106e-06;-2.0254e-06;-1.68066e-06;3.3;3.3;3.3;3.3;-1.96938e-06,RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS,8,8,11100001,225,30,1110000,7,224,30,225,INFERRED_AT_DAC_BRIDGE_OUTPUT,11100001,225,11100001,225,11100001,225,11100001,225,True,True
MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S048_LOW_W4,1,-3.1559e-06;-8.73552e-06;-3.38313e-06;-3.22747e-06;-8.67177e-06;-8.67218e-06;-3.22309e-06;-8.71843e-06,-3.24997e-06;-8.68226e-06;-3.47959e-06;-3.32237e-06;-8.6383e-06;-8.6369e-06;-3.31734e-06;-8.67621e-06,3.3;3.3;3.3;3.3;-2.03232e-06;-2.02975e-06;-1.70911e-06;-2.02707e-06,-1.80423e-06;-2.04196e-06;-1.70298e-06;-1.67783e-06;3.3;3.3;3.3;3.3,RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS,8,8,11110000,240,15,1111000,7,240,14,240,INFERRED_AT_DAC_BRIDGE_OUTPUT,11110000,240,11110000,240,11110000,240,11110000,240,True,True
MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S048_LOW_W4,2,-2.9953e-06;-8.5025e-06;-3.09559e-06;-3.08065e-06;-7.64063e-06;-8.44843e-06;-3.07449e-06;-8.49271e-06,-3.08471e-06;-8.47297e-06;-3.18529e-06;-3.16989e-06;-7.59342e-06;-8.42889e-06;-3.16417e-06;-8.47075e-06,3.3;3.3;-1.70498e-06;-1.69612e-06;3.3;3.3;-1.69245e-06;-2.00649e-06,-1.76375e-06;-2.01484e-06;3.3;3.3;-1.98954e-06;-1.97245e-06;3.3;3.3,RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS,8,8,11001100,204,51,1100110,7,204,50,204,INFERRED_AT_DAC_BRIDGE_OUTPUT,11001100,204,11001100,204,11001100,204,11001100,204,True,True
MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S048_LOW_W4,3,-2.87658e-06;-8.36963e-06;-3.20747e-06;-2.9944e-06;-8.31188e-06;-8.31385e-06;-2.98506e-06;-8.35716e-06,-2.96261e-06;-8.36817e-06;-3.29767e-06;-3.08083e-06;-8.30677e-06;-8.30548e-06;-3.07262e-06;-8.34755e-06,3.3;-2.04537e-06;-1.70325e-06;-1.69102e-06;-1.99517e-06;3.3;3.3;-1.99565e-06,-1.74261e-06;3.3;3.3;3.3;3.3;-1.96793e-06;-1.65174e-06;3.3,RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS,8,8,10000110,134,121,1000011,7,134,120,134,INFERRED_AT_DAC_BRIDGE_OUTPUT,10000110,134,10000110,134,10000110,134,10000110,134,True,True
MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S048_LOW_W4,64,-3.17675e-06;-8.77792e-06;-3.05744e-06;-3.46558e-06;-8.35656e-06;-8.71733e-06;-3.10416e-06;-8.35761e-06,-3.27135e-06;-8.7208e-06;-3.14747e-06;-3.56121e-06;-8.35048e-06;-8.67775e-06;-3.19479e-06;-8.34703e-06,3.3;3.3;3.3;-1.72724e-06;-2.00567e-06;-2.0316e-06;-1.69441e-06;-1.98437e-06,-1.79116e-06;-2.04063e-06;-1.66935e-06;3.3;3.3;3.3;3.3;3.3,RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS,8,8,11100000,224,31,1110000,7,224,30,224,INFERRED_AT_DAC_BRIDGE_OUTPUT,11100000,224,11100000,224,11100000,224,11100000,224,True,True
MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S048_LOW_W4,65,-3.30336e-06;-8.91481e-06;-3.34145e-06;-3.35513e-06;-8.49164e-06;-8.85249e-06;-3.19342e-06;-8.49257e-06,-3.40055e-06;-8.84448e-06;-3.43332e-06;-3.45351e-06;-8.47399e-06;-8.80124e-06;-3.28674e-06;-8.47093e-06,3.3;3.3;3.3;3.3;-2.01758e-06;-2.04458e-06;-1.70681e-06;-2.04739e-06,-1.81822e-06;-2.05636e-06;-1.69523e-06;-1.694e-06;3.3;3.3;3.3;3.3,RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS,8,8,11110000,240,15,1111000,7,240,14,240,INFERRED_AT_DAC_BRIDGE_OUTPUT,11110000,240,11110000,240,11110000,240,11110000,240,True,True
MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S048_LOW_W4,66,-3.11434e-06;-8.68213e-06;-3.00768e-06;-3.19895e-06;-8.26987e-06;-8.62893e-06;-3.04475e-06;-8.26718e-06,-3.20741e-06;-8.63575e-06;-3.09467e-06;-3.29184e-06;-8.26407e-06;-8.59316e-06;-3.13354e-06;-8.26498e-06,3.3;3.3;-1.69528e-06;-1.70832e-06;3.3;3.3;-1.68726e-06;-1.9863e-06,-1.77715e-06;-2.03034e-06;3.3;3.3;-1.96495e-06;-1.98789e-06;3.3;3.3,RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS,8,8,11001100,204,51,1100110,7,204,50,204,INFERRED_AT_DAC_BRIDGE_OUTPUT,11001100,204,11001100,204,11001100,204,11001100,204,True,True
MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S048_LOW_W4,67,-2.99763e-06;-8.54806e-06;-3.03941e-06;-3.11272e-06;-8.13146e-06;-8.4943e-06;-2.95536e-06;-8.13137e-06,-3.08734e-06;-8.53114e-06;-3.1292e-06;-3.20279e-06;-8.14264e-06;-8.46968e-06;-3.04203e-06;-8.14215e-06,3.3;-2.06022e-06;-1.69109e-06;-1.70235e-06;-1.98053e-06;3.3;3.3;-1.97841e-06,-1.75638e-06;3.3;3.3;3.3;3.3;-1.98246e-06;-1.64967e-06;3.3,RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS,8,8,10000110,134,121,1000011,7,134,120,134,INFERRED_AT_DAC_BRIDGE_OUTPUT,10000110,134,10000110,134,10000110,134,10000110,134,True,True
MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S049_LOW_W4,0,-3.0544e-06;-8.37681e-06;-3.14601e-06;-3.38001e-06;-8.3197e-06;-8.31973e-06;-3.13269e-06;-8.35993e-06,-3.01346e-06;-8.39786e-06;-3.10472e-06;-3.33973e-06;-8.35204e-06;-8.35045e-06;-3.09048e-06;-8.39047e-06,3.3;3.3;3.3;-1.70207e-06;-2.00505e-06;-2.00246e-06;-1.68481e-06;-1.99805e-06,-1.7522e-06;-1.99791e-06;-1.652e-06;3.3;3.3;3.3;3.3;3.3,RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS,8,8,11100000,224,31,1110000,7,224,30,224,INFERRED_AT_DAC_BRIDGE_OUTPUT,11100000,224,11100000,224,11100000,224,11100000,224,True,True
MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S049_LOW_W4,1,-3.21735e-06;-8.57697e-06;-3.51626e-06;-3.29063e-06;-8.52314e-06;-8.52152e-06;-3.28524e-06;-8.55938e-06,-3.17551e-06;-8.60637e-06;-3.47594e-06;-3.24824e-06;-8.55528e-06;-8.55556e-06;-3.24333e-06;-8.59833e-06,3.3;3.3;3.3;-1.70033e-06;3.3;3.3;3.3;3.3,-1.78456e-06;-2.02237e-06;-1.68779e-06;3.3;-1.98345e-06;-1.97889e-06;-1.66613e-06;-1.97566e-06,RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS,8,8,11101111,239,16,1110111,7,238,16,239,INFERRED_AT_DAC_BRIDGE_OUTPUT,11101111,239,11101111,239,11101111,239,11101111,239,True,True
MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S049_LOW_W4,2,-2.94658e-06;-8.29126e-06;-3.27424e-06;-3.07838e-06;-8.24339e-06;-8.24086e-06;-3.07094e-06;-7.92651e-06,-2.90594e-06;-8.31106e-06;-3.23387e-06;-3.03634e-06;-8.26417e-06;-8.26537e-06;-3.03025e-06;-7.95494e-06,3.3;3.3;-1.69528e-06;-1.6818e-06;3.3;-1.98465e-06;3.3;3.3,-1.73476e-06;-1.98725e-06;3.3;3.3;-1.95219e-06;3.3;-1.64382e-06;-1.95325e-06,RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS,8,8,11001011,203,52,1100101,7,202,52,203,INFERRED_AT_DAC_BRIDGE_OUTPUT,11001011,203,11001011,203,11001011,203,11001011,203,True,True
MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S049_LOW_W4,3,-3.05259e-06;-8.41177e-06;-3.35693e-06;-3.17264e-06;-8.35936e-06;-8.36125e-06;-3.1628e-06;-8.40036e-06,-3.01157e-06;-8.4527e-06;-3.31669e-06;-3.13025e-06;-8.39151e-06;-8.38956e-06;-3.12125e-06;-8.43157e-06,3.3;-2.05343e-06;-1.70784e-06;-1.69639e-06;-2.00518e-06;3.3;-1.68462e-06;3.3,-1.73853e-06;3.3;3.3;3.3;3.3;-1.95963e-06;3.3;-1.96076e-06,RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS,8,8,10000101,133,122,1000010,7,132,122,133,INFERRED_AT_DAC_BRIDGE_OUTPUT,10000101,133,10000101,133,10000101,133,10000101,133,True,True
MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S049_LOW_W4,64,-3.17723e-06;-8.53476e-06;-3.05489e-06;-3.5362e-06;-8.16116e-06;-8.47847e-06;-3.21273e-06;-8.16111e-06,-3.1354e-06;-8.56282e-06;-3.01426e-06;-3.49544e-06;-8.18531e-06;-8.51717e-06;-3.16902e-06;-8.18204e-06,3.3;3.3;3.3;-1.7149e-06;-1.99022e-06;-2.01786e-06;-1.687e-06;-1.97966e-06,-1.76586e-06;-2.01318e-06;-1.64489e-06;3.3;3.3;3.3;3.3;3.3,RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS,8,8,11100000,224,31,1110000,7,224,30,224,INFERRED_AT_DAC_BRIDGE_OUTPUT,11100000,224,11100000,224,11100000,224,11100000,224,True,True
MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S049_LOW_W4,65,-3.33936e-06;-8.7346e-06;-3.41881e-06;-3.41267e-06;-8.36414e-06;-8.68051e-06;-3.2546e-06;-8.36055e-06,-3.29662e-06;-8.77097e-06;-3.37859e-06;-3.36949e-06;-8.38899e-06;-8.72205e-06;-3.21292e-06;-8.38991e-06,3.3;3.3;3.3;-1.71316e-06;3.3;3.3;3.3;3.3,-1.79849e-06;-2.03819e-06;-1.6787e-06;3.3;-1.96808e-06;-1.99482e-06;-1.66335e-06;-1.9937e-06,RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS,8,8,11101111,239,16,1110111,7,238,16,239,INFERRED_AT_DAC_BRIDGE_OUTPUT,11101111,239,11101111,239,11101111,239,11101111,239,True,True
MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S049_LOW_W4,66,-3.08248e-06;-8.44917e-06;-3.11978e-06;-3.20046e-06;-8.08432e-06;-8.40023e-06;-2.78773e-06;-8.08157e-06,-3.04103e-06;-8.47622e-06;-3.07982e-06;-3.15752e-06;-8.09778e-06;-8.4317e-06;-2.7443e-06;-8.09879e-06,3.3;3.3;-1.68828e-06;-1.69492e-06;3.3;3.3;-1.67121e-06;-1.9748e-06,-1.74964e-06;-2.00227e-06;3.3;3.3;-1.93759e-06;-1.95044e-06;3.3;3.3,RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS,8,8,11001100,204,51,1100110,7,204,50,204,INFERRED_AT_DAC_BRIDGE_OUTPUT,11001100,204,11001100,204,11001100,204,11001100,204,True,True
MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S049_LOW_W4,67,-3.17756e-06;-8.56852e-06;-3.1926e-06;-3.29456e-06;-8.20066e-06;-8.52017e-06;-3.13236e-06;-8.20156e-06,-3.13565e-06;-8.61804e-06;-3.14859e-06;-3.2513e-06;-8.22479e-06;-8.5562e-06;-3.09064e-06;-8.22314e-06,3.3;-2.07026e-06;-1.69537e-06;-1.70865e-06;-1.98955e-06;3.3;-1.67958e-06;3.3,-1.75147e-06;3.3;3.3;3.3;3.3;-1.97416e-06;3.3;-1.94176e-06,RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS,8,8,10000101,133,122,1000010,7,132,122,133,INFERRED_AT_DAC_BRIDGE_OUTPUT,10000101,133,10000101,133,10000101,133,10000101,133,True,True
MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S050_LOW_W4,0,-2.94117e-06;-8.21714e-06;-3.04524e-06;-3.04236e-06;-8.15411e-06;-8.15366e-06;-3.02656e-06;-8.19487e-06,-3.09203e-06;-8.16884e-06;-3.20287e-06;-3.19863e-06;-8.12492e-06;-8.12308e-06;-3.1827e-06;-8.15388e-06,3.3;3.3;3.3;-1.67927e-06;-1.98529e-06;-1.98155e-06;-1.66562e-06;3.3,-1.81392e-06;-2.06631e-06;-1.71614e-06;3.3;3.3;3.3;3.3;-2.02626e-06,RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS,8,8,11100001,225,30,1110000,7,224,30,225,INFERRED_AT_DAC_BRIDGE_OUTPUT,11100001,225,11100001,225,11100001,225,11100001,225,True,True
MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S050_LOW_W4,1,-3.16029e-06;-8.50431e-06;-3.25822e-06;-3.24007e-06;-8.43922e-06;-8.43909e-06;-3.23324e-06;-8.48064e-06,-3.32033e-06;-8.39965e-06;-3.42308e-06;-3.40398e-06;-8.35666e-06;-8.3548e-06;-3.3964e-06;-8.38551e-06,3.3;3.3;3.3;3.3;-2.0121e-06;-2.00924e-06;-1.69175e-06;-1.99927e-06,-1.85582e-06;-2.0997e-06;-1.74599e-06;-1.73268e-06;3.3;3.3;3.3;3.3,RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS,8,8,11110000,240,15,1111000,7,240,14,240,INFERRED_AT_DAC_BRIDGE_OUTPUT,11110000,240,11110000,240,11110000,240,11110000,240,True,True
MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S050_LOW_W4,2,-2.67112e-06;-7.91606e-06;-2.79614e-06;-2.77154e-06;-8.31826e-06;-7.78769e-06;-2.76114e-06;-7.82707e-06,-2.81094e-06;-7.94478e-06;-2.94418e-06;-2.91837e-06;-8.3748e-06;-7.8235e-06;-2.90819e-06;-7.85642e-06,3.3;3.3;-1.65552e-06;-1.64554e-06;3.3;3.3;-1.6405e-06;-1.94037e-06,-1.77597e-06;-2.03514e-06;3.3;3.3;-1.99209e-06;-1.98945e-06;3.3;3.3,RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS,8,8,11001100,204,51,1100110,7,204,50,204,INFERRED_AT_DAC_BRIDGE_OUTPUT,11001100,204,11001100,204,11001100,204,11001100,204,True,True
MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S050_LOW_W4,3,-3.22976e-06;-8.6577e-06;-3.38211e-06;-3.36185e-06;-8.60279e-06;-8.10027e-06;-3.63404e-06;-9.26733e-06,-3.39373e-06;-8.54163e-06;-3.54978e-06;-3.52861e-06;-8.48544e-06;-7.95711e-06;-3.79847e-06;-9.17365e-06,3.3;-2.07177e-06;-1.71909e-06;-1.71284e-06;-2.02097e-06;3.3;3.3;-2.01353e-06,-1.83735e-06;3.3;3.3;3.3;3.3;-2.07701e-06;-1.74229e-06;3.3,RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS,8,8,10000110,134,121,1000011,7,134,120,134,INFERRED_AT_DAC_BRIDGE_OUTPUT,10000110,134,10000110,134,10000110,134,10000110,134,True,True
MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S050_LOW_W4,64,-3.05962e-06;-7.7112e-06;-2.95763e-06;-3.15944e-06;-7.99123e-06;-8.31705e-06;-2.99711e-06;-7.99059e-06,-3.21549e-06;-7.59734e-06;-3.1123e-06;-3.31966e-06;-7.99284e-06;-8.25488e-06;-3.15224e-06;-7.98851e-06,3.3;3.3;3.3;-1.68993e-06;-1.96987e-06;-1.99669e-06;-1.66348e-06;3.3,-1.82865e-06;-2.09258e-06;-1.70678e-06;3.3;3.3;3.3;3.3;-2.00763e-06,RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS,8,8,11100001,225,30,1110000,7,224,30,225,INFERRED_AT_DAC_BRIDGE_OUTPUT,11100001,225,11100001,225,11100001,225,11100001,225,True,True
MC200_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S050_LOW_W4,65,-3.27753e-06;-8.6661e-06;-3.17102e-06;-3.35732e-06;-8.27631e-06;-8.6022e-06;-3.20377e-06;-8.27634e-06,-3.44256e-06;-8.52936e-06;-3.33287e-06;-3.52565e-06;-8.22433e-06;-8.48685e-06;-3.36592e-06;-8.22029e-06,3.3;3.3;3.3;3.3;-1.99648e-06;-2.02302e-06;-1.68737e-06;-2.02343e-06,-1.86994e-06;-2.11647e-06;-1.73593e-06;-1.74613e-06;3.3;3.3;3.3;3.3,RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS;RETRY_5NS,8,8,11110000,240,15,1111000,7,240,14,240,INFERRED_AT_DAC_BRIDGE_OUTPUT,11110000,240,11110000,240,11110000,240,11110000,240,True,True
