job_id,category,pvt,mismatch_seed,noise_seed,band,nfft,bin,fin_hz,maxstep_ps,solver_profile,required,state,attempt_count,measurement_stem,compact_code_checksum_sha256
D3_S086_LOW,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,86,100086,LOW,64,7,218750.0,50,ROBUST_GEAR,True,VALID_FAIL,1,formal_s086_low_050ps,c3e70026dd2661f83edce7db37f54a12efbb5e4ab65e09e06df90645cd4d8134
D3_S086_NEAR_NYQUIST,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,86,100086,NEAR_NYQUIST,64,29,906250.0,50,ROBUST_GEAR,True,VALID_FAIL,1,formal_s086_near_nyquist_050ps,919386316385892d6ab431d1d75c453ecaf49dad04e14bec95ae72d87ea6797a
D3_S087_LOW,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,87,100087,LOW,64,7,218750.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s087_low_050ps,d37f3b57a6b684b28b3b2d4d20f3414cc00c9c5d1771c29c799f6348a6dd4321
D3_S087_NEAR_NYQUIST,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,87,100087,NEAR_NYQUIST,64,29,906250.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s087_near_nyquist_050ps,6cec3ffb5e792f3a8754f6b20438a9122bb496b41e287e50b8b6892ae4b6bde0
D3_S088_LOW,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,88,100088,LOW,64,7,218750.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s088_low_050ps,a1d3a91fbaf4efa0f6ed90a73faf6f4aa0f8e156344b9d59c0df0769224784c5
D3_S088_NEAR_NYQUIST,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,88,100088,NEAR_NYQUIST,64,29,906250.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s088_near_nyquist_050ps,f3274c488f2903d4ab330b56c1939de8482d6e3de8d9f913ff9d454b6d5acde2
D3_S089_LOW,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,89,100089,LOW,64,7,218750.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s089_low_050ps,5ac77583aa5baa78e28d749fa8d47cb50fb0c98ed5bb4268b6e58e998e71e0d6
D3_S089_NEAR_NYQUIST,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,89,100089,NEAR_NYQUIST,64,29,906250.0,50,ROBUST_GEAR,True,VALID_FAIL,1,formal_s089_near_nyquist_050ps,70d160d2bc4e67ec6eb7a9ab86f25e3720e6cecab64f2b39275e17553b102f4c
D3_S090_LOW,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,90,100090,LOW,64,7,218750.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s090_low_050ps,35ce6a9a1201a33694bebc369717f0ea3e76cf4ab0a9633d10a410f765d16696
D3_S090_NEAR_NYQUIST,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,90,100090,NEAR_NYQUIST,64,29,906250.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s090_near_nyquist_050ps,30ce215ab6c63f9bec608a8db6b1fc1503c6b3f2d1417dade17db834dc52059e
D3_S091_LOW,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,91,100091,LOW,64,7,218750.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s091_low_050ps,034cbd0f8af164bf25031438bb317133179d58eb7d4677570e1f18fe4167a135
D3_S091_NEAR_NYQUIST,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,91,100091,NEAR_NYQUIST,64,29,906250.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s091_near_nyquist_050ps,6f2ed6598721cacf9bab07b18d2fd190135d0a8df9d1c43409e2893e13d2be2f
D3_S092_LOW,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,92,100092,LOW,64,7,218750.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s092_low_050ps,fc88badb2cb6389afd614b9584b37a781f4f213ad39656d8ed6fb294602f6c29
D3_S092_NEAR_NYQUIST,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,92,100092,NEAR_NYQUIST,64,29,906250.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s092_near_nyquist_050ps,8befc424f006231d5340db3e396028c195e8a184d9d2b2640ce69ff6f17c0d02
D3_S093_LOW,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,93,100093,LOW,64,7,218750.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s093_low_050ps,f4d58a27e758ec4a6ddd0d11aabf1b9843309ef6424be272e863df5fef3665fe
D3_S093_NEAR_NYQUIST,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,93,100093,NEAR_NYQUIST,64,29,906250.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s093_near_nyquist_050ps,2f1d9e0838931afaca628c9bb55886f39acfc4971bb9a950ddcfd38640786b36
D3_S094_LOW,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,94,100094,LOW,64,7,218750.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s094_low_050ps,f8a177b1372e501a2397bf655a5c7ccb35e490d43fbb02b29f5be4e142bb8a97
D3_S094_NEAR_NYQUIST,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,94,100094,NEAR_NYQUIST,64,29,906250.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s094_near_nyquist_050ps,60997fb40f1ac754aafc7d8c98ff7ce0b99315c4f4c3b460d8cf98a9369863d1
D3_S095_LOW,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,95,100095,LOW,64,7,218750.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s095_low_050ps,10edea8bd2bfc1ba9f16b9e488f7002cd744f36a5f4438786fc955fb0cf8e5c7
D3_S095_NEAR_NYQUIST,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,95,100095,NEAR_NYQUIST,64,29,906250.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s095_near_nyquist_050ps,eabf9700b950bb431d1c3f2f68ad6c3fd1289785ed7e6094eb611d38ba056816
D3_S096_LOW,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,96,100096,LOW,64,7,218750.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s096_low_050ps,743ce4b10ebc68a697e913b66168c7ec5e6168f87715f36854dc1f93a63701db
D3_S096_NEAR_NYQUIST,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,96,100096,NEAR_NYQUIST,64,29,906250.0,50,ROBUST_GEAR,True,VALID_FAIL,1,formal_s096_near_nyquist_050ps,ef42a3c1e8dc4d00a652254a324f5faaf5a982c6aff89a69e083c64c05fe3d9a
D3_S097_LOW,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,97,100097,LOW,64,7,218750.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s097_low_050ps,8285859bdcf343036b15f7e72d756258827156de5e3840aa3efa2decc996c557
D3_S097_NEAR_NYQUIST,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,97,100097,NEAR_NYQUIST,64,29,906250.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s097_near_nyquist_050ps,a850cf585e427bfdb4421633ee832559bf36af26716404f2982d19265b6dad09
D3_S098_LOW,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,98,100098,LOW,64,7,218750.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s098_low_050ps,067225cbc43fe7fdb4c96d6718c5fedf4b3aaecbe231bfd1e7862eb316da0783
D3_S098_NEAR_NYQUIST,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,98,100098,NEAR_NYQUIST,64,29,906250.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s098_near_nyquist_050ps,091b4ae4cd15167fa2796b15e5eb8cd7ba258425316204c3e310508802696be5
D3_S099_LOW,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,99,100099,LOW,64,7,218750.0,50,ROBUST_GEAR,True,VALID_FAIL,1,formal_s099_low_050ps,3c12e3ae30e8b99580662f2a6b3a63a6cb570cb147aac846d6da24ecf57f352f
D3_S099_NEAR_NYQUIST,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,99,100099,NEAR_NYQUIST,64,29,906250.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s099_near_nyquist_050ps,e04401abe659178565e22d69eb5ff389d4feaf1d461ece1e0be54b8ae7fc72dc
D3_S100_LOW,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,100,100100,LOW,64,7,218750.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s100_low_050ps,53664a61aa9b59ab2a950acd9244ebd2683b2549d3b81143f7c2c61aa90152b0
D3_S100_NEAR_NYQUIST,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,100,100100,NEAR_NYQUIST,64,29,906250.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s100_near_nyquist_050ps,b7e09d196978418a16f6bf03b2762cfcdecf9046c76d271a1d337d6acd36b66d
D3_S101_LOW,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,101,100101,LOW,64,7,218750.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s101_low_050ps,f6cfe1ddc1ab9cc376ce412db743d6a9a2b75bbbda55bfba34d746ea7d1baec9
D3_S101_NEAR_NYQUIST,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,101,100101,NEAR_NYQUIST,64,29,906250.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s101_near_nyquist_050ps,010c6596c8e3c6467edcb9c349f5d40d3d000b9a5d1960d08f182b44032fdaf1
D3_S102_LOW,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,102,100102,LOW,64,7,218750.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s102_low_050ps,73eb8f416fa25a8484f7b622ff806c916e7037d3bd6c7bac55ff07bb48106a99
D3_S102_NEAR_NYQUIST,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,102,100102,NEAR_NYQUIST,64,29,906250.0,50,ROBUST_GEAR,True,VALID_FAIL,1,formal_s102_near_nyquist_050ps,d4f26a4f5dccb2b35cd830873a08ba283a1d3c3b1c7613c6dd82a3f32e17746c
D3_S103_LOW,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,103,100103,LOW,64,7,218750.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s103_low_050ps,b4f690bdb2752142109e178e2e17281045dd5fc29b993532b5f87cf9d743180b
D3_S103_NEAR_NYQUIST,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,103,100103,NEAR_NYQUIST,64,29,906250.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s103_near_nyquist_050ps,f6769e94f8f671999cc53df4897561a9be6170ded9ce0701c17f4b921ae591c9
D3_S104_LOW,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,104,100104,LOW,64,7,218750.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s104_low_050ps,eb4799eb397e21837b550668df15015ab9dcaf72771c5174a9ba864182295ff4
D3_S104_NEAR_NYQUIST,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,104,100104,NEAR_NYQUIST,64,29,906250.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s104_near_nyquist_050ps,c897f6cd35e752fa000efcdca9a8e068631a159ad859fd8e5b2e231429cdb57b
D3_S105_LOW,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,105,100105,LOW,64,7,218750.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s105_low_050ps,6c1809babf051c71d281e2abe8b57389836009bf450827c958bbe32a1671d058
D3_S105_NEAR_NYQUIST,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,105,100105,NEAR_NYQUIST,64,29,906250.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s105_near_nyquist_050ps,e6530ed21f554ffdb84e4428b50974656a758c95aec02aa3ae410b96e2fca857
D3_S106_LOW,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,106,100106,LOW,64,7,218750.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s106_low_050ps,f15742159bf21f2d56af325daee0fc7d3acd3011dfe7c4667fce8f67983ee410
D3_S106_NEAR_NYQUIST,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,106,100106,NEAR_NYQUIST,64,29,906250.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s106_near_nyquist_050ps,a60dfced95697ec9bb81de149e29e1855df2b9d8e13af2dbdf562c910f79a2fb
D3_S107_LOW,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,107,100107,LOW,64,7,218750.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s107_low_050ps,9dcd4d11d7c6a9873923b83027842b1fb946879122e6366b10a4d167fa87ee64
D3_S107_NEAR_NYQUIST,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,107,100107,NEAR_NYQUIST,64,29,906250.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s107_near_nyquist_050ps,7b89afa9792fe36d0c14ab18ec8788876f77a17f7290ecb3c8bc4f87faabeeff
D3_S108_LOW,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,108,100108,LOW,64,7,218750.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s108_low_050ps,355b25f59877de08edc3c001091eb07defe4470759e11333e36c205659ae4276
D3_S108_NEAR_NYQUIST,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,108,100108,NEAR_NYQUIST,64,29,906250.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s108_near_nyquist_050ps,86f3033d45ce6081de2e53fdad96f2e2f84650a2887230d95e8e131e9b5908f8
D3_S109_LOW,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,109,100109,LOW,64,7,218750.0,50,ROBUST_GEAR,True,VALID_FAIL,1,formal_s109_low_050ps,bd2c5c2bf3427e257d0a0d6c18b400ea5cfd25956dc3ad17ade4bc03ab2352d1
D3_S109_NEAR_NYQUIST,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,109,100109,NEAR_NYQUIST,64,29,906250.0,50,ROBUST_GEAR,True,VALID_FAIL,1,formal_s109_near_nyquist_050ps,99262380b16dc7dcfa51a0164951287aa557afbe7601585edab1b76dd77bc323
D3_S110_LOW,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,110,100110,LOW,64,7,218750.0,50,ROBUST_GEAR,True,VALID_FAIL,1,formal_s110_low_050ps,8bed52be903215ddb6de05dfd9e3f9de45fef66264de92d39486836835588a48
D3_S110_NEAR_NYQUIST,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,110,100110,NEAR_NYQUIST,64,29,906250.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s110_near_nyquist_050ps,06ce95cc96f80178f47737f06fdf5213e36e17991263931c789b999606d753d5
D3_S111_LOW,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,111,100111,LOW,64,7,218750.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s111_low_050ps,8c7e7f9b8e4ad1c268d737996ef42e927dee59b784f12b8f259ef05343263168
D3_S111_NEAR_NYQUIST,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,111,100111,NEAR_NYQUIST,64,29,906250.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s111_near_nyquist_050ps,3ec33a7a261be4e70048524e212ff29bc2df0ac3c49e77d74a4ef9c94eb73175
D3_S112_LOW,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,112,100112,LOW,64,7,218750.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s112_low_050ps,624af950d11d7264af491e3069a1bd2a8ccb7bc47e81d5ed97e2d588ebca48bf
D3_S112_NEAR_NYQUIST,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,112,100112,NEAR_NYQUIST,64,29,906250.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s112_near_nyquist_050ps,a932948a6fddae21678b3e6a21713a7b52a8efdb8c1c9270d1a279734346b5c4
D3_S113_LOW,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,113,100113,LOW,64,7,218750.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s113_low_050ps,5f9376fac7d1cc2f634ff9525373913e7c11b289489774b1e41423e859afb838
D3_S113_NEAR_NYQUIST,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,113,100113,NEAR_NYQUIST,64,29,906250.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s113_near_nyquist_050ps,372a5efad1debbfe4a51be97654762ccc736e7c50726836be7345803ab6afed0
D3_S114_LOW,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,114,100114,LOW,64,7,218750.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s114_low_050ps,2c1b2e30070f17f0733c91c8668ec67dfff83e1005dc111dee6e79970214c382
D3_S114_NEAR_NYQUIST,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,114,100114,NEAR_NYQUIST,64,29,906250.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s114_near_nyquist_050ps,4e79c39cbd45035be22c372b2b9cf8ed83b31de753052c23df152e8abb421d79
D3_S115_LOW,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,115,100115,LOW,64,7,218750.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s115_low_050ps,b101f464802c252a888c07254c1e712b04e837ec5acff5ad15e668d7272da5e9
D3_S115_NEAR_NYQUIST,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,115,100115,NEAR_NYQUIST,64,29,906250.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s115_near_nyquist_050ps,f03435ad03d21427a08a4af190aeafedf2500990d18fe7a810c98a980075da48
D3_S116_LOW,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,116,100116,LOW,64,7,218750.0,50,ROBUST_GEAR,True,VALID_FAIL,1,formal_s116_low_050ps,f34c0f841a2c681b672badd574e10f1e1fcd4eb783be81d76b9b82b5f8ac0b64
D3_S116_NEAR_NYQUIST,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,116,100116,NEAR_NYQUIST,64,29,906250.0,50,ROBUST_GEAR,True,VALID_FAIL,1,formal_s116_near_nyquist_050ps,f07f6be0395bd70e78ff1c93e1cfd8b5102c803d26ae5a805a370b1808ba8cdb
D3_S117_LOW,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,117,100117,LOW,64,7,218750.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s117_low_050ps,b29ecc403dfc43b209bc857c686120c0b2e0e289c11ec47804171748500314c5
D3_S117_NEAR_NYQUIST,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,117,100117,NEAR_NYQUIST,64,29,906250.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s117_near_nyquist_050ps,9a84afb08b135006b54865d48b579504eebbfe55c1ec27a864411dd2d5bddede
D3_S118_LOW,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,118,100118,LOW,64,7,218750.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s118_low_050ps,818077dd554bd881dffdc79019af8a37b1c881492dc428dc75b1f01defc654ee
D3_S118_NEAR_NYQUIST,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,118,100118,NEAR_NYQUIST,64,29,906250.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s118_near_nyquist_050ps,be87d00c9c702562a4dca8c1b737640625050938cf5f7bdae86cf9dd0bde8e01
D3_S119_LOW,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,119,100119,LOW,64,7,218750.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s119_low_050ps,8873b57f4fa386dba62d00367ce39bbe57b190d106be7eeb8ecba901291fea93
D3_S119_NEAR_NYQUIST,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,119,100119,NEAR_NYQUIST,64,29,906250.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s119_near_nyquist_050ps,7fdb5a93897470fe23e7daca90c4a2bab4a58d9b64c3d19a84caf2b1824556b5
D3_S120_LOW,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,120,100120,LOW,64,7,218750.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s120_low_050ps,2d8a13e68dd0563e63310f3b3e34b9dde8cb6a64a11df8591c2b61cc44a1c4d7
D3_S120_NEAR_NYQUIST,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,120,100120,NEAR_NYQUIST,64,29,906250.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s120_near_nyquist_050ps,d1fe2b86023b32f5ca16c41cd1cf1706a3f67d8f894105fc5a11bb1de2002ccd
D3_S121_LOW,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,121,100121,LOW,64,7,218750.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s121_low_050ps,0b8fdffca981c5fabef804584e55c3a25f710a9cf60ba523034df76387fd9aa7
D3_S121_NEAR_NYQUIST,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,121,100121,NEAR_NYQUIST,64,29,906250.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s121_near_nyquist_050ps,13804fff49086c2d40e59319d4f9c8680b4902dcbb7a66319e157d599ac8624c
D3_S122_LOW,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,122,100122,LOW,64,7,218750.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s122_low_050ps,693b9ed1a354c2e2e583dca9d4684b52231b4fc563688838c234d48cb9277f9b
D3_S122_NEAR_NYQUIST,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,122,100122,NEAR_NYQUIST,64,29,906250.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s122_near_nyquist_050ps,b41654fff9c7a459a9f19e95193d5d323aa18ddfe495d7a9ea6b15cd9478eb31
D3_S123_LOW,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,123,100123,LOW,64,7,218750.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s123_low_050ps,30ec842af902c553c6fb0e596a45cbb218ca238cb44514b778f0fa9f2419c8f0
D3_S123_NEAR_NYQUIST,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,123,100123,NEAR_NYQUIST,64,29,906250.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s123_near_nyquist_050ps,8b331af79fa918a7a7b74fafb5c5df5dac2c9a966e299780fff315d26ac60a31
D3_S124_LOW,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,124,100124,LOW,64,7,218750.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s124_low_050ps,3cfc323a692e54576f75e3300382c0bbf255f497478d2be34fc7d8c6f27cc99f
D3_S124_NEAR_NYQUIST,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,124,100124,NEAR_NYQUIST,64,29,906250.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s124_near_nyquist_050ps,9f796dd8caa7d8bb1b451f285883131b443cc8f7b1977f3e5e0e8a5f3f9c1c52
D3_S125_LOW,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,125,100125,LOW,64,7,218750.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s125_low_050ps,caa84d8ae3fbd3a852a1b8969bc718e5fab2cced8232e56bdbebbbbcf5b9e4a9
D3_S125_NEAR_NYQUIST,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,125,100125,NEAR_NYQUIST,64,29,906250.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s125_near_nyquist_050ps,6932446b6ecd79fd22f782c84b6c5fcd4c9374d269554562c9f5805604f4bafd
D3_S126_LOW,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,126,100126,LOW,64,7,218750.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s126_low_050ps,ec6de4ca8d0b833d3200eb271818ced598132dc1cb4303be52c829ef17de5ea1
D3_S126_NEAR_NYQUIST,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,126,100126,NEAR_NYQUIST,64,29,906250.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s126_near_nyquist_050ps,f6fa01bce2ef3feecae25d104628cd494b6faf66d28f736d46f541138c836ae4
D3_S127_LOW,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,127,100127,LOW,64,7,218750.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s127_low_050ps,74e61dfc2aa6b530d8cf787281dafa6ab1c6ea53d389bbf1cfca3fcaebe7f7cb
D3_S127_NEAR_NYQUIST,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,127,100127,NEAR_NYQUIST,64,29,906250.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s127_near_nyquist_050ps,97956312a3173000f94bfe13a5361cd2b54ae19adc867dfb0dffc026708aad55
D3_S128_LOW,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,128,100128,LOW,64,7,218750.0,50,ROBUST_GEAR,True,VALID_FAIL,1,formal_s128_low_050ps,20d306a4340755fc6168bece6edde5df2dd4a670c9c1ecd0c89f6d576f89b651
D3_S128_NEAR_NYQUIST,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,128,100128,NEAR_NYQUIST,64,29,906250.0,50,ROBUST_GEAR,True,VALID_FAIL,1,formal_s128_near_nyquist_050ps,b6f1d0d86f9850a730e5c351db3d3dd0098c0bfff86c2d0a149eecf614bdf65d
D3_S129_LOW,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,129,100129,LOW,64,7,218750.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s129_low_050ps,2a6a0565da5f7b8b3641c1355e9c8e16a0339b3dd4b4b666fed61d24d915f148
D3_S129_NEAR_NYQUIST,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,129,100129,NEAR_NYQUIST,64,29,906250.0,50,ROBUST_GEAR,True,VALID_FAIL,1,formal_s129_near_nyquist_050ps,30c24c177ec8c9d3b1621b32b39d1a325c9b5e45aacbe7e6374789ac9854c6a8
D3_S130_LOW,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,130,100130,LOW,64,7,218750.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s130_low_050ps,f616740e717d6a67c4f1f3cb1d95d899b93cbf3a8d53b7a053ccd72f6e8f2cc8
D3_S130_NEAR_NYQUIST,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,130,100130,NEAR_NYQUIST,64,29,906250.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s130_near_nyquist_050ps,c92cfb29328b4c255a65b701e03eeb8a99e74608656e4a49108993cf9cf14e89
D3_S131_LOW,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,131,100131,LOW,64,7,218750.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s131_low_050ps,89262d733c389baa5dbebff223be7589a467d26c649d22ea32a5e1118b72d2ec
