category,mismatch_seed,noise_seed,band,frame_index,ideal_vid_v,commanded_vid_v,code,bits,valid,invalid_v,timeout_v,complete_time_s,measurement_stem
D3_NOISE_PLUS_MISMATCH_MC200,1,100001,NEAR_NYQUIST,42,1.3772161235583025,1.377111512348628,232,11101000,True,0.0,0.0,2.13755e-05,formal_s001_near_nyquist_050ps
D3_NOISE_PLUS_MISMATCH_MC200,1,100001,NEAR_NYQUIST,43,-1.4904501759986994,-1.4903981505822674,15,00001111,True,0.0,0.0,2.18755e-05,formal_s001_near_nyquist_050ps
D3_NOISE_PLUS_MISMATCH_MC200,1,100001,NEAR_NYQUIST,44,1.4753276600663443,1.4751895300857478,239,11101111,True,0.0,0.0,2.23755e-05,formal_s001_near_nyquist_050ps
D3_NOISE_PLUS_MISMATCH_MC200,1,100001,NEAR_NYQUIST,45,-1.3331509166790971,-1.3331737448685075,27,00011011,True,0.0,0.0,2.28755e-05,formal_s001_near_nyquist_050ps
D3_NOISE_PLUS_MISMATCH_MC200,1,100001,NEAR_NYQUIST,46,1.0761641115108698,1.0762167894113472,209,11010001,True,0.0,0.0,2.33755e-05,formal_s001_near_nyquist_050ps
D3_NOISE_PLUS_MISMATCH_MC200,1,100001,NEAR_NYQUIST,47,-0.7264987756652067,-0.726398480725654,73,01001001,True,0.0,0.0,2.38755e-05,formal_s001_near_nyquist_050ps
D3_NOISE_PLUS_MISMATCH_MC200,1,100001,NEAR_NYQUIST,48,0.3142678530773695,0.31434575070921905,151,10010111,True,0.0,0.0,2.43755e-05,formal_s001_near_nyquist_050ps
D3_NOISE_PLUS_MISMATCH_MC200,1,100001,NEAR_NYQUIST,49,0.12502760599784948,0.12502620565269604,137,10001001,True,0.0,0.0,2.48755e-05,formal_s001_near_nyquist_050ps
D3_NOISE_PLUS_MISMATCH_MC200,1,100001,NEAR_NYQUIST,50,-0.5535557715961213,-0.5535125191028959,86,01010110,True,0.0,0.0,2.53755e-05,formal_s001_near_nyquist_050ps
D3_NOISE_PLUS_MISMATCH_MC200,1,100001,NEAR_NYQUIST,51,0.9344120858375015,0.9343930473743333,198,11000110,True,0.0,0.0,2.58755e-05,formal_s001_near_nyquist_050ps
D3_NOISE_PLUS_MISMATCH_MC200,1,100001,NEAR_NYQUIST,52,-1.2347974586710555,-1.2349335896605715,35,00100011,True,0.0,0.0,2.63755e-05,formal_s001_near_nyquist_050ps
D3_NOISE_PLUS_MISMATCH_MC200,1,100001,NEAR_NYQUIST,53,1.4288429034863923,1.4287992148817374,235,11101011,True,0.0,0.0,2.68755e-05,formal_s001_near_nyquist_050ps
D3_NOISE_PLUS_MISMATCH_MC200,1,100001,NEAR_NYQUIST,54,-1.4998373568706624,-1.499873194355348,15,00001111,True,0.0,0.0,2.73755e-05,formal_s001_near_nyquist_050ps
D3_NOISE_PLUS_MISMATCH_MC200,1,100001,NEAR_NYQUIST,55,1.4416668241686486,1.4416787714781867,236,11101100,True,0.0,0.0,2.78755e-05,formal_s001_near_nyquist_050ps
D3_NOISE_PLUS_MISMATCH_MC200,1,100001,NEAR_NYQUIST,56,-1.2593409125972181,-1.2593134841440112,33,00100001,True,0.0,0.0,2.83755e-05,formal_s001_near_nyquist_050ps
D3_NOISE_PLUS_MISMATCH_MC200,1,100001,NEAR_NYQUIST,57,0.9685614072355067,0.968607880831265,201,11001001,True,0.0,0.0,2.88755e-05,formal_s001_near_nyquist_050ps
D3_NOISE_PLUS_MISMATCH_MC200,1,100001,NEAR_NYQUIST,58,-0.5943700438372259,-0.5944212655115773,83,01010011,True,0.0,0.0,2.93755e-05,formal_s001_near_nyquist_050ps
D3_NOISE_PLUS_MISMATCH_MC200,1,100001,NEAR_NYQUIST,59,0.16899193136198168,0.16901073818320386,140,10001100,True,0.0,0.0,2.98755e-05,formal_s001_near_nyquist_050ps
D3_NOISE_PLUS_MISMATCH_MC200,1,100001,NEAR_NYQUIST,60,0.27093965277008897,0.27091590197241283,148,10010100,True,0.0,0.0,3.03755e-05,formal_s001_near_nyquist_050ps
D3_NOISE_PLUS_MISMATCH_MC200,1,100001,NEAR_NYQUIST,61,-0.6875380959318957,-0.6874554032356243,76,01001100,True,0.0,0.0,3.08755e-05,formal_s001_near_nyquist_050ps
D3_NOISE_PLUS_MISMATCH_MC200,1,100001,NEAR_NYQUIST,62,1.0449262199294513,1.0449069186030437,207,11001111,True,0.0,0.0,3.13755e-05,formal_s001_near_nyquist_050ps
D3_NOISE_PLUS_MISMATCH_MC200,1,100001,NEAR_NYQUIST,63,-1.3123259994974505,-1.3123093420190628,29,00011101,True,0.0,0.0,3.18755e-05,formal_s001_near_nyquist_050ps
